angDist,#,main_id,main_type,other_types,sp_type
0.006293,1234,* f Car,Be*,*  |Be*|Em*|IR |UV |V*,B3V(n)
0.047070,1235,HD  75465,Be*,Er*|*  |Be*|V* |Em*|UV |*  |IR,B2III/IVe
0.061757,1236,HD  75551,Star,*  |*  |IR,B2Vne
0.037878,1237,HD  75661,Be*,*  |Be*|Em*|UV |*  |IR,B2Vne
0.041553,1238,HD  75658,Be*,*  |Be*|Em*|UV |*  |IR,B2/3ne
0.060002,1239,CD-47  4412,Be*,*  |Be*|Em*|*  |IR,Be
0.079037,1240,CD-46  4657,Be*,*  |Be*|V* |*  |IR,B3/4
0.704108,1241,CD-45  4615,Be*,Er*|*  |Be*|Em*|*  |UV |V* |IR,B2
0.009722,1242,HD  75740,Be*,Be*|*  |IR,A0II/III
0.468247,1243,HD  75925,Be*,*  |Be*|Em*|IR,B3/5Vnne
0.041333,1244,CD-45  4676,Be*,IR |** |*  |*  |Be*|Em*,O9.5II
0.055775,1244,CD-45  4676A,Star,** |*,
0.018486,1245,HD  76568,Be*,Be*|Em*|*  |IR,B1(V)nne
0.030381,1246,HD  76534A,Star,*  |**,
0.035972,1246,HD  76534,Be*,V* |Ae?|** |*  |Be*|V* |Em*|IR |UV,B2Vn
0.007566,1247,HD  76985,Be*,Be*|Em*|UV |*  |IR,B5Vn(e)
0.055972,1248,CD-29  6963,Be*,Be*|Em*|UV |*  |IR,Be
0.043799,1249,HD  76838,Be*,*  |Be*|Em*|RNe|IR |** |UV,B2IV
0.064527,1250,HD  77032,Be*,Be*|Em*|UV |*  |IR,B5Vne
0.075707,1251,HD  77147,Be*,Be*|Em*|*  |IR,B8V
0.004763,1252,HD  76868,Em*,*  |Em*|UV |IR,B5/7e
0.112573,1253,CD-46  4821,Be*,IR |Be*|Em*|*  |UV,B2Vn
0.052323,1254,HD  77320,Be*,*  |Be*|Em*|UV |V* |IR,B2Vnn(e)
0.063698,1255,CD-45  4826,Be*,Be*|Em*|*  |IR,O9
0.065428,1256,HD  78328,Be*,Be*|Em*|*  |IR,B9.5III
0.040286,1257,* E Car,Be*,*  |Be*|Em*|UV |V* |IR,B3III
0.011778,1258,HD  78482,Em*,Em*|*  |IR,B8V(e)
0.061905,1259,HD 298298,Be*,IR |*  |Be*|Em*|*  |UV,B0
0.032845,1260,HD  79206,Be*,Be*|Em*|UV |*  |IR,B3/4(V)ne
0.056448,1261,HD  79066,PM*,PM*|UV |*  |IR,A9IV
0.034311,1262,HD  79621,Be*,Be*|Em*|UV |*  |IR,B9V
0.009502,1263,HD  79778,Be*,V* |*  |Be*|Em*|UV |*  |IR,B2Vne
0.021061,1264,HD  79811,Be*,Be*|Em*|*  |IR,B5V
0.037114,1265,HD  80284,Be*,Be*|Em*|*  |IR,B(5)Vnne
0.009169,1266,HD  80156,Be*,Be*|Em*|UV |*  |IR,B8/9IV
0.027024,1267,HD  80459,Be*,Be*|Em*|UV |*  |IR,B6Vne
0.056045,1268,HD  80834,Be*,V* |*  |Be*|V* |Em*|*  |IR,B2:nep
0.039298,1269,HD 298339,Star,*  |IR,A2
0.028286,1270,HD 298369,Be*,V* |*  |Be*|V* |Em*|*  |IR,OB+e
0.043092,1271,HD  81354,Be*,Be*|Em*|UV |*  |IR,B3/5Ve
0.051334,1272,HD 298377,Be*,Be*|Em*|*  |IR,B0
0.018047,1273,HD  81654,Be*,V* |Em*|Be*|UV |*  |IR,B2/3V(e)
0.020333,1274,HD  81753,Be*,** |*  |Be*|V* |Em*|UV |IR,B5V(e)
0.079508,1274,TYC 6600-2226-1,Star,*  |**,
0.516199,1274,TYC 6600-2226-2,Star,*  |**,
0.026666,1275,HD  81357,Em*,Em*|UV |*  |IR,B8
0.012570,1276,HD  82830,Be*,V* |*  |Be*|Em*|*  |IR,B0/2Ie
0.018955,1277,HD  83032,Be*,Be*|Em*|** |UV |*  |IR,B7III
0.223631,1277,TYC 8597-460-2,Star,*,
0.024141,1278,HD  83060,Be*,V* |Be*|Em*|*  |IR,B2Vnne
0.133161,1279,HD  83043,Be*,*  |Be*|Em*|UV |*  |IR,B2/3Vne
0.028037,1280,HD  83312,Be*,V* |Em*|UV |Be*|*  |IR,B3/5p_sh
0.038001,1281,HD  83597,Be*,V* |*  |Be*|Em*|UV |*  |IR,B2Ve
0.037011,1282,* I Hya,Be*,Be*|Em*|UV |IR |X  |** |*,B5V
0.011439,1283,HD  84375,Be*,Be*|V* |Em*|UV |*  |IR,B3(III)p_sh
0.034829,1284,HD 309784,Be*,*  |Em*|*  |Be*|IR,B2ne
0.072794,1285,HD  84361,Be*,Be*|Em*|UV |*  |IR,B2/3V
0.047948,1286,HD  84511,Be*,Be*|Em*|*  |IR,Bp_sh
0.089075,1287,HD  84523,Be*,Be*|Em*|UV |*  |IR,B3/5Ve
0.040031,1288,HD  84567,Star,UV |*  |IR,B0IV
0.063867,1289,HD  84777,Be*,Be*|Em*|*  |IR,B8Vn
0.016765,1290,HD  85083,Be*,Be*|Em*|UV |*  |IR,B5III
0.044031,1291,HD 298697,Be*,*  |Be*|Em*|*  |IR,O8/B0e
0.029186,1292,HD 297625,Be*,Be*|V* |Em*|*  |IR,B0
0.024686,1293,HD  85495,Be*,Be*|Em*|UV |*  |IR,B4II/III
0.059169,1294,HD  85860,Be*,*  |Be*|Em*|UV |** |IR,B3/5V+B/A
0.004283,1295,HD  86119,Be*,Be*|Em*|*  |IR,B8/9IV
0.026929,1296,HD  86272,Be*,Be*|Em*|*  |IR,B5Vn(e)
0.039397,1297,HD  86689,Be*,IR |*  |Be*|Em*|*,B0/2ne
0.053470,1298,HD  86612,Be*,** |V* |UV |Be*|Em*|*  |IR,B5Ve
0.124554,1300,HD  87203,Be*,Be*|Be*|Em*|UV |*  |IR,B5Ve
0.074629,1301,HD  87366,Be*,IR |Be*|Em*|*  |*iC,B9III
0.030217,1302,HD  87380,Be*,Be*|Em*|UV |*  |IR,B1IVn
0.007069,1303,TYC 8947-2485-1,Star,*  |**,
0.019210,1303,HD  87543,Be*,IR |** |*  |Be*|V* |Em*|UV,B3/5Vne
0.045107,1304,HD  87565,Be*,Be*|Em*|*  |*iC|IR,B4III/V
0.044156,1305,HD  87801,Be*,Be*|*iC|Em*|UV |*  |IR,B2/3Vn
0.020954,1306,HD  87818,Be*,*iC|Be*|Em*|UV |*  |IR,B8/9IV
0.033918,1307,HD  88263,Be*,Be*|V* |Em*|UV |Be*|*  |IR,B2IIIe
0.007662,1308,*  17 Sex,Ae*,** |Ae*|UV |*  |IR,A0V
0.059339,1309,HD 300584,Be*,V* |*  |Be*|Em*|*  |IR,B1Ve
0.027830,1310,HD  88648,Be*,V* |Be*|V* |Em*|*  |IR,B5V
0.009673,1311,HD  88661,Be*,*  |*  |Be*|V* |Em*|UV |IR,B5Vne
0.026545,1312,HD  88825,Be*,Be*|Em*|IR |UV |*,B5(III)e
0.013848,1313,* ome Car,Be*,Be*|Em*|UV |IR |*,B7III
0.061318,1314,HD 305019,Be*,*  |Be*|Em*|*  |V* |IR,B0Ve
0.031614,1315,HD  89249,Be*,CV*|*  |V* |Be*|Em*|*  |IR,Bp_sh
0.032469,1316,CD-55  3246,Star,*  |*  |IR,B2Ve?
0.067103,1317,CPD-60  1829,Be*,*  |Be*|Em*|*  |IR,B2Ve
0.063572,1318,HD 302724,Be*,*  |Be*|Em*|*  |IR,B0
0.946888,1319,* J Vel,Be*,Be*|Be*|V* |Em*|UV |*  |** |IR,B5II
0.012963,1320,HD  89884,Be*,*  |Be*|Em*|UV |IR,B5III
0.056506,1321,2MASS J10220574-5753460,Star,IR |*,B5V
0.027817,1322,HD  90177,BlueSG*,Er*|s*b|*  |*  |V* |IR |Em*,LBV
0.083462,1323,CD-55  3338,Be*,*  |Be*|Em*|*  |IR,B1Ve
0.014429,1324,HD  90187,Be*,V* |*  |Be*|Em*|IR |*,B0/3e(p)
0.030475,1325,HD  90436,Be*,Be*|Em*|UV |*  |IR,B8/9Vn
0.022258,1326,HD  90490,Be*,Be*|Em*|UV |*  |IR,B5Vne
0.682993,1327,HD 307718,Be*,*  |Be*|Em*|*  |EmO|IR,OBe
0.043551,1328,HD 305138,Be*,*  |Be*|Em*|*  |IR,OB
0.099575,1329,HD  90551,Be*,IR |Be*|Be*|Em*|UV |** |*,B3Vn
0.002266,1330,HD  90563,Em*,*  |IR |*,OB
0.070290,1331,HD 302798,Be*,V* |*  |Be*|Em*|*  |IR,B3V(e)
0.011568,1332,HD  90578,Be*,Er*|*  |V* |Em*|IR |Be*|X  |UV |*,B1Ib/II
0.090349,1333,HD  90599,Be*,*iC|V* |Be*|Em*|UV |*  |IR,B3/5(III)
0.026966,1334,HD 302842,Em*,V* |*  |*  |Em*|*iC|IR,OB+e
0.470652,1336,HD 302840,Be*,*  |Be*|Em*|*  |*iC|IR,OB-e
0.062280,1337,HD  91180,Be*,Be*|Em*|*  |IR,B(5)e
0.006376,1338,HD  90966,Be*,** |Be*|V* |Em*|IR |UV |*,B2/3(III)ne
0.046330,1339,HD 302838,Be*,V* |*  |Be*|*  |IR |Em*,B1Vne
0.096197,1340,CD-55  3417,Be*,*iC|*  |Be*|Em*|IR |*,B0Ve
0.014241,1341,HD  91273,Be*,Be*|Em*|UV |*  |IR,B8V
0.021672,1342,HD  91188,Be*,Be*|bL*|Em*|V* |*  |UV |IR,B3III
0.020755,1343,HD 310080,Be*,Be*|Em*|*  |IR,Be
0.120767,1344,HD 305218,Be*,*  |Be*|Em*|*  |*iC|EmO|IR,B5
0.015480,1345,HD  91269,Be*,Er*|V* |Em*|Be*|** |UV |*  |IR,B3/5(V)ne
0.009365,1346,HD  91307,Be*,Be*|Em*|*  |IR,B5V
0.041709,1347,HD  91120,Be*,Be*|Em*|UV |*  |IR,B8/9IV/V
0.054304,1348,HD  91359,Be*,Be*|Em*|*  |IR,B7II/III
0.019796,1349,HD 305296,Be*,*  |Be*|Em*|UV |*  |IR,B2Ve
0.021436,1350,* p Car,Be*,*  |*  |Be*|V* |Em*|IR |UV,B4Vne
0.039756,1351,THA 35-II-59,Em*,*iC|Em*|*  |IR,B8Ve
0.811932,1352,HD 305301,Be*,*  |Be*|Em*|*  |IR,OB+
0.048437,1353,HD  91597,Be*,V* |*  |Be*|*  |IR,B7/8IV/V
0.041549,1354,HD 305330,Be*,*  |Be*|Em*|*  |IR,OB+e
0.026788,1355,CPD-58  2312,Be*,*  |Be*|Em*|*  |IR,O8
0.378456,1356,HD 303075,Be*,*  |*  |Be*|*iC|IR |V*,Be
0.486524,1357,Cl* NGC 3293     FM      32,Star,NIR|X  |*iC|*  |IR,B8Ve
0.051445,1358,HD  92027,Be*,*iC|*  |Be*|Em*|UV |*  |IR,B2/3(V)ne
0.128300,1359,HD  92066,Be*,Be*|Em*|UV |*  |*iC|IR,B7/8Vne
0.598485,1362,HD 303107,Be*,Be*|Em*|*  |IR,B9.5/A0V
0.075779,1363,HD 305382,Be*,*  |Be*|Em*|*  |IR,B3
0.260859,1363,HD 305382B,Star,*,
0.271503,1363,HD 305382A,Star,,
0.194741,1364,HD  92406,Be*,*  |*  |Be*|V* |Em*|UV |IR |SB*,Bp_sh
0.049010,1365,HD 303143,SG*,sg*|*  |Em*|IR |*,A1Iae+M3:
0.037097,1366,HD  92420,Be*,*  |Be*|Em*|UV |*  |IR,B0.5/1Ib/II
0.033043,1367,HD 303216,Be*,*  |Be*|Em*|*  |IR,OBe
0.103621,1368,HD  92714,Be*,*  |Be*|Em*|*  |EmO|IR,Oe
0.053986,1369,HD  92759,Be*,V* |*  |Be*|Em*|*  |EmO|IR,B2Ve
0.015943,1370,HD 305483,Be*,*  |Be*|Em*|*  |EmO|IR,B2
0.005360,1371,HD  93237,Be*,Be*|IR |V* |Em*|UV |*,B5III
0.003452,1372,HD  92938,Be*,*  |V* |Be*|UV |*  |*iC|IR,B3V
0.031158,1373,HD 303296,Star,X  |X  |*  |*  |*iC|*  |UV |IR,B1III
0.073990,1375,HD  93190,Be*,X  |X  |*  |*  |Be*|Em*|** |IR,O9.7:V:(n)e
0.021797,1377,HD  93442,Be*,V* |Be*|Em*|*  |IR,B8
0.058995,1378,HD  93383,Be*,Be*|Em*|UV |*  |IR,B9.5Vne
0.046414,1379,HD 305560,BlueSG*,V* |s*b|*  |Be*|V* |*  |IR,O9I
0.021718,1380,HD  93563,Be*,Be*|Em*|IR |UV |*,B5III
0.035045,1381,HD  93561,Be*,V* |*  |Be*|Em*|UV |*  |IR,B1/3e
0.303843,1382,HD  93597,Be*,Be*|Em*|** |*  |IR,B5/7V
0.168902,1383,CPD-59  2704,SB*,X  |X  |*  |SB*|*iC|*  |IR,B2V(e?)
0.123627,1384,HD  93618,Be*,*  |Be*|Em*|UV |*  |IR,B2Ve
0.058862,1385,CPD-62  1750,Be*,Be*|Em*|*  |IR,B3Ve
0.033238,1386,HD  93683,Be*,V* |*  |*  |EB*|SB*|Be*|Em*|UV |*  |IR,O9V+B0V
0.094332,1387,HD 308023,Be*,Em*|Be*|*iC|*  |IR,B3IVe
0.050522,1388,HD 305635,Be*,*  |Be*|Em*|*  |IR,B2Ve
0.078870,1389,HD  93843,Eruptive*,Er*|X  |*  |X  |*  |UV |Em*|IR,O5III(fc)
0.000000,1391,2E  2336,HMXB,Rad|HXB|X,Be
0.057505,1392,HD 305627,Be*,*  |Be*|Em*|*  |IR,OB
0.023135,1393,HD  94288,Be*,Be*|Em*|UV |*  |IR,B3/5V
0.020405,1395,HD  94509,Be*,*  |Be*|V* |*  |IR |Em*,Bp_sh
0.051022,1396,HD 303534,Be*,*  |Be*|Em*|*  |IR,B3
0.070046,1397,HD  94648,Be*,*  |Be*|*  |IR,B2Ib/II
0.089664,1398,CPD-59  2854,BlueSG*,*  |s*b|Em*|*  |IR,B3Iab
0.015331,1399,V* AG Car,WR*,X  |Rad|WR*|*  |*  |EmO|WR*|V* |PN |IR |G  |UV |Em*,WN11h
0.029087,1400,HD  94963,Em*,*  |Em*|UV |*  |IR,O7II(f)
0.049268,1402,CPD-59  2877,Be*,*  |Be*|Em*|*  |IR,B3Ve
