#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,_RAJ2000_Gaia,_DEJ2000_Gaia,source_id,parallax,pmra_x,pmdec_x,Gflux,Gmag,BPflux,BPmag,RPflux,RPmag,radial_velocity,teff_val,a_g_val,radius_val,lum_val,gaia_id,_RAJ2000_gaia2dis,_DEJ2000_gaia2dis,rest,main_id,_RAJ2000_Simbad,_DEJ2000_Simbad,main_type,other_types,radvel,redshift,sp_type,plx,pmra_y,pmdec_y,B,V.1,R,J,H,K,u,g,r,i,z,_RAJ2000_CXO,_DEJ2000_CXO,2CXO,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,S/N,NHGal,HRhm,HRhs,HRms,_RAJ2000_XRT,_DEJ2000_XRT,2SXPS,CR0,HR_1,HR_2,PcstS0,FPO0,FPU0,_RAJ2000_XMM,_DEJ2000_XMM,Source,4XMM,Flux8,HR1,HR2,HR3,HR4,VarFlag,_RAJ2000_HMXB,_DEJ2000_HMXB,HMXB_Name,Type.1,Vmag,Porb,SpType,epsi,sepsi,Class,Flux1,Flux2,Flux3,Flux4,Flux5
31,EM* LkHA 201,Classical,00 43 25.34,61 38 23.39,14.3,B3Ve,,0,10.85559094,61.6398076,4.27582411138427e+17,0.3377,-1.547,-1.3980000000000001,116422.0,13.02328,38498.1,13.887791,117263.0,12.089013000000001,,4029.0,1.1323,16.69,66.125,4.27582411138427e+17,10.855576916630001,61.63980158242,2722.9041658915,EM* LkHA  201,10.855590940999999,61.6398076013,Ae*,Em*|*  |IR |*iC|Ae*,,,B2e,0.3377,-1.55,-1.4,14.0,14.3,,10.716,10.285,9.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,1.26,Em,,,,,
32,EM* LkHA 202,Classical,00 43 49.64,62 15 22.90,14.0,Be,,0,10.95708094,62.25639976,4.27629728800278e+17,0.44799999999999995,-1.8719999999999999,-0.693,232965.0,12.270139,84440.0,13.035017,223687.0,11.387817,,4338.0,0.6990000000000001,14.07,63.165,4.27629728800278e+17,10.957063626670001,62.25639678087,2097.0865705242,EM* LkHA  202,10.9570809425,62.256399763199994,Em*,Em*|*  |IR,,,Be,0.44799999999999995,-1.87,-0.69,13.0,14.0,,10.450999999999999,10.052999999999999,9.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
33,EM* CDS 78,Classical,00 44 12.91,64 27 43.92,11.422,B1Vpe,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
34,EM* AS 4,Classical,00 44 42.19,63 54 28.02,10.58,B1IVpe,,1,11.17575861,63.90777016,5.24037416587647e+17,0.2292,-1.8459999999999999,0.149,1440560.0,10.292036,676930.0,10.775028,1101520.0,9.656937,,4957.33,,47.09,1206.74,5.24037416587647e+17,11.17574054321,63.90777079516,3815.9194349492896,EM* AS    4,11.1757586127,63.9077701553,Be*,EmO|Em*|*  |Be*|IR,,,B1IV-V:pe,0.2292,-1.85,0.15,11.204,10.58,,8.8,8.519,8.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
35,omi Cas,Classical,00 44 43.52,48 17 03.71,4.477,B5IIIe,195.0,550,11.18124895,48.28436527,3.90548351252549e+17,4.7046,29.756,-8.151,340969000.0,4.356579,241404000.0,4.394526,149818000.0,4.323012,,8895.5,0.541,,,3.90548351252549e+17,11.181441482389998,48.28433017500999,214.22873881369,* omi Cas,11.1813277708,48.2843648814,Be*,Em*|V* |Be*|** |UV |SB*|SB*|IR |*,-16.9,-5.6000000000000006e-05,B5IIIe,4.64,18.84,-7.18,4.44,4.5,4.45,4.62,4.68,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3969999999999998,675.0,Em,,,,,
36,RX J0045.6-7313,Classical,00 44 58.30,-73 13 45.84,,Be,,0,11.24289979,-73.22939252,4.6888548340117e+18,,,,134.19799999999998,20.369001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,1.69,Unknown,,,,,
37,IPHAS J004517.05+640124.4,Classical,00 45 17.05,64 01 24.38,,B3V,,0,11.32111317,64.02334111,5.24039890488762e+17,0.1004,-1.749,0.20800000000000002,12041.8,15.486639000000002,3872.73,16.381346,12425.8,14.526113,,3929.0,1.1818,,,5.24039890488762e+17,11.321095981660001,64.023342007,6612.58992359023,IPHAS J004517.05+640124.4,11.3211131704,64.0233411109,Be*,IR |*  |Be*|Be*,,,B3e,0.1004,-1.75,0.21,,,,13.368,12.96,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
38,IPHAS J004620.80+622503.9,Classical,00 46 20.80,62 25 03.90,,,,0,11.586656399999999,62.41763583,4.27718273845116e+17,0.2851,-2.326,-0.508,75823.3,13.488857999999999,36079.8,13.958226999999999,58578.2,12.842581,,5081.0,,8.16,40.018,4.27718273845116e+17,11.58663477257,62.41763364276,3174.3385422737606,[DP65] 47,11.5866563998,62.4176358304,Be*,*  |Be*|IR |Em*|Be*,,,B4Ve,0.2851,-2.33,-0.51,14.5,13.72,13.42,11.981,11.718,11.434000000000001,,,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
39,BD+34 113,Classical,00 46 34.44,34 49 43.65,9.9,B2IIIe,,50,11.643511,34.82882543,3.6244136800847e+17,1.8294,-4.385,-10.312000000000001,2924000.0,9.523423,1191290.0,10.161341,2437330.0,8.794634,-21.15,4602.99,0.353,10.26,42.606,3.6244136800847e+17,11.64348800358,34.82878103196,538.39213109347,BD+34   113,11.6435110028,34.8288254308,Star,*  |IR,-21.15,-7.099999999999999e-05,B2III:e,1.8294,-4.39,-10.31,11.12,9.9,,7.812,7.25,7.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Star,,,,,
40,IPHAS J004651.68+625914.7,Classical,00 46 51.68,62 59 14.71,,B7V,,0,11.7153745,62.98731536,5.23832941781842e+17,0.2352,-1.0190000000000001,-0.6829999999999999,18978.0,14.992738000000001,8850.78,15.483934,15147.8,14.311046,,4909.67,,5.4,15.269,5.23832941781842e+17,11.7153648429,62.987312421469994,3746.81159984016,IPHAS J004651.68+625914.7,11.7153745011,62.9873153605,Be*,*  |Be*|IR |Be*,,,B7e,0.2352,-1.02,-0.68,,,,13.323,13.102,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
41,IPHAS J004741.54+624203.3,Classical,00 47 41.54,62 42 03.31,,B7,,0,11.92312019,62.70081427,4.27748922732488e+17,0.2576,-1.2209999999999999,-0.48700000000000004,37839.1,14.243514999999999,19925.5,14.602865,26805.7,13.691351000000001,,5512.0,1.8595,5.26,23.002,4.27748922732488e+17,11.92310872428,62.70081217707,3475.67661708396,2MASS J00474153+6242029,11.92312019,62.700814272799995,Be*,*  |Be*|IR |Be*,,,B8Ve,0.2576,-1.22,-0.49,,,,13.011,12.809000000000001,12.675999999999998,,,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
42,AX J0048.2-7309,Classical,00 48 13.99,-73 09 38.88,15.3,Be,,0,12.05861052,-73.1608763,4.68594758789112e+18,0.5242,-0.026000000000000002,-3.241,142.007,20.307594,239.028,19.405268,163.0,19.23145,,,,,,4.68594758789112e+18,12.058610126989999,-73.16089025174,1359.44702489685,AX J0048.2-7309,12.0586105134,-73.1608762974,HMXB,HXB|X,,,,0.5242,-0.03,-3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37799999999999995,0.0538,HMXB,,,,,
43,RX J0048.5-7302,Classical,00 48 34.50,-73 02 30.01,14.84,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
44,IPHAS J004842.93+644411.1,Classical,00 48 42.93,64 44 11.11,,B6,,0,12.17889278,64.73643503,5.24416404498339e+17,0.2616,-0.691,-0.152,21266.6,14.869122,10082.5,15.342463,16722.0,14.203698000000001,,4994.5,,4.92,13.565999999999999,5.24416404498339e+17,12.178885811779999,64.73643438124,3425.7935219370397,2MASS J00484292+6444111,12.1788927844,64.736435034,Be*,*  |Be*|IR |Be*,,,B6Ve,0.2616,-0.69,-0.15,,,,13.325999999999999,12.97,12.88,,,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
45,IPHAS J004850.12+642533.7,Classical,00 48 50.12,64 25 33.71,,,,0,12.20886865,64.42602453,5.24405752979578e+17,0.1767,-1.791,0.31,8746.32,15.833801999999999,3345.24,16.54032,8118.74,14.988198,,4314.82,0.754,,,5.24405752979578e+17,12.20885079041,64.42602586811999,4574.3737507755395,2MASS J00485012+6425337,12.2088686502,64.4260245314,Be*,*  |Be*|IR |Be*,,,B3-4Ve,0.1767,-1.79,0.31,,,,13.923,13.575999999999999,13.424000000000001,,,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
46,BG Phe,Classical,00 49 01.31,-56 05 49.35,10.18,B5e,,8,12.25544222,-56.09703909,4.90866837399396e+18,0.114,0.17600000000000002,-0.708,1401830.0,10.321625,1105750.0,10.242242999999998,520623.0,10.470612,,8868.67,0.16699999999999998,,,4.90866837399396e+18,12.25544358069,-56.097042139799996,4721.78143799835,CD-56   152,12.255442220399999,-56.097039090500004,Be*,Be*|IR |V* |UV |blu|*,19.0,6.3e-05,Be,0.114,0.18,-0.71,10.11,10.18,,10.603,10.617,10.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,19.8,Em,,,,,
47,RX J0049.0-7250,Classical,00 49 05.90,-72 50 54.96,16.92,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
48,RX J0049.2-7311,Classical,00 49 13.99,-73 11 35.16,16.51,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
49,EM* MWC 677,Classical,00 49 25.01,63 52 05.16,10.71,B2Vpe,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
50,RX J0049.5-7310,Classical,00 49 29.59,-73 10 55.92,16.51,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
51,RX J0049.5-7331,Classical,00 49 33.70,-73 31 23.88,14.64,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
52,RX J0049.7-7323,Classical,00 49 41.99,-73 23 14.71,14.98,B2Ve,,0,12.42503107,-73.38741035,4.68592731564001e+18,-0.0403,0.623,-1.1520000000000001,22148.3,14.825013,16314.0,14.819985,11308.5,14.628409,,9281.25,,,,4.68592731564001e+18,12.42504044518,-73.38741530771,10961.5231698178,LIN 139,12.425031069000001,-73.3874103493,HMXB,Em*|HXB|IR |X  |*  |Psr|Be?|Psr|HXB|Em*|HXB,,,O9.5-B0.5III-V,,0.62,-1.15,15.0,14.98,,14.550999999999998,14.482000000000001,14.302999999999999,,,,,,12.42500346,-73.387415107, J004942.0-732314,3.639864457828201e-14,2.8232364839923998e-14,6.3152514844405e-15,1.9918265552461e-15,0.0,,58.367,4.58,0.30106,0.5484100000000001,0.29481999999999997,,,,,,,,,,12.42600111,-73.387425,201100001010003.0,J004942.2-732314,7.609999999999999e-13,0.781369,0.672771,0.141023,-0.024442,0.0,,,,,,,,0.07400000000000001,0.853,HMXB,4.7917828892211294e-15,3.904264945771161e-14,1.9958320251574798e-13,2.651165566530027e-13,2.524658084843164e-13
53,EM* MWC 678,Classical,00 49 48.20,60 59 10.04,9.89,B2Vnnpe,,2,12.450844199999999,60.98611421,4.27352819367679e+17,0.2579,-2.528,-0.8640000000000001,2472190.0,9.705662,1425200.0,9.966696,1531620.0,9.299042,,6354.25,,31.31,1439.4,4.27352819367679e+17,12.45082175743,60.98611048821999,3418.9305937236604,EM* MWC  678,12.4508442023,60.9861142074,Be*,Em*|*  |Be*|IR |EmO,,,B2:V:nnep,0.2579,-2.53,-0.86,10.17,9.89,,8.843,8.67,8.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
54,IPHAS J005011.87+635129.9,Classical,00 50 11.87,63 51 29.92,,B5,,0,12.54950566,63.85822342,5.2397773372037e+17,0.3312,-3.055,-0.449,52169.6,13.894820999999999,28226.4,14.224748000000002,35852.9,13.375608999999999,,5549.63,,4.73,19.116,5.2397773372037e+17,12.54947580993,63.858221485040005,2774.80549390019,2MASS J00501188+6351295,12.549505659500001,63.858223418,Be*,*  |Be*|IR |Be*,,,B7Ve,0.3312,-3.06,-0.45,,,,12.748,12.562000000000001,12.450999999999999,,,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
55,IPHAS J005011.87+633526.1,Classical,00 50 11.87,63 35 26.09,,B3V,,0,12.54951631,63.59049036,5.23968044274327e+17,0.1926,-1.801,0.603,12661.1,15.43219,5458.22,16.008760000000002,10797.7,14.678597,,4765.5,,,,5.23968044274327e+17,12.54949886697,63.59049295212,4373.46249110939,IPHAS J005011.87+633526.1,12.549516305,63.5904903575,Be*,IR |*  |Be*|Be*,,,B3e,0.1926,-1.8,0.6,,,,13.694,13.419,13.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
56,IPHAS J005012.69+645621.6,Classical,00 50 12.69,64 56 21.59,,B5V B5,,0,12.55283138,64.93933376,5.24443548692482e+17,0.3282,-2.585,-0.381,38214.1,14.232804999999999,17607.5,14.737144,31119.8,13.529326999999999,,4870.19,,5.61,15.956,5.24443548692482e+17,12.55280510968,64.93933212027,2799.0137537361798,IPHAS J005012.69+645621.6,12.552831380899999,64.9393337608,Be*,*  |Be*|IR |Be*,,,B5e,0.3282,-2.59,-0.38,,,,12.65,12.356,12.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
57,BD+60 114,Classical,00 50 15.22,60 54 09.20,9.94,B2IIIpe,,4,12.56342907,60.90255628,4.27350109251718e+17,0.3682,-2.235,-0.447,3000440.0,9.495405,1574130.0,9.858788,2066750.0,8.973702000000001,,5857.25,,28.65,870.155,4.27350109251718e+17,12.563409275019998,60.90255435309,2510.04691042559,BD+60   114,12.5634290674,60.90255627609999,Be*,Em*|Be*|IR |*  |V*,,,B2III:pe,0.3682,-2.24,-0.45,10.29,9.94,,8.622,8.37,8.113999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
58,IPHAS J005029.22+653331.1,Classical,00 50 29.22,65 33 31.10,,B7IV,,0,12.62183181,65.55856167,5.24559272288846e+17,0.1237,-2.1719999999999997,0.024,24328.0,14.723099,10386.9,15.310176,20934.7,13.959751999999998,,4779.28,,,,5.24559272288846e+17,12.62180919903,65.55856177561,6073.00133478034,IPHAS J005029.22+653331.1,12.6218318054,65.55856167399999,Be*,IR |*  |Be*|Be*,,,B7e,0.1237,-2.17,0.02,,,,12.972999999999999,12.715,12.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
59,IPHAS J005032.31+623155.5,Classical,00 50 32.31,62 31 55.49,,,,0,12.63459356,62.53207195,5.23631490638626e+17,0.2015,-1.254,0.009000000000000001,11604.8,15.526775,5340.61,16.032410000000002,9394.54,14.829730999999999,,4873.4,,,,5.23631490638626e+17,12.63458185518,62.532071986030004,4213.9257776772,2MASS J00503230+6231554,12.634593561600001,62.5320719468,Be*,*  |Be*|IR |Be*,,,B7Ve,0.2015,-1.25,0.01,,,,13.952,13.642000000000001,13.436,,,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
60,DZ Tuc,Classical,00 50 44.69,-73 16 05.16,15.44,Be,,0,12.68628186,-73.26817572,4.68592899926693e+18,-0.0418,0.755,-1.126,13573.7,15.356619,10563.2,15.291896,6298.32,15.263857999999999,,9572.5,,,,4.68592899926693e+18,12.686293145339999,-73.26818056638001,9042.69619524802,V* DZ Tuc,12.6862818599,-73.2681757168,HMXB,IR |V* |HXB|X  |Em*|Psr|*  |Psr|HXB|Em*|HXB,,,B0-B0.5V,,0.76,-1.13,15.37,15.44,,15.296,15.16,15.01,,,,,,12.686215047000001,-73.268134447, J005044.6-731605,4.0528414618718997e-13,3.5645530817867e-13,3.7660337699568e-14,1.5959001742418003e-14,2.6417862020064995e-14,,66.336,4.83,0.52467,0.64085,0.17489000000000002,12.68685,-73.26817,24913.0,0.018000000000000002,0.594,0.461,0.0471,1.5069999999999997e-12,1.64e-12,12.68631111,-73.26818194,201100001010004.0,J005044.7-731605,9.69e-13,0.850844,0.628668,0.12086400000000001,-0.073112,0.0,,,,,,,,0.11900000000000001,1.61,HMXB,4.914828301693591e-15,6.098702347354343e-14,2.674900454219114e-13,3.4103934120748687e-13,2.9456876159536473e-13
61,RX J0050.7-7332,Classical,00 50 45.91,-73 32 35.16,,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
62,RX J0050.9-7310,Classical,00 50 54.31,-73 10 06.96,14.35,Be,,0,12.72661159,-73.16885122,4.68593346172497e+18,,,,88.9621,20.815352999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Unknown,,,,,
63,RX J0051.3-7216,Classical,00 50 55.80,-72 13 54.98,15.05,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
64,RX J0051.3-7250,Classical,00 51 18.70,-72 50 35.88,,Be,,0,12.82802167,-72.84315338,4.68896062767016e+18,-0.8391,-0.721,-2.022,1709.89,17.605942000000002,2001.62,17.097932999999998,1328.96,16.953142,,,,,,4.68896062767016e+18,12.828011152279998,-72.84316208605,3552.7889112973603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.385,97.3,Unknown,,,,,
65,BD+69 48,Classical,00 51 22.88,70 09 39.08,9.41,B5e,,3,12.84531654,70.16085639,5.35977494385042e+17,0.8972,1.982,0.484,3491980.0,9.330686,2188570.0,9.500986,1913680.0,9.057248,,7241.72,1.0567,8.27,169.416,5.35977494385042e+17,12.84534168882,70.1608584727,1081.13778406607,BD+69    48,12.845316540799999,70.1608563887,Em*,IR |*  |** |Em*,,,B5e,0.8972,1.98,0.48,9.65,9.41,,8.755,8.717,8.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
66,SMC 25,Classical,00 51 52.01,-73 10 33.96,14.45,Be,,0,12.966769699999999,-73.17615068,4.68593841383845e+18,-0.1357,0.725,-1.064,34254.7,14.351566,26552.4,14.291129000000002,15363.4,14.295698999999999,,9522.75,,,,4.68593841383845e+18,12.96678048482,-73.17615526221999,12460.374970000901,LIN 193,12.9667696971,-73.17615068149999,HMXB,Em*|HXB|X  |*  |IR |SNR|Psr|Be*|Be?|Psr|HXB|Em*|XB*|HXB,,,O9.5-B0V,,0.73,-1.06,14.38,14.45,14.24,14.43,14.76,14.5,,,,,,12.966978554,-73.17621813, J005152.0-731034,5.6989378204315e-13,4.3963088082397e-13,6.843061432030799e-14,7.1651962123379e-14,1.0331558847325999e-12,,50.777,5.03,0.35228000000000004,0.19613,-0.1674,,,,,,,,,,12.96667611,-73.17608111,201100001010002.0,J005152.0-731033,1.89e-12,0.664199,0.29775300000000005,-0.034881999999999996,-0.193246,1.0,,,,,,,,0.207,8.32,HMXB,6.421972339207544e-14,3.1826706724925985e-13,5.881577868241926e-13,5.485085902587843e-13,3.7084683227568767e-13
67,2E 0050.1-7247,Classical,00 51 53.17,-72 31 48.50,14.87,Be,,0,12.97139928,-72.53020052,4.68898406103452e+18,-0.0198,0.667,-1.331,22411.2,14.812204999999999,19378.9,14.633063,8999.05,14.876429000000002,,8598.67,,,,4.68898406103452e+18,12.971408844330002,-72.53020624564,7030.85457272174,AzV 102,12.971399278599998,-72.5302005156,HMXB,IR |HXB|*  |X  |Em*|gam|Be?|*  |Em*|HXB|HXB,,,B0-5(II),,0.67,-1.33,14.79,14.38,,14.468,14.259,14.258,,,,,,12.971246288,-72.53023991, J005153.0-723148,2.8974960592146e-14,2.3013655119467004e-14,4.269410913962399e-15,2.1731608378625998e-15,0.0,,11.609000000000002,6.83,0.37101999999999996,0.37726,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319,16.1,HMXB,,,,,
68,RX J0051.9-7255,Classical,00 51 54.19,-72 55 36.12,,Be,,0,,,,,,,,,,,,,,,,,,,,,,RX J0051.9-7255,12.975833333299999,-72.9266666667,HMXB,HXB|X  |HXB,,,Be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMXB,,,,,
69,X SMC X-3,Classical,00 52 05.77,-72 26 03.19,14.91,O9IVe,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.023399149000001,-72.434343041, J005205.6-722603,5.8291374613198995e-15,3.9830125504711e-15,6.938504701814099e-16,1.3171534343028e-15,0.0,,38.81,7.15,0.29357,-0.25359,-0.49968999999999997,,,,,,,,,,13.02369,-72.43431194,205009801010001.0,J005205.6-722603,1.29e-12,0.662555,0.442941,-0.007716,-0.290036,1.0,,,,,,,,,,Unknown,3.3794831279643405e-14,1.6650347676844408e-13,4.312912874071427e-13,4.2468656231865834e-13,2.3372384222611146e-13
70,[HP2004] 22,Classical,00 52 11.04,-72 20 16.80,15.8,B0Vev,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
71,2E 0050.4-7335,Classical,00 52 13.99,-73 19 18.84,14.67,Be,,0,13.05831706,-73.32189279,4.68588598086664e+18,-0.1077,0.5379999999999999,-1.124,27229.1,14.600782,19942.7,14.601931,13434.2,14.441386999999999,,9579.0,,,,4.68588598086664e+18,13.05832513945,-73.3218976304,12300.9089220147,LIN 203,13.058317063399999,-73.3218927929,HMXB,Em*|HXB|*  |X  |IR |Be?|Em*|HXB|HX?|HXB|HXB,,,O9.5IIIe/B0Ve,,0.54,-1.12,14.66,14.67,,14.4,14.253,14.107000000000001,,,,,,13.05853852,-73.321910468, J005214.0-731918,7.582223629094e-16,0.0,4.4861724484991e-16,6.304375661221801e-16,0.0,,5.625,4.74,0.34978000000000004,-0.08868999999999999,-0.41849,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16899999999999998,4.78,HMXB,,,,,
72,HD 4931,Classical,00 52 15.45,60 05 23.81,8.72,B8Ve,,63,13.06438407,60.08994778,4.26872337089185e+17,0.5541,-1.788,-1.101,7027540.0,8.571358,4126190.0,8.812514,4200700.0,8.203617,52.17,6564.27,1.344,23.0,885.203,4.26872337089185e+17,13.064368630310002,60.08994303811999,1716.4677074865199,HD   4931,13.064384065399999,60.089947780200006,Be*,Em*|Be*|IR |*,52.17,0.000174,A0Ibe,0.5541,-1.79,-1.1,9.01,8.7,,7.682,7.599,7.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
73,2E 0051.1-7214,Classical,00 52 55.20,-71 58 05.88,15.53,Be,,0,13.23027063,-71.96841356,4.6890803370143e+18,-0.1469,0.895,-1.161,12048.1,15.486069,9304.21,15.429689000000002,5420.82,15.426757,,9531.0,,,,4.6890803370143e+18,13.23028308053,-71.96841855891999,9502.538502479041,LIN 221,13.2302706333,-71.9684135601,HMXB,IR |Em*|HXB|X  |gam|Psr|HXB|Em*|HXB|*,,,B0-B1III-V,,0.9,-1.16,15.47,15.53,,15.375,15.155999999999999,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10800000000000001,1.09,HMXB,,,,,
74,2MASS J00530450-7220495,Classical,00 53 04.53,-72 20 49.30,15.83,B2IIIe,393.0,0,13.26881557,-72.34707852,4.68905659443343e+18,0.0485,0.648,-1.354,9369.27,15.759101999999999,7366.23,15.683275,4215.71,15.699743,,9531.0,,,,4.68905659443343e+18,13.26882476214,-72.3470843521,6023.96752648583,[MA93]  644,13.2687916667,-72.3470833333,Be*,Be*|IR |*  |Em*|Em*,147.0,0.00049,B2III,,,,15.75,15.83,,15.76,15.63,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,0.94,Em,,,,,
75,Cl* NGC 330 ELS 049996,Classical,00 53 10.35,-72 20 42.30,15.88,B2IIIe,461.0,0,13.29305974,-72.34511911,4.68905662879317e+18,0.0303,0.746,-1.327,9114.51,15.789032,7325.73,15.689260999999998,4111.12,15.727019,,9536.67,,,,4.68905662879317e+18,13.29307032706,-72.34512482359,5731.38528323286,[MA93]  650,13.293125,-72.3451111111,Be*,IR |Em*|Be*|Be*|*  |Em*,155.0,0.000517,B2III,,,,15.75,15.84,,15.899000000000001,15.79,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,3.82,Em,,,,,
76,Cl* NGC 330 ELS 028368,Classical,00 53 11.93,-72 12 04.60,16.61,B2IIIe,499.0,0,13.29964172,-72.20127836,4.68906170969857e+18,0.0117,0.6970000000000001,-1.368,4724.58,16.502457,3843.99,16.389433,2142.53,16.4346,,9554.25,,,,4.68906170969857e+18,13.29965153767,-72.20128424945,5070.498522326429,[MFH2007] SMC5-28368,13.2997083333,-72.2012777778,Be*,*  |Be*,136.0,0.000454,B2III,,,,16.56,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23199999999999998,2.32,Em,,,,,
