#,epsi,sepsi
1703,0.567,165
1704,0,0
1705,0.434,98
1706,0,0.789
1707,0.134,6.49
1708,,
1709,1.24,762
1710,,
1711,0,0
1712,0,0.341
1713,0,0
1714,0.131,6.71
1715,0,0
1716,0,0
1717,0.088,3.97
1718,0,2.76E-15
1719,0,0
1720,0.048,1.03
1721,0,0
1722,0.11,6.11
1723,0.057,1.94
1724,0.137,9.95
1725,0,0
1726,0,0
1727,0,0
1728,0.096,4.41
1729,0.092,2.7
1730,0,1.83E-15
1731,0.133,8.6
1732,0.174,9.81
1733,0.074,2.26
1734,0.186,19.5
1735,0.124,4.75
1736,0,0
1737,0.25,35.7
1738,0.085,3.16
1739,0,0
1740,0,0
1741,1.402,849
1742,0,0
1743,,
1744,0.067,1.85
1745,4.143,7970
1746,0.08,2.38
1747,0,0
1748,0,3.20E-15
1749,,
1750,0,0
1751,0.132,6.53
1752,0,0
1753,0,0
1754,0.776,265
1755,0.088,3.21
1756,0,0
1757,0,1.64E-15
1758,2.807,2970
1759,0.153,11.2
1760,0.081,3.11
1761,0.144,8.1
1762,0.075,2.19
1763,0,0
1764,0.344,63.8
1765,0.185,11.2
1766,0,0
1767,0,0
1768,0,0
1769,0,0
1770,0.147,10.5
1771,0.148,8.62
1772,1.441,408
1773,0.943,243
1774,0,0
1775,0.07,1.74
1776,0,0
1777,1.602,0.594
1778,0.095,3.71
1779,0.064,1.55
1780,0,0
1781,0,0.593
1782,0,0
1783,0,0
1784,0.189,12.2
1785,0,2.04E-15
1786,0,0.973
1787,0,0
1788,0,0
1789,0,1.86E-15
1790,0,0
1791,0,0
1792,0.195,16.4
1793,0.148,7.61
1794,0.076,1.94
1795,0,0
1796,0,0.384
1797,0,1.80E-15
1798,0,0
1799,0,0
1800,0,0
1801,0,0
1802,0,0
1803,0.14,6.73
1804,0,0
1805,0,0
1806,0,0
1807,0,0
1808,0.472,52.1
1809,0,0
1810,0.162,15.2
1811,0.107,3.65
1812,0.353,36.3
1813,0,0
1814,0,0
1815,0.111,4.22
1816,0,1.86E-15
1817,0,0
1818,0,0
1819,0,0
1820,0.643,126
1821,0,0
1822,0,0
1823,0,0
1824,0.07,1.33
1825,0,0
1826,0.602,131
1827,2.074,1620
1828,0,0
1829,0,0.282
1830,0.056,0.87
1831,0.376,54.1
1832,1.319,424
1833,,
1834,0,0
1835,,
1836,0.104,4.12
1837,3.886,2400
1838,0,0
1839,0,0
1840,0.068,1.16
1841,0,1.20E-15
1842,0,0
1843,,
1844,0.107,2.69
1845,0,0
1846,0,0
1847,0,0
1848,0.073,1.41
1849,0,0
1850,0.15,5.56
1851,0,0
1852,0,0
1853,0,0
1854,0.057,1.01
1855,0.152,13.9
1856,0,0
1857,0.084,1.58
1858,0,0
1859,0,0
1860,0,1.24E-15
1861,0.134,4.95
1862,0.155,6.53
1863,0.152,11.8
1864,0.234,25.5
1865,0,0
1866,0,0
1867,0,0
1868,0,0
1869,0,0
1870,0,0
1871,0,0
1872,0,0
1873,0.252,10.1
1874,0,0.723
1875,0,0
1876,0.107,3.47
1877,0,0
1878,0,0
1879,,
1880,0.105,3.58
1881,0,0
1882,0,0
1883,1.954,1280
1884,0.159,19.8
1885,0.067,0.954
1886,,
1887,0.589,76
1888,0,0
1889,0,0
1890,0,0
1891,0.063,1.09
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0.076,1.52
1897,3.82,3690
1898,0.177,10.5
1899,0,0
1900,,
1901,0.064,1.11
1902,,
1903,0,0
1904,0,0
1905,0.117,3.18
1906,0,0
1907,1.45,1060
1908,0,1.09E-15
1909,0.069,1.09
1910,0.17,10.8
1911,0,0
1912,0,0
1913,0,0
1914,0,1.21E-15
1915,0,0.979
1916,0,0
1917,0,2.29
1918,0.099,1.9
1919,0.091,2.48
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0.731,247
1926,0,0.856
1927,0,0
1928,0,0
1929,0,5.39E-16
1930,0,0
1931,,
1932,0,0
1933,0,0
1934,0.181,9.31
1935,0.158,10.9
1936,0,0
1937,0.172,14.5
1938,0.269,23.5
1939,0.365,25.7
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0.144,6.79
1948,0,0
1949,0,0
1950,0,0
1951,,
1952,0,0
1953,0.122,4.09
1954,0.156,5.75
1955,0,0
1956,0.16,12.3
1957,0.431,76.9
1958,0,0
1959,0,0
1960,0,0
1961,0,0.604
1962,0.093,2.53
1963,0,0
1964,0.695,53.3
1965,0.139,4.39
1966,0.089,2.11
1967,0,0
1968,0,0
1969,0,0
1970,0.937,256
1971,0,0
1972,0,2.32E-15
1973,0.053,0.779
1974,0.371,58.6
1975,0,0
1976,0,0
1977,0.353,56.5
1978,0.064,1.28
1979,2.093,2260
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0.149,9.53
1985,1.963,1860
1986,0,0
1987,0,0
1988,3.567,3390
1989,0.198,16.8
1990,0,0
1991,0,0
1992,0.395,48.2
1993,0,0
1994,0,0.424
1995,0,0
1996,0.088,2.02
1997,0.315,23
1998,0.086,3.37
1999,0,0
2000,0.2,12.6
2001,1.163,784
2002,0.547,81.8
2003,0,0
2004,0.083,1.35
2005,0.098,2.84
2006,11.774,35900
2007,0,0
2008,0,0
2009,0.179,11
2010,,
2011,0.171,5.98
2012,0.179,15
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0.154,10.7
2019,1.7,933
2020,0,0
2021,0.161,9
2022,0.192,14.8
2023,0.146,9.83
2024,0.144,6.88
2025,0.829,288
2026,0.458,89.9
2027,0.121,6.98
2028,0.262,29.8
2029,0,1.17E-15
2030,0.965,274
2031,0,0
2032,0.156,9.46
2033,1.546,722
2034,0,0
2035,0.245,19.1
2036,0,0
2037,0.126,6.05
2038,0,0
2039,0.119,5.6
2040,1.055,436
2041,0.353,43.1
2042,0.106,4.02
2043,,
2044,0,1.82E-15
2045,0,0
2046,0,0
2047,0.834,279
2048,0.167,10.2
2049,0,0
2050,0.099,4.35
2051,,
2052,0.107,3.83
2053,0,0
2054,0.097,2.96
2055,0,0
2056,,
2057,0.298,4
2058,0,0
2059,0,0
2060,0,0
2061,0.237,8.36
2062,0,0
2063,0.086,3.03
2064,1.295,644
2065,0.101,4.01
2066,0,0.101
2067,0,1.77E-15
2068,,
2069,0,0
2070,0.33,52.8
2071,0.125,5.85
2072,0,0
2073,0,0
2074,0,0
2075,0,0
2076,3.703,6570
2077,0,0
2078,0.08,2.42
2079,0,0
2080,0,0.589
2081,0.163,10.5
2082,0,0
2083,0,0
2084,0,0
2085,0.167,12.1
2086,0.081,2.27
2087,0.751,275
2088,0,0
2089,0,1.75E-15
2090,0.371,59
2091,0,0
2092,0,0
2093,0.071,1.96
2094,0.247,22.7
2095,0.354,46.5
2096,0,0
2097,0,0
2098,0,0
2099,0.519,100
2100,0,0
2101,0.644,13.4
2102,0,0
2103,,
2104,0,0
2105,0.065,1.74
2106,0.118,6.18
2107,0.237,31.7
2108,0.116,4.59
2109,,
2110,0,0
2111,0.151,10.5
2112,0,0
2113,0,0
2114,0,2.06E-15
2115,0,0
2116,,
2117,1.476,720
2118,0.422,47.6
2119,7.883,20100
2120,0.23,24
2121,0,0
2122,0.606,77.8
2123,1.048,269
2124,0,0.23
2125,0,0
2126,0.13,6.23
2127,0.242,24.8
2128,8.132,30300
2129,,
2130,1.994,1500
2131,0.188,12
2132,0.505,89.8
2133,0.17,5.26
2134,0,0
2135,0,1.76E-15
2136,0,0
2137,0.197,11.5
2138,0.216,18.8
2139,0.149,7.51
2140,0,0
2141,0,0
2142,0.473,82.1
2143,2.009,1840
2144,2.718,2650
2145,0.986,394
2146,0.138,4.38
2147,0,0
2148,0.137,6.3
2149,0.099,3.51
2150,0,0
2151,0,0
2152,5.2,11200
2153,0,0
2154,0.09,2.74
2155,0.146,9.43
2156,0.24,21.6
2157,0.197,15.3
2158,0.133,5.25
2159,0,9.25E-16
2160,0,0
2161,1.927,1210
2162,0,0
2163,0,0
2164,0,0
2165,0,0
2166,0,1.89E-15
2167,0.134,6.85
2168,1.023,383
2169,0,0
2170,0.127,7.7
2171,1.275,523
2172,0,0
2173,0.355,45.8
2174,0,0
2175,0,0
2176,0.148,9.11
2177,0.449,109
2178,0.102,3.86
2179,0,0
2180,0.847,272
2181,0.089,2.33
2182,0.422,63.2
2183,0.118,5.2
2184,,
2185,0,0
2186,0,0
2187,0,0
2188,,
2189,0,0
2190,0.07,1.88
2191,0.074,2.09
2192,0.073,2
2193,0,1.90E-15
2194,2.736,1390
2195,0,0
2196,0.145,7.14
2197,0,0.431
2198,1.727,1200
2199,0,0
2200,0.262,17.7
2201,0.069,1.87
2202,0.061,1.35
2203,0,0.453
2204,0.28,0.371
2205,0.045,0.105
2206,0.085,0.981
2207,0,0
2208,0,0
2209,0,3.74E-15
2210,0.274,39.7
2211,0.398,80.5
2212,0,0
2213,0.076,1.17
2214,1.301,618
2215,0,0
2216,0.138,7.16
2217,0,0
2218,0,0
2219,0,0
2220,0.118,4.79
2221,0.259,26.2
2222,0.162,10.1
2223,0.835,284
2224,0.116,4.7
2225,0.514,87.5
2226,,
2227,0.143,5.95
2228,,
2229,0.139,8.84
2230,0.748,159
2231,0.72,239
2232,0,0.896
2233,0.158,13.3
2234,4.567,10200
2235,0,3.60E-15
2236,0,0
2237,0.915,312
2238,3.19,2950
2239,0,0
2240,0,0
2241,0.836,280
2242,0,0
2243,0,0
2244,0,0
2245,0,0
2246,0,1.82E-15
2247,,
2248,,
2249,,
2250,,
2251,0,0
2252,0.63,202
2253,0,0
2254,0,1.86E-15
2255,0,0
2256,0,0
2257,0,0
2258,0.101,3.31
2259,0.048,0.87
2260,2.051,614
2261,0.15,9.97
2262,0.237,28.9
2263,0,0
2264,1.545,1100
