#,Be star,Category,RA,DEC,V,Type,vsini,Plx,pmRA,pmDE,epsi,sepsi,Gmag,BPmag,RPmag,Tefftemp,Gflux,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,_4XMM,Flux1,e_Flux1,Flux2,e_Flux2,Flux3,e_Flux3,Flux4,e_Flux4,Flux5,e_Flux5,Flux8,e_Flux8,Flux9,e_Flux9,HR1,e_HR1,HR2,e_HR2,HR3,e_HR3,HR4,e_HR4,_2CXO,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,HRhm,HRhs,HRms,NHGal,_2SXPS,CR0,E_CR0,e_CR0,SwiftHR1,SwiftHR2,CR1,e_CR1,CR2,E_CR2,e_CR2,CR3,E_CR3,e_CR3,PcstS0,FPO0,FPU0,Gam1,E_Gam1,e_Gam1,ra,dec
1637,HD 126693,Classical,14 29 44.63,-64 09 35.73,10.22,B4Vne,,0.7497,-1.809,-1.452,0.112,18.0,10.239865,10.336007,10.031362,,2.2576509309408773e-13,9.685999870300293,0.010999999940395355,9.744000434875488,0.00800000037997961,,,,,9.533,0.022,9.417,0.023,9.239,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.43595833333333,-64.159925
1638,HD 126986,Classical,14 30 32.45,-52 15 20.10,9.6,B9IVne,70.0,1.6336,-12.412,-6.406,0.158,19.4,9.492921,9.726957,9.058921,,4.4919446258317066e-13,7.63700008392334,0.013000000268220901,7.556000232696533,0.00800000037997961,7.184000015258789,0.017000000923871994,6.658999919891357,0.05999999865889549,8.355,0.03,7.882,0.034,7.783,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.63520833333334,-52.255583333333334
1639,HL Lib,Classical,14 30 40.46,-22 27 39.31,6.96,B9IVe,150.0,3.1526,-14.443,-4.754,0.186,32.6,6.800476,6.97352,6.419407,,5.363056766593647e-12,9.083000183105469,0.2460000067949295,5.0960001945495605,0.03999999910593033,4.61299991607666,0.014999999664723873,4.308000087738037,0.024000000208616257,5.786,0.021,5.362,0.033,5.138,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.66858333333332,-22.460919444444443
1640,HD 127112,Classical,14 31 45.96,-58 53 22.16,9.13,B8Ve,115.0,0.822,-1.279,-3.026,0.185,41.1,9.106906,9.162995,8.953104,,6.409739710893033e-13,8.576000213623047,0.009999999776482582,8.644000053405762,0.00800000037997961,8.449999809265137,0.03200000151991844,7.706999778747559,0.1770000010728836,8.813,0.03,8.77,0.059,8.763,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.9415,-58.88948888888889
1641,HD 127617,Classical,14 31 59.56,18 46 00.74,8.73,B5e,120.0,0.5364,-0.542,-13.822,0.284,103.0,8.706844,8.644535,8.776752,,9.265421776815045e-13,8.87399959564209,0.012000000104308128,8.79699993133545,0.008999999612569809,8.253000259399414,0.020999999716877937,7.478000164031982,0.09799999743700027,8.908,0.019,8.899,0.061,8.911,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.99816666666666,18.766872222222222
1642,V1008 Cen,Classical,14 33 36.77,-58 49 14.88,7.71,B2.5Vne,,1.3835,-8.251,-4.351,0.229,43.5,7.592991,7.590977,7.506369,,2.5846776883097845e-12,7.36299991607666,0.013000000268220901,7.188000202178955,0.008999999612569809,6.171000003814697,0.017999999225139618,5.452000141143799,0.03799999877810478,7.66,0.023,7.682,0.033,7.694,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.40320833333334,-58.8208
1643,HD 127515,Classical,14 33 52.66,-56 44 44.21,9.91,B7.5Vne,,1.2963,-6.467,-7.187,0.117,17.7,9.75239,9.894769,9.45615,,3.537095566409367e-13,8.656000137329102,0.012000000104308128,8.437999725341797,0.00800000037997961,8.133999824523926,0.019999999552965164,7.327000141143799,0.09099999815225601,9.28,0.022,9.24,0.026,9.172,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.46941666666666,-56.74561388888889
1644,V1010 Cen,Classical,14 34 29.26,-64 12 07.31,9.03,B2Vne,,0.5527,-3.121,-1.131,0.145,31.3,8.907569,9.010814,8.655347,,7.701497767902561e-13,7.683000087738037,0.008999999612569809,7.504000186920166,0.007000000216066837,6.5929999351501465,0.013000000268220901,5.703000068664551,0.039000000804662704,8.383,0.021,8.238,0.038,8.022,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.62191666666666,-64.20203055555555
1645,HD 127782,Classical,14 35 17.25,-56 46 15.82,9.38,B8Ve,,1.3518,-6.447,-7.039,0.104,13.0,9.337319,9.433839,9.115119,,5.184121766956409e-13,8.656999588012695,0.010999999940395355,8.630000114440918,0.00800000037997961,7.8470001220703125,0.017999999225139618,6.775000095367432,0.05900000035762787,8.885,0.023,8.8,0.022,8.729,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.821875,-56.77106111111111
1646,eta Cen,Classical,14 35 30.42,-42 09 28.17,2.322,B1.5Vne,310.0,,,,,,,,,,,2.9871865110586717,0.00015337196694480333,2.3176725011723853,0.00040900632911502376,2.125999927520752,0.012000000104308128,1.3680000305175781,0.01600000075995922,2.747,0.288,2.776,0.214,2.75,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.87675000000002,-42.157825
1647,HD 127756,Classical,14 35 33.30,-61 00 29.80,7.59,B1.5Vne,,0.9013,-4.641,-3.951,0.137,15.3,7.526615,7.616889,7.286063,,2.747620790367135e-12,6.379000186920166,0.020999999716877937,5.875999927520752,0.012000000104308128,5.283999919891357,0.01600000075995922,4.783999919891357,0.03799999877810478,7.061,0.023,6.929,0.031,6.665,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.88875000000002,-61.00827777777778
1648,CK Cir,Classical,14 39 31.66,-68 12 12.19,6.911,B2Vne,,1.4771,-5.811,-6.635,0.379,165.0,6.97476,6.848198,6.98851,,4.567712847690569e-12,7.123000144958496,0.01600000075995922,6.9730000495910645,0.009999999776482582,5.581999778747559,0.014999999664723873,4.945000171661377,0.03500000014901161,6.576,0.026,6.515,0.024,6.347,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.88191666666665,-68.20338611111112
1649,HD 128477,Classical,14 39 35.25,-61 59 07.65,10.73,B8.5IVe,,0.8387,-1.293,-2.662,0.126,18.4,10.472181,10.61138,10.1908,,1.8227637956153566e-13,9.397000312805176,0.014000000432133675,9.364999771118164,0.012000000104308128,8.670000076293945,0.028999999165534973,7.85099983215332,0.23499999940395355,9.868,0.023,9.786,0.027,9.694,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.896875,-61.985458333333334
1650,V1012 Cen,Classical,14 40 05.48,-59 55 52.88,9.08,B3Vne,,1.0736,-3.423,-5.344,0.127,22.0,9.023728,9.125993,8.785641,,6.920087627819995e-13,8.208000183105469,0.013000000268220901,8.036999702453613,0.008999999612569809,7.178999900817871,0.02500000037252903,6.331999778747559,0.08699999749660492,8.496,0.024,8.451,0.038,8.341,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.02283333333332,-59.931355555555555
1651,HD 129285,Classical,14 43 53.92,-56 21 23.82,9.86,B9Ve,,1.3635,-5.985,-7.77,0.118,15.4,9.759476,9.792726,9.641054,,3.514086065816131e-13,9.20199966430664,0.008999999612569809,9.312000274658203,0.00800000037997961,8.881999969482422,0.032999999821186066,8.324000358581543,0.27000001072883606,9.552,0.023,9.479,0.023,9.489,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.97466666666668,-56.35661666666667
1652,HD 129772,Classical,14 46 36.80,-56 25 08.11,8.56,B8IIIpe,,2.5373,-4.681,-6.762,0.513,229.0,8.55474,8.579022,8.454513,,1.065876271048472e-12,8.121999740600586,0.012000000104308128,8.0,0.008999999612569809,7.433000087738037,0.01899999938905239,6.631999969482422,0.05400000140070915,8.319,0.026,8.277,0.021,8.22,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.65333333333334,-56.41891944444444
1653,CD-44 9598,Classical,14 46 55.10,-45 13 59.28,10.14,B6Ve,,0.3419,-6.125,-3.933,0.16,34.2,10.093922,10.128219,9.97318,,2.5824623218912877e-13,9.531000137329102,0.012000000104308128,9.291000366210938,0.008999999612569809,8.399999618530273,0.023000000044703484,7.308000087738037,0.12700000405311584,9.931,0.026,9.82,0.021,9.706,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.72958333333332,-45.233133333333335
1654,HD 129842,Classical,14 48 00.74,-65 44 22.51,8.46,B8.5IVe,,1.4759,-3.946,-3.463,0.162,24.9,8.380969,8.397836,8.290318,,1.2508786898637188e-12,8.08899974822998,0.013000000268220901,7.973999977111816,0.008999999612569809,7.410999774932861,0.017999999225139618,6.664999961853027,0.07599999755620956,8.243,0.02,8.288,0.036,8.254,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.00308333333334,-65.73958611111111
1655,CO Cir,Classical,14 48 44.55,-66 35 36.82,5.88,B2.5Ve,,2.4125,-7.688,-10.72,0.402,249.0,5.910399,5.843785,5.982204,,1.2174277417672272e-11,6.679999828338623,0.024000000208616257,6.135000228881836,0.009999999776482582,5.526000022888184,0.014000000432133675,4.9019999504089355,0.027000000700354576,5.749,0.02,5.708,0.021,5.582,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.185625,-66.59356111111111
1656,CP Cir,Classical,14 50 34.16,-66 15 33.66,7.66,B5IVe,,2.4896,-7.342,-11.084,0.302,77.6,7.6946,7.658562,7.728382,,2.3537633371815506e-12,7.895999908447266,0.013000000268220901,7.9039998054504395,0.00800000037997961,7.934000015258789,0.019999999552965164,7.919000148773193,0.17499999701976776,7.794,0.023,7.846,0.038,7.861,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.64233333333334,-66.25935
1657,HD 130534,Classical,14 50 41.44,-52 15 52.71,8.76,B7Ve,100.0,0.5024,-1.984,-2.459,0.24,76.1,8.677017,8.886069,8.283155,,9.523487012845411e-13,7.421000003814697,0.014000000432133675,7.198999881744385,0.00800000037997961,6.480999946594238,0.01600000075995922,5.659999847412109,0.04500000178813934,7.826,0.019,7.722,0.04,7.55,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.67266666666666,-52.26464166666667
1658,CQ Cir,Classical,14 50 50.25,-60 17 10.33,9.98,B1Ve,335.0,0.6079,-3.779,-2.642,0.092,15.3,9.555422,10.043425,8.866023,,4.240665273891672e-13,7.270178482941445,0.0010468465092276997,inf,,5.6529998779296875,0.014999999664723873,4.394999980926514,0.02500000037252903,7.943,0.027,7.62,0.046,7.276,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170159.0,0.104,0.00654,-0.00654,0.742,0.229,0.00492,-0.00142,0.0372,0.00395,-0.00395,0.0595,0.00496,-0.00496,1.41e-09,5.94e-12,9.24e-12,1.393,0.32454,-0.18803,222.709375,-60.28620277777778
1659,HD 130574,Classical,14 51 19.30,-57 27 42.84,11.1,B9.5IVe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.83041666666668,-57.4619
1660,V1018 Cen,Classical,14 51 57.61,-40 48 21.02,7.93,B2pe,,1.4403,-9.728,-3.904,0.278,60.7,7.958521,7.909171,7.994577,,1.8458414485447673e-12,7.816999912261963,0.013000000268220901,7.631999969482422,0.00800000037997961,6.965000152587891,0.017000000923871994,6.10099983215332,0.0560000017285347,7.984,0.018,8.03,0.044,7.945,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.99004166666668,-40.805838888888886
1661,HD 130648,Classical,14 52 21.08,-63 47 26.12,9.3,B9.5IIIe,,1.5241,-5.36,-7.386,0.134,32.5,9.281777,9.333252,9.139008,,5.456221516586516e-13,8.805000305175781,0.013000000268220901,8.723999977111816,0.009999999776482582,8.227999687194824,0.01899999938905239,7.388000011444092,0.12800000607967377,8.946,0.032,8.938,0.024,8.877,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.08783333333335,-63.79058888888889
1662,HD 131168,Classical,14 53 22.12,-45 51 20.71,7.05,B2Ve,185.0,2.5091,-3.029,-2.802,0.37,146.0,6.977312,6.911219,7.022623,,4.556989143047842e-12,7.199999809265137,0.01600000075995922,6.921000003814697,0.010999999940395355,7.6020002365112305,0.017000000923871994,7.236999988555908,0.10199999809265137,7.396,0.027,7.483,0.055,7.51,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.34216666666666,-45.85575277777778
1663,tet Cir,Classical,14 56 43.99,-62 46 51.66,5.11,B4Vnpe,185.0,4.1973,-7.478,-8.054,5.879,40500.0,5.35798,5.362849,5.381166,,2.0249336332752012e-11,6.598999977111816,0.03999999910593033,5.045000076293945,0.023000000044703484,3.993000030517578,0.014999999664723873,3.5420000553131104,0.01899999938905239,4.9,0.037,4.91,0.024,4.601,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.18329166666666,-62.781016666666666
1664,HD 131891,Classical,15 01 07.62,-72 43 08.69,8.07,B9pshe,,1.9657,-8.83,-9.336,0.21,37.0,8.042365,8.041087,7.987896,,1.7086644900107806e-12,7.853000164031982,0.013000000268220901,7.74399995803833,0.00800000037997961,7.321000099182129,0.01600000075995922,6.60099983215332,0.05999999865889549,7.913,0.021,7.916,0.051,7.87,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.28175,-72.71908055555555
1665,CU Cir,Classical,15 07 30.08,-60 46 36.53,8.54,B3Vne,,1.3101,-4.78,-4.575,5.935,29700.0,8.508553,8.503524,8.408339,,1.1121966788390504e-12,8.14900016784668,0.013000000268220901,8.010000228881836,0.008999999612569809,7.109000205993652,0.017999999225139618,6.22599983215332,0.052000001072883606,8.35,0.021,8.368,0.026,8.363,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.87533333333334,-60.77681388888889
1666,CV Cir,Classical,15 09 03.31,-61 53 15.31,6.96,B1.5IVne,,1.3815,-6.106,-10.264,0.229,61.0,6.866812,6.875131,6.760702,,5.045195432483432e-12,6.728000164031982,0.02800000086426735,5.923999786376953,0.013000000268220901,5.093999862670898,0.014000000432133675,4.304999828338623,0.02199999988079071,6.655,0.023,6.622,0.047,6.415,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.26379166666666,-61.88758611111111
1667,kap Lup,Classical,15 11 56.07,-48 44 16.17,3.849,B9.5Vne,180.0,,,,,,,,,,,,,,,,,,,3.93,0.248,3.85,0.248,3.973,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.98362500000002,-48.737825
1668,HD 134484,Classical,15 12 19.51,-53 39 28.92,8.29,B9IIIe,,2.2044,-7.556,-10.341,0.177,27.2,8.272643,8.283138,8.198104,,1.3821194984392631e-12,7.96999979019165,0.009999999776482582,7.920000076293945,0.00800000037997961,7.460999965667725,0.017000000923871994,6.610000133514404,0.054999999701976776,8.101,0.02,8.138,0.053,8.059,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0812916666667,-53.658033333333336
1669,HD 134671,Classical,15 13 02.02,-50 44 06.32,9.8,B7Ve,250.0,0.9283,-3.006,-7.962,0.113,17.7,9.727065,9.802564,9.536756,,3.620568710725367e-13,8.72700023651123,0.008999999612569809,8.741999626159668,0.00800000037997961,8.095000267028809,0.02199999988079071,6.863999843597412,0.08399999886751175,9.347,0.024,9.257,0.026,9.158,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.25841666666668,-50.73508888888889
1670,HD 134401,Classical,15 13 12.16,-65 58 09.03,8.98,B2Vne,375.0,1.0134,-1.301,-3.047,0.158,37.7,8.911397,8.952356,8.764282,,7.674392267585564e-13,7.988999843597412,0.008999999612569809,7.834000110626221,0.00800000037997961,7.063000202178955,0.014999999664723873,6.38700008392334,0.054999999701976776,8.627,0.026,8.555,0.031,8.373,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.30066666666664,-65.969175
1671,CW Cir,Classical,15 15 16.17,-58 10 22.37,8.17,B0.5Vne,,1.1015,-1.126,-4.167,0.224,26.4,8.084146,8.238959,7.732288,,1.6441611949331906e-12,6.74399995803833,0.04100000113248825,7.091000080108643,0.020999999716877937,6.914999961853027,0.05900000035762787,6.204999923706055,0.14100000262260437,6.763,0.029,6.572,0.027,6.34,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.817375,-58.17288055555556
1672,HD 135160,Classical,15 16 36.69,-60 54 14.38,5.73,B0.5Ve,,1.219,-2.908,-2.998,0.488,218.0,5.771914,5.668042,5.780362,,1.383047811819905e-11,6.507999897003174,0.02500000037252903,6.4070000648498535,0.01600000075995922,6.119999885559082,0.017000000923871994,6.118000030517578,0.05400000140070915,5.864,0.02,5.93,0.034,5.938,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.152875,-60.90399444444444
1673,HD 135354,Classical,15 17 09.08,-57 01 44.05,9.13,B8Vne,,1.4529,-5.549,-7.799,0.177,36.5,9.159381,9.16991,9.092035,,6.107316033458519e-13,8.505999565124512,0.00800000037997961,8.619999885559082,0.007000000216066837,7.848999977111816,0.04899999871850014,6.763000011444092,0.1289999932050705,9.007,0.023,8.971,0.025,8.895,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.28783333333334,-57.02890277777778
1674,mu Lup,Classical,15 18 32.02,-47 52 31.00,4.274,B8Ve,278.0,,,,165.563,44500000.0,4.954768,4.196616,4.35025,,2.9355913131260376e-11,4.999000072479248,0.023000000044703484,4.251999855041504,0.032999999821186066,3.947999954223633,0.014000000432133675,3.252000093460083,0.026000000536441803,4.514,0.254,4.572,0.212,4.428,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.63341666666668,-47.875277777777775
1675,HD 135570,Classical,15 19 46.03,-67 11 26.83,8.5,B6.5Ve,,3.349,-2.456,-4.398,4.248,20800.0,8.533896,8.547737,8.376965,,1.0865366844766426e-12,7.99399995803833,0.013000000268220901,7.793000221252441,0.00800000037997961,7.043000221252441,0.014999999664723873,6.078000068664551,0.04100000113248825,8.15,0.026,8.216,0.026,8.004,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.94179166666666,-67.19078611111111
1676,CD-61 4751,Classical,15 20 09.30,-62 15 08.03,9.65,Oe,,0.4613,-3.007,-2.563,0.117,15.9,9.468172,9.767292,8.977099,,4.59551294593183e-13,7.752999782562256,0.009999999776482582,7.449999809265137,0.00800000037997961,6.447000026702881,0.014999999664723873,5.645999908447266,0.035999998450279236,8.19,0.021,7.996,0.051,7.751,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.03875,-62.252230555555556
1677,HD 136250,Classical,15 22 01.51,-55 14 18.37,10.26,B7Vne,,0.8956,-3.022,-2.795,0.18,35.9,10.240006,10.304428,10.090085,,2.257357758335274e-13,9.381999969482422,0.008999999612569809,9.647000312805176,0.007000000216066837,9.208999633789062,0.03700000047683716,7.65500020980835,0.13099999725818634,9.837,0.024,9.717,0.028,9.566,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.50629166666667,-55.23843611111111
1678,HD 136556,Classical,15 23 20.15,-50 06 58.43,9.04,B2.5Vne,,0.9333,-1.385,-2.519,0.095,13.2,9.071547,9.21341,8.757535,,6.621920978684431e-13,7.709000110626221,0.013000000268220901,7.357999801635742,0.00800000037997961,6.419000148773193,0.01600000075995922,5.420000076293945,0.039000000804662704,8.292,0.026,8.1,0.024,7.852,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.83395833333333,-50.11623055555555
1679,gam Cir,Classical,15 23 22.64,-59 19 14.81,4.51,B5IVe,,,,,246.24,85500000.0,5.157509,4.553391,4.09605,,2.4355620245400456e-11,3.1323760991934555,0.0002260324527767921,2.6054739650480485,0.0004666076633317054,,,,,3.538,0.232,3.085,0.21,3.038,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.84433333333334,-59.32078055555556
1680,HD 136968,Classical,15 25 55.25,-53 46 15.68,8.27,B5Vne,207.0,1.649,-7.011,-1.759,0.207,28.3,8.417932,8.404073,8.372204,,1.2090102807759826e-12,7.9720001220703125,0.013000000268220901,7.633999824523926,0.008999999612569809,6.590000152587891,0.014999999664723873,5.728000164031982,0.05000000074505806,8.342,0.024,8.279,0.027,8.14,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.48020833333334,-53.77102222222222
1681,HD 136860,Classical,15 26 29.80,-64 12 45.87,8.37,B8IVe,,1.7376,-5.292,-8.141,0.17,44.2,8.349832,8.356036,8.280965,,1.2872710249834318e-12,8.157999992370605,0.012000000104308128,8.125,0.00800000037997961,7.617000102996826,0.017000000923871994,6.803999900817871,0.07199999690055847,8.176,0.02,8.19,0.044,8.164,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.62416666666667,-64.21274166666667
1682,HV Lup,Classical,15 28 17.42,-45 08 05.90,7.75,B1Vne,300.0,0.6801,-1.466,-0.845,0.184,22.2,7.781263,7.838819,7.614211,,2.1731894792744324e-12,7.158999919891357,0.014999999664723873,7.1579999923706055,0.008999999612569809,6.757999897003174,0.01600000075995922,6.329999923706055,0.061000000685453415,7.303,0.021,7.24,0.055,7.165,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.07258333333334,-45.134972222222224
1683,HD 137380,Classical,15 28 47.03,-60 42 28.78,9.44,B9IIIe,,1.4961,-5.991,-5.965,0.124,16.0,9.413505,9.44164,9.315709,,4.832821935017434e-13,8.788000106811523,0.007000000216066837,8.881999969482422,0.007000000216066837,8.317000389099121,0.019999999552965164,7.341000080108643,0.11299999803304672,9.191,0.034,9.162,0.024,9.111,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.19595833333332,-60.707994444444445
1684,HD 137836,Classical,15 30 24.02,-51 06 36.03,8.79,B8Vne,,1.4508,-5.973,-5.587,0.179,35.1,8.782289,8.772418,8.751267,,8.643451389571729e-13,8.668000221252441,0.012000000104308128,8.616000175476074,0.008999999612569809,8.288999557495117,0.026000000536441803,7.76800012588501,0.1720000058412552,8.689,0.018,8.731,0.029,8.684,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.60008333333334,-51.11000833333333
1685,kap01 Aps,Classical,15 31 30.82,-73 23 22.53,5.49,B2Vnpe,250.0,3.0798,0.996,-18.345,0.696,812.0,5.355033,5.275219,5.451644,,2.0304373508912236e-11,6.5229997634887695,0.03400000184774399,5.824999809265137,0.010999999940395355,5.193999767303467,0.014999999664723873,4.59499979019165,0.027000000700354576,5.641,0.02,5.672,0.02,5.586,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.87841666666665,-73.38959166666666
1686,53 Boo,Classical,15 31 46.98,40 53 57.61,4.997,A5Ve,,7.3894,-22.887,-12.041,1.603,4440.0,4.935905,5.013297,4.835011,,2.987038318516438e-11,4.933000087738037,0.05000000074505806,4.616000175476074,0.04100000113248825,4.669000148773193,0.014000000432133675,4.625,0.02800000086426735,4.831,0.278,4.795,0.212,4.608,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.94575,40.89933611111111
1687,tet CrB,Classical,15 32 55.78,31 21 32.88,4.153,B6Vnne,340.0,8.2139,-20.606,-11.972,1.554,4770.0,4.23958,4.068986,4.218933,,5.672451533573646e-11,4.633786454282143,0.00020940086329956028,4.155494369587405,0.0004887533665282051,4.394000053405762,0.014999999664723873,4.228000164031982,0.023000000044703484,4.429,0.258,4.472,0.18,4.43,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.23241666666667,31.359133333333332
1688,HD 138131,Classical,15 33 11.29,-60 54 33.68,9.14,B6Vne,,0.996,-1.53,-2.198,0.205,45.7,9.08985,9.14508,8.934752,,6.511226363191767e-13,8.201000213623047,0.007000000216066837,8.239999771118164,0.007000000216066837,7.395999908447266,0.01899999938905239,6.664999961853027,0.07199999690055847,8.815,0.021,8.809,0.051,8.757,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.29704166666667,-60.90935555555556
1689,HD 138477,Classical,15 35 04.85,-56 59 02.30,8.55,B7IIIe,,1.0359,-0.871,-3.351,0.11,8.75,8.401604,8.556122,8.082981,,1.227329558982156e-12,,,,,,,,,7.748,0.026,7.7,0.047,7.603,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.77020833333333,-56.98397222222222
1690,d Lup,Classical,15 35 53.25,-44 57 30.20,4.54,B3IVpe,,6.846,-20.794,-20.794,0.847,847.0,4.680546,4.547656,4.796546,,3.779065278699e-11,5.190999984741211,0.03400000184774399,4.97599983215332,0.03500000014901161,5.193999767303467,0.014999999664723873,5.103000164031982,0.02800000086426735,4.967,0.037,5.071,0.023,5.099,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.97187499999998,-44.95838888888889
