angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,_RAJ2000_Gaia,_DEJ2000_Gaia,source_id,parallax,pmra,pmdec,Gflux,Gmag,BPflux,BPmag,RPflux,RPmag,radial_velocity,teff_val,a_g_val,radius_val,lum_val
0.22604,114,Cl* NGC 330 ELS 002825,Classical,00 54 41.37,-72 28 02.42,17.43,B1Ve,277,0,13.67216922,-72.46734886,4689005879419020000,-0.0668,0.85,-1.492,2.26887E+03,17.298841,1.84313E+03,17.187496,1.05151E+03,17.207382,,,,,
0.198014,115,Cl* NGC 330 ELS 002957,Classical,00 54 45.21,-72 27 13.78,15.28,B2IIIe,239,0,13.68819288,-72.45383109,4689005948193690000,0.042,0.807,-1.301,1.54358E+04,15.217042,1.22388E+04,15.13204,6.75206E+03,15.188329,,8982.5,,,
0.172039,116,Cl* NGC 330 ELS 064576,Classical,00 54 46.29,-72 28 05.00,17.38,B2Ve,308,0,13.69273674,-72.46807899,4689005875207300000,0.3718,-0.78,-2.644,2.29803E+03,17.284979,2.26016E+03,16.966042,1.34318E+03,16.941586,,,,,
0.227348,117,Cl* NGC 330 ELS 016486,Classical,00 54 46.42,-72 25 22.76,15.58,B1IIIe,496,0,13.69321009,-72.42299872,4689006257431240000,-0.0144,0.647,-1.274,1.19606E+04,15.493979,9.50380E+03,15.406645,5.84649E+03,15.344682,,9515,,,
0.278207,118,Cl* NGC 330 ELS 085503,Classical,00 54 47.46,-72 27 58.77,16.88,B5IIIe,275,0,13.69749357,-72.466327,4689005879474250000,-0.1059,0.712,-1.193,3.60774E+03,16.795277,3.18372E+03,16.59405,1.69765E+03,16.687296,,9581.67,,,
0.072914,119,LIN 267,Classical,00 54 49.56,-72 24 22.35,14.97,B0IVe,370,0,13.70654162,-72.40619246,4689007013345420000,-0.0873,0.682,-1.244,2.06696E+04,14.900035,1.61265E+04,14.832541,9.67263E+03,14.798059,,9613,,,
0.07823,120,LIN 265,Classical,00 54 50.94,-72 22 34.63,,B1IIIe,415,0,13.71218881,-72.37629747,4689007391302440000,-0.2419,0.747,-0.656,1.06243E+04,15.622612,8.51549E+03,15.525864,5.10999E+03,15.490869,,9515,,,
0.219925,121,Cl* NGC 330 ELS 064832,Classical,00 54 54.58,-72 27 23.64,16.79,B3IIIe,300,0,13.72730674,-72.45661799,4689005913779430000,-0.7632,1.129,-0.335,3.50146E+03,16.827744,3.06289E+03,16.636059,2.04788E+03,16.48366,,7230,,,
0.771466,121,Cl* NGC 330 ELS 064832,Classical,00 54 54.58,-72 27 23.64,16.79,B3IIIe,300,0,13.72670593,-72.45656162,4689005913834320000,,,,7.32241E+02,18.526731,,,,,,,,,
0.203845,123,2MASS J00545932-7227022,Classical,00 54 59.34,-72 27 02.05,15.71,B2IIIe,404,0,13.74713837,-72.45061498,4689005913833930000,-0.0252,0.734,-1.328,1.10224E+04,15.582678,8.58529E+03,15.517001,5.08285E+03,15.496653,,9579.5,,,
0.508189,124,AzV 162,Classical,00 55 00.85,-72 56 17.30,13.77,Be,,0,13.75332695,-72.93826521,4685965901635680000,-0.0539,0.823,-1.24,6.41148E+04,13.670971,4.87997E+04,13.630344,2.92363E+04,13.597113,,9566,,,
0.162472,125,[MA93] 820,Classical,00 55 08.97,-72 24 37.47,16.24,B2IIIe,306,0,13.78731957,-72.41045024,4689006360510390000,-0.2087,0.82,-1.211,7.26515E+03,16.035255,5.63613E+03,15.973935,3.44256E+03,15.919717,,9566,,,
0.302292,126,Cl* NGC 330 ELS 049780,Classical,00 55 13.49,-72 21 06.75,16.71,B1IVe,446,0,13.80607997,-72.35194941,4689007803619200000,-0.0333,1.009,-1.181,4.62883E+03,16.524687,3.66827E+03,16.440235,2.35245E+03,16.33312,,9189,,,
0.194125,127,Cl* NGC 330 ELS 44,Classical,00 55 13.61,-72 29 13.69,15.5,B2IIIe,135,0,13.80660071,-72.48717923,4688993991000720000,-0.0325,-0.321,-1.353,1.31856E+04,15.38812,1.05890E+04,15.289252,6.65919E+03,15.203365,,9269.5,,,
0.402607,128,2dFS 1061,Classical,00 55 14.50,-72 19 18.60,15.92,B2IIIe,346,0,13.81027896,-72.32193706,4689010895995560000,-0.034,0.676,-1.143,9.58122E+03,15.734813,7.32873E+03,15.688816,4.47499E+03,15.634941,,9613,,,
0.123773,129,[MA93] 831,Classical,00 55 16.58,-72 15 04.70,15.62,B2IIIe,222,0,13.81905945,-72.25133916,4689012231676390000,0.0892,0.669,-1.392,1.17675E+04,15.511655,9.19035E+03,15.443058,5.27964E+03,15.45541,,9530.25,,,
0.14667,130,Cl* NGC 330 ELS 038312,Classical,00 55 18.95,-72 16 56.60,17.72,B7IVe,267,0,13.8288804,-72.28242201,4689011205233110000,-0.1744,1.048,-1.194,1.70438E+03,17.609453,1.44949E+03,17.44835,8.09917E+02,17.49082,,,,,
0.215682,131,Cl* NGC 330 ELS 066754,Classical,00 55 21.82,-72 21 33.70,16.09,B2IVe,165,0,13.8408528,-72.35941781,4689007597460790000,-0.1194,0.879,-1.224,8.05324E+03,15.923439,6.51359E+03,15.816836,3.71647E+03,15.836594,,9575,,,
0.147745,132,Cl* NGC 330 ELS 004982,Classical,00 55 24.88,-72 15 30.60,16.29,B2IVe,270,0,13.85362572,-72.2585391,4689012132946020000,0.0336,0.832,-1.397,6.60235E+03,16.13912,5.19259E+03,16.06293,2.99671E+03,16.070307,,9554,,,
0.22156,133,Cl* NGC 330 ELS 011991,Classical,00 55 25.31,-72 29 56.79,16.28,B2IVe,192,0,13.8553417,-72.49915891,4688993166367030000,-0.001,0.739,-1.354,6.44556E+03,16.165215,5.14359E+03,16.073223,2.86572E+03,16.118837,,9365,,,
0.184485,134,Cl* NGC 330 KWBBE 278,Classical,00 55 30.79,-72 25 20.30,15.7,B2IIIe,430,0,13.87825351,-72.42235549,4689006424875120000,-0.0611,0.822,-1.234,1.11384E+04,15.57131,8.75929E+03,15.495215,5.17607E+03,15.47692,,9578.5,,,
0.230011,135,Cl* NGC 330 KWBBE 277,Classical,00 55 30.95,-72 29 36.70,15.84,B2IVe,276,0,13.87883097,-72.49357891,4688993196384820000,-0.0174,0.712,-1.397,9.73406E+03,15.717631,7.70569E+03,15.634359,4.46245E+03,15.637987,,9566,,,
0.933775,136,Cl* NGC 330 KWBBE 1064,Classical,00 55 32.21,-72 29 56.04,16.8,Be,,0,13.8839846,-72.4991505,4688993127665310000,0.0081,0.734,-1.21,3.91991E+03,16.705175,3.14962E+03,16.605743,1.76020E+03,16.648014,,9531,,,
0.212656,137,Cl* NGC 330 KWBBE 1062,Classical,00 55 32.48,-72 27 52.00,17.29,B2IVe,370,0,13.88513819,-72.46445013,4688994025360390000,0.9963,2.169,-0.788,2.02722E+03,17.421114,2.19913E+03,16.99576,1.20371E+03,17.060617,,,,,
0.596676,137,Cl* NGC 330 KWBBE 1062,Classical,00 55 32.48,-72 27 52.00,17.29,B2IVe,370,0,13.88568851,-72.46457101,4688994021020320000,-0.472,0.962,-1.627,7.60338E+02,18.48585,,,,,,,,,
0.131414,138,Cl* NGC 330 ELS 038363,Classical,00 55 33.33,-72 16 22.70,16.54,B1IVe,356,0,13.88882259,-72.27300505,4689011308312310000,0.0316,0.66,-1.305,5.30304E+03,16.377054,4.34284E+03,16.256952,2.49158E+03,16.270731,,9593,,,
0.18577,139,Cl* NGC 330 KWBBE 2299,Classical,00 55 33.65,-72 26 29.90,17.63,B1Ve,467,0,13.89012322,-72.44168365,4688994673889050000,0.0884,0.759,-1.305,1.94692E+03,17.464998,1.59186E+03,17.346624,9.05142E+02,17.370129,,,,,
0.529115,140,Cl* NGC 330 KWBBE 1054,Classical,00 55 34.70,-72 29 12.84,16.66,Be,,0,13.89434968,-72.48702907,4688993196384860000,-0.0439,0.724,-1.088,3.85833E+03,16.722368,3.22772E+03,16.579147,1.65951E+03,16.71197,,7959.33,,,
0.135897,141,Cl* NGC 330 ELS 086251,Classical,00 55 35.31,-72 15 11.70,16.86,B2IVe,298,0,13.8970994,-72.25328693,4689012064170680000,0.0971,0.984,-1.64,3.74992E+03,16.75331,3.40514E+03,16.52105,1.94094E+03,16.541891,,9084,,,
0.177488,142,Cl* NGC 330 KWBBE 1041,Classical,00 55 38.26,-72 27 54.60,17.23,B1IVe,425,0,13.90935462,-72.46521229,4688994330256280000,-0.0481,0.582,-1.214,2.83297E+03,17.05776,2.48125E+03,16.864714,1.53625E+03,16.795767,,8583,,,
0.268866,143,Cl* NGC 330 ELS 025052,Classical,00 55 39.81,-72 16 04.20,17.72,B5IVe,340,0,13.91596263,-72.26790309,4689011342616200000,,,,1.42273E+03,17.80556,1.45628E+03,17.443275,8.34206E+02,17.458736,,,,,
0.913879,143,Cl* NGC 330 ELS 025052,Classical,00 55 39.81,-72 16 04.20,17.72,B5IVe,340,0,13.91522556,-72.26799245,4689011342672040000,,,,1.15454E+02,20.532345,,,,,,,,,
0.274909,144,Cl* NGC 330 KWBBE 528,Classical,00 55 40.10,-72 29 44.70,16.36,B2IIIe,316,0,13.91701142,-72.49582324,4688993509964390000,0.0923,0.789,-1.53,6.59353E+03,16.14057,5.31407E+03,16.037819,2.94373E+03,16.089676,,9480.33,,,
0.13061,145,Cl* NGC 330 KWBBE 529,Classical,00 55 40.15,-72 26 41.70,16.58,B2IIIe,279,0,13.91722151,-72.44494614,4688994609475800000,-0.006,0.663,-1.289,4.93567E+03,16.455,3.97671E+03,16.35258,2.43279E+03,16.296656,,9502.75,,,
0.189618,146,Cl* NGC 330 KWBBE 522,Classical,00 55 42.62,-72 23 58.20,16.04,B7IIe,89,0,13.9275318,-72.39955031,4689006532253520000,0.0728,0.746,-0.428,7.91324E+03,15.94248,6.38794E+03,15.837986,4.21733E+03,15.699326,,8730,,,
0.793189,146,Cl* NGC 330 KWBBE 522,Classical,00 55 42.62,-72 23 58.20,16.04,B7IIe,89,0,13.92687936,-72.39955687,4689006532309020000,,,,4.06536E+02,19.165619,,,,,,,,,
0.336829,147,Cl* NGC 330 ELS 000643,Classical,00 55 44.49,-72 20 38.00,16.3,B3IVe,280,0,13.9353014,-72.34397975,4689007734899670000,-0.0279,0.801,-1.343,6.48137E+03,16.159199,5.08041E+03,16.086641,3.04305E+03,16.053648,,9603,,,
0.127434,148,Cl* NGC 330 KWBBE 1017,Classical,00 55 44.52,-72 25 43.91,16.99,B1Ve,286,0,13.93546788,-72.42889793,4688994712554990000,-0.0266,0.685,-1.542,3.46801E+03,16.838165,2.72191E+03,16.764202,1.60280E+03,16.749722,,9575,,,
0.133418,149,Cl* NGC 330 ELS 052688,Classical,00 55 47.14,-72 16 34.00,15.49,B2IIIe,279,0,13.94633021,-72.2761372,4689011273952570000,0.7041,7.382,-4.278,1.23003E+04,15.463573,1.11688E+04,15.231369,5.54519E+03,15.402129,,9534.33,,,
0.35787,150,Cl* NGC 330 ELS 021886,Classical,00 55 48.57,-72 19 46.88,17.5,B2IVe,409,0,13.9522489,-72.32978063,4689007941058060000,0.1463,0.944,-1.251,2.12743E+03,17.368729,1.72689E+03,17.258226,1.06329E+03,17.195293,,,,,
0.169757,151,Cl* NGC 330 G 68,Classical,00 55 48.78,-72 27 12.70,17.4,B5IVe,317,0,13.95318462,-72.45357062,4688994437677210000,-0.1771,1.093,-1.179,2.17731E+03,17.343565,1.81287E+03,17.205471,1.02276E+03,17.23749,,,,,
0.018511,152,Cl* NGC 330 KWBBE 137,Classical,00 55 49.62,-72 25 27.43,14.9,B3IIe,330,0,13.956753,-72.42429117,4688994712554980000,-0.0443,0.7,-1.225,2.69305E+04,14.612754,1.93998E+04,14.631897,1.37145E+04,14.41897,,9467,,,
0.454397,153,Cl* NGC 330 ELS 022842,Classical,00 55 49.88,-72 18 42.10,17.77,B2IVe,493,0,13.95774965,-72.31181808,4689008044137230000,-0.0076,0.45,-1.466,1.81535E+03,17.540962,1.47000E+03,17.433098,9.14135E+02,17.359394,,,,,
0.171678,154,Cl* NGC 330 ELS 053267,Classical,00 55 50.49,-72 15 39.90,17.04,B2IVe,449,0,13.96039122,-72.26113077,4689011269603680000,-0.0914,0.576,-1.227,3.34882E+03,16.876137,2.56374E+03,16.829203,1.57165E+03,16.771029,,9606,,,
0.125353,155,Cl* NGC 330 KWBBE 991,Classical,00 55 52.28,-72 26 03.77,17.23,B2IVe,207,0,13.96777598,-72.43441077,4688994643835510000,-0.0095,0.934,-1.423,2.80029E+03,17.070358,2.20972E+03,16.990545,1.26827E+03,17.00389,,,,,
0.106008,156,Cl* NGC 330 ROB B24,Classical,00 55 54.44,-72 28 08.69,14.97,B1IVe,,0,13.97689636,-72.46910307,4688993608742010000,-0.0309,0.723,-1.342,1.86686E+04,15.010584,1.47186E+04,14.931723,6.94616E+03,15.157558,,8868.67,,,
0.09174,157,Cl* NGC 330 KWBBE 2118,Classical,00 55 55.50,-72 26 58.34,17.53,B3IVe,310,0,13.98119836,-72.44955906,4688994364696010000,-0.2351,0.34,-1.104,1.97373E+03,17.450148,1.74346E+03,17.24786,1.10329E+03,17.1552,,,,,
0.190972,158,Cl* NGC 330 KWBBE 509,Classical,00 55 56.32,-72 23 33.30,16.59,B2IIIe,331,0,13.98465227,-72.3926362,4689006566668720000,-0.0125,0.893,-1.296,4.89716E+03,16.463505,3.80857E+03,16.399485,2.31431E+03,16.350866,,9557,,,
0.20055,159,Cl* NGC 330 ELS 004685,Classical,00 55 59.85,-72 17 11.40,16.36,B3IVe,245,0,13.99938197,-72.28655567,4689016874592320000,0.0884,0.611,-1.455,6.25994E+03,16.19694,4.84073E+03,16.13911,2.89886E+03,16.106354,,9575,,,
0.124017,160,Cl* NGC 330 KWBBE 258,Classical,00 55 59.90,-72 26 21.30,15.62,B3IIIe,262,0,13.9995919,-72.43928435,4688994540756300000,-0.0435,0.77,-1.347,1.20063E+04,15.489847,9.58040E+03,15.397929,5.32390E+03,15.446345,,9353,,,
0.176549,161,Cl* NGC 330 G 109,Classical,00 56 01.51,-72 25 25.78,18.76,B9IIIe,309,0,14.00629706,-72.42387679,4688994742566090000,-0.0618,-0.013,-1.657,6.69301E+02,18.624311,5.69939E+02,18.461817,3.33278E+02,18.454903,,,,,
0.413211,162,Cl* NGC 330 ARP I-204,Classical,00 56 03.10,-72 27 20.88,15.79,B0Ve,,0,14.0127385,-72.45569856,4688993711861240000,-0.0555,0.618,4.206,3.99261E+03,16.685225,3.20433E+03,16.587046,4.89817E+03,15.536837,,5095.63,,,
0.648707,162,Cl* NGC 330 ARP I-204,Classical,00 56 03.10,-72 27 20.88,15.79,B0Ve,,0,14.01321261,-72.45595656,4688993716063650000,,,,1.14101E+02,20.545137,,,,,,,,,
0.375851,163,2MASS J00560469-7233420,Classical,00 56 04.70,-72 33 41.46,16.26,B2IIIe,325,0,14.01949916,-72.56161798,4688989936551820000,-0.0638,0.714,-1.348,6.86604E+03,16.0966,5.17613E+03,16.066376,3.49353E+03,15.903757,,9164.67,,,
0.296718,165,2dFS 1123,Classical,00 56 05.58,-72 31 25.91,15.6,B2IIIe,246,0,14.02317664,-72.52394331,4688990245789320000,-0.0427,0.847,-1.239,1.25331E+04,15.44322,9.76542E+03,15.377161,5.74979E+03,15.362791,,9569,,,
0.780792,166,Cl* NGC 330 ROB B21,Classical,00 56 06.70,-72 27 37.08,14.47,B2.5IIe,,0,14.02770992,-72.46009226,4688993716122710000,-0.0269,0.772,-1.273,3.29007E+04,14.395353,2.51532E+04,14.349904,1.53226E+04,14.298587,,9603,,,
0.268662,167,Cl* NGC 330 ELS 020211,Classical,00 56 06.80,-72 21 35.34,16.86,B2IVe,337,0,14.02828601,-72.3598899,4689006871554640000,0.0125,0.587,-1.405,3.13375E+03,16.948204,2.52194E+03,16.84705,1.38910E+03,16.905087,,9353,,,
0.123986,168,Cl* NGC 330 BAL 252,Classical,00 56 07.19,-72 28 13.70,13.46,B2IIIe,318,0,14.02995212,-72.47050661,4688993643096970000,-0.0256,0.737,-1.299,8.50899E+04,13.36367,6.18474E+04,13.373084,4.05679E+04,13.241464,,9593,,,
0.12028,169,Cl* NGC 330 KWBBE 480,Classical,00 56 07.51,-72 27 43.74,16.72,B2IIIe,390,0,14.03129772,-72.46218336,4688993711861260000,0.1679,0.655,-1.549,3.94712E+03,16.697666,3.22326E+03,16.58065,1.97309E+03,16.524054,,9342,,,
0.22294,170,Cl* NGC 330 ELS 025589,Classical,00 56 08.45,-72 15 28.00,17.97,B3Ve,357,0,14.03520761,-72.25783971,4689016977671470000,-0.1276,1.254,-0.926,1.39447E+03,17.827345,1.12370E+03,17.724764,6.66104E+02,17.703064,,,,,
0.075607,171,Cl* NGC 330 ARP 45,Classical,00 56 10.07,-72 27 32.62,14.29,B2IIe,,0,14.04199085,-72.45904254,4688993716122710000,-0.0715,0.797,-1.256,3.51370E+04,14.323955,2.86898E+04,14.207069,1.37970E+04,14.412457,,8868.67,,,
0.31615,172,Cl* NGC 330 ROB B33,Classical,00 56 10.63,-72 28 13.40,15.82,B2.5Ve,,0,14.04433939,-72.47047552,4688993647403260000,0.078,0.888,-1.507,8.33533E+03,15.886059,7.14169E+03,15.716887,3.37689E+03,15.940628,,8562.5,,,
0.112306,173,IPHAS J005611.62+630350.5,Classical,00 56 11.62,63 03 50.51,,B5V,,0,14.04847015,63.0640109,523704883039340000,0.2122,-2.139,-0.222,3.07756E+04,14.467851,1.49502E+04,14.914768,2.37252E+04,13.823894,,4979.02,,7.35,29.936
0.149411,174,Cl* NGC 330 KWBBE 471,Classical,00 56 11.66,-72 28 41.80,16.34,B2IVe,333,0,14.04856987,-72.47831908,4688993441185870000,0.115,0.657,-1.498,6.03274E+03,16.23708,5.19739E+03,16.061926,2.89562E+03,16.107567,,9515,,,
0.175082,175,Cl* NGC 330 KWBBE 242,Classical,00 56 12.13,-72 27 16.90,15.3,B2IIIe,161,0,14.0505492,-72.45474303,4688993716122690000,0.0503,1.063,-1.195,1.53503E+04,15.223072,1.23322E+04,15.123791,6.63289E+03,15.207664,,8152.75,,,
0.422783,176,Cl* NGC 330 ELS 004201,Classical,00 56 12.27,-72 19 52.90,16.33,B5IIe,483,0,14.05107553,-72.33147759,4689013576057580000,0.0808,0.624,-1.503,6.05062E+03,16.233866,4.84473E+03,16.138216,3.03256E+03,16.057394,,9307,,,
0.160584,177,Cl* NGC 330 KWBBE 239,Classical,00 56 14.26,-72 28 30.10,15.99,B3IIIe,315,0,14.05943539,-72.47507203,4688993436938560000,-0.0171,0.533,-1.36,8.77172E+03,15.830654,6.86303E+03,15.760098,4.20684E+03,15.70203,,9516.75,,,
0.291055,178,Cl* NGC 330 KWBBE 128,Classical,00 56 14.45,-72 23 23.60,15.2,B1IVe,357,0,14.06021643,-72.3899697,4688994849993910000,-0.0661,0.709,-1.209,1.94056E+04,14.968546,1.50628E+04,14.906626,9.01255E+03,14.874801,,9578.5,,,
0.174191,179,Cl* NGC 330 KWBBE 238,Classical,00 56 14.90,-72 28 47.50,15.41,B3IIe,283,0,14.06212615,-72.47990775,4688993441244850000,0.109,0.674,-1.242,1.40594E+04,15.318447,1.10124E+04,15.246686,6.48209E+03,15.232632,,9578.5,,,
0.75273,180,Cl* NGC 330 ROB B35,Classical,00 56 14.90,-72 28 49.08,15.38,B1.5IIIe,,0,14.06277716,-72.48030975,4688993436983380000,,,,1.37130E+02,20.345535,,,,,,,,,
0.137215,181,Cl* NGC 330 KWBBE 916,Classical,00 56 15.96,-72 25 15.98,16.83,B2IVe,181,0,14.06652799,-72.42114272,4688994575056950000,-0.11,0.839,-1.25,3.73736E+03,16.756952,2.97675E+03,16.667034,1.64920E+03,16.718733,,9183.25,,,
0.788963,182,Cl* NGC 330 KWBBE 235,Classical,00 56 16.10,-72 28 00.84,15.76,Be,,0,14.06757354,-72.46673807,4688993681762930000,,,,5.73780E+02,18.791504,,,,,,,,,
0.104238,183,Cl* NGC 330 KWBBE 462,Classical,00 56 16.44,-72 27 56.38,16.88,B1IVe,383,0,14.06844949,-72.46568575,4688993681762890000,0.5638,1.014,-2.689,4.05730E+03,16.667772,5.25399E+03,16.050165,8.26655E+03,14.968609,,5095.63,,,
0.277828,184,Cl* NGC 330 ARP 31,Classical,00 56 17.83,-72 27 27.22,14.54,B2.5IIe,,0,14.07434379,-72.45763667,4688993681762950000,-0.1881,0.8,-1.044,2.87924E+04,14.540171,2.45423E+04,14.376602,1.23393E+04,14.533696,,8562.5,,,
0.18538,185,[MA93] 928,Classical,00 56 17.88,-72 15 05.90,16.23,B2IIIe,266,0,14.0744835,-72.25169014,4689017080750660000,0.0373,0.877,-1.349,6.85704E+03,16.098024,5.41079E+03,16.018236,3.07396E+03,16.042675,,9522.75,,,
0.167074,186,Cl* NGC 330 KWBBE 228,Classical,00 56 18.13,-72 27 13.50,15.54,B2IVe,315,0,14.07560074,-72.45379286,4688993677501230000,0.0519,0.624,-1.283,1.13259E+04,15.553188,9.54217E+03,15.402269,5.02963E+03,15.50808,,9353,,,
0.79286,186,Cl* NGC 330 KWBBE 228,Classical,00 56 18.13,-72 27 13.50,15.54,B2IVe,315,0,14.07514804,-72.45393553,4688993681762860000,,,,4.86624E+02,18.970383,,,,,,,,,
0.291978,187,[MA93] 929,Classical,00 56 18.26,-72 17 46.80,16.39,B3IIIe,405,0,14.07609531,-72.29641436,4689013885295090000,-0.0124,0.45,-1.282,6.35804E+03,16.180058,5.11567E+03,16.079132,3.34104E+03,15.952216,,8932.67,,,
0.928272,187,[MA93] 929,Classical,00 56 18.26,-72 17 46.80,16.39,B3IIIe,405,0,14.07635615,-72.29608919,4689013885241700000,-0.0641,-0.114,-1.167,4.01660E+02,19.178719,,,,,,,,,
0.281222,188,Cl* NGC 330 ELS 049651,Classical,00 56 19.49,-72 21 17.05,17.86,B5Ve,291,0,14.08118274,-72.35481384,4689012751370470000,0.2337,0.806,-2.004,1.52892E+03,17.727407,1.59120E+03,17.347078,9.88662E+02,17.274302,,,,,
0.080487,189,IPHAS J005619.50+625824.0,Classical,00 56 19.50,62 58 23.99,,B5V,,0,14.0812984,62.97333458,523702546577201000,0.2211,-1.716,-0.403,2.50827E+04,14.689932,1.36219E+04,15.015791,1.74109E+04,14.159865,,5655.16,1.5097,4.71,20.428
0.140547,190,Cl* NGC 330 KWBBE 222,Classical,00 56 19.85,-72 28 01.57,15.96,B2IIIe,261,0,14.08276923,-72.46713724,4688993475604500000,-0.1205,-0.622,-1.303,8.56810E+03,15.856155,8.84369E+03,15.484805,4.41027E+03,15.650756,,9084,,,
0.16009,191,Cl* NGC 330 KWBBE 442,Classical,00 56 20.25,-72 27 28.70,16.03,B3IIIe,310,0,14.08444971,-72.45801057,4688993677501580000,0.1741,0.294,-1.216,7.43907E+03,16.00957,7.84102E+03,15.615458,4.61210E+03,15.602173,,7051,,,
0.117714,192,Cl* NGC 330 KWBBE 441,Classical,00 56 20.41,-72 28 06.40,16.1,B2IVe,389,0,14.08509241,-72.46847335,4688993475604470000,-0.0364,0.491,-1.027,6.97822E+03,16.079004,6.54175E+03,15.812153,3.90054E+03,15.784107,,8152.75,,,
0.803671,193,Cl* NGC 330 KWBBE 219,Classical,00 56 20.81,-72 28 03.00,15.36,Be,,0,14.08621506,-72.4673334,4688993475604520000,-0.7391,-0.373,-0.616,6.96555E+03,16.080976,,,,,,,,,
0.113013,194,Cl* NGC 330 KWBBE 882,Classical,00 56 21.39,-72 27 27.89,17.08,B1Ve,384,0,14.08921568,-72.45776266,4688993677522040000,0.0191,1.371,-1.614,2.70319E+03,17.108673,2.97821E+03,16.6665,1.71745E+03,16.67471,,,,,
0.729577,194,Cl* NGC 330 KWBBE 882,Classical,00 56 21.39,-72 27 27.89,17.08,B1Ve,384,0,14.08873398,-72.45791209,4688993681762950000,-1.9522,-15.107,0.146,4.43160E+02,19.071962,,,,,,,,,
0.206447,195,Cl* NGC 330 KWBBE 874,Classical,00 56 22.59,-72 25 47.20,16.76,B2IVe,348,0,14.09420269,-72.42983011,4688994506396550000,-0.0987,0.906,-1.19,4.17509E+03,16.636702,3.31256E+03,16.55098,1.97698E+03,16.521915,,9549.33,,,
0.201606,196,Cl* NGC 330 KWBBE 215,Classical,00 56 23.01,-72 27 53.90,15.24,B2IIIe,96,0,14.09597617,-72.4650192,4688993471342800000,-0.0945,0.76,-1.158,1.60950E+04,15.171639,1.33255E+04,15.039676,7.38661E+03,15.090807,,9569,,,
0.212471,197,Cl* NGC 330 KWBBE 857,Classical,00 56 24.62,-72 26 24.70,16.98,B2IVe,476,0,14.10264057,-72.44025088,4688993750482310000,0.0043,0.794,-1.562,3.50986E+03,16.82514,2.79538E+03,16.735287,1.67136E+03,16.704247,,9566,,,
0.14041,198,Cl* NGC 330 ELS 023931,Classical,00 56 24.64,-72 17 20.79,17.36,B2IVe,349,0,14.10263872,-72.2891464,4689013984022910000,0.043,0.749,-1.52,1.90779E+03,17.487038,1.68507E+03,17.284842,9.80576E+02,17.283216,,,,,
0.868035,198,Cl* NGC 330 ELS 023931,Classical,00 56 24.64,-72 17 20.79,17.36,B2IVe,349,0,14.1034459,-72.28906424,4689013988374290000,,,,9.85290E+01,20.704456,,,,,,,,,
0.175959,199,Cl* NGC 330 KWBBE 213,Classical,00 56 25.45,-72 27 07.00,15.49,B2IIIe,73,0,14.10608912,-72.45199118,4688993681762850000,-0.1155,0.748,-1.29,1.28762E+04,15.413896,1.02864E+04,15.320725,5.59633E+03,15.392161,,8628,,,
0.080573,201,Cl* NGC 330 ROB A1,Classical,00 56 25.88,-72 27 53.50,14.71,B0.5Ve,,0,14.10790345,-72.46485372,4688993471342800000,-0.0711,0.782,-1.133,2.45822E+04,14.711813,2.07468E+04,14.559009,9.37573E+03,14.831907,,8868.67,,,
0.210782,202,Cl* NGC 330 ELS 85,Classical,00 56 26.60,-72 26 22.99,16.22,B3IIIe,227,0,14.1109049,-72.43977387,4688999626000350000,-0.0598,0.704,-1.119,6.24254E+03,16.199963,5.28519E+03,16.043736,2.53647E+03,16.251345,,8565,,,
0.143074,203,Cl* NGC 330 KWBBE 211,Classical,00 56 26.60,-72 28 09.40,15.84,B2IIIe,286,0,14.11088828,-72.46931391,4688993471343180000,0.004,0.752,-1.412,8.91011E+03,15.813658,7.76651E+03,15.625823,4.04831E+03,15.743734,,9542.5,,,
0.228456,204,Cl* NGC 330 HSG F1,Classical,00 56 28.17,-72 30 36.80,16.94,B1Ve,475,0,14.11744115,-72.51028249,4688990383169310000,0.0503,0.613,-1.444,3.70516E+03,16.766348,2.92861E+03,16.684734,1.82336E+03,16.60974,,9508.67,,,
0.145195,205,Cl* NGC 330 ELS 016544,Classical,00 56 29.10,-72 25 21.50,16.84,B2IVe,344,0,14.12130323,-72.42267588,4689000381914540000,0.0315,0.715,-1.521,3.93543E+03,16.700884,3.11498E+03,16.617748,1.97380E+03,16.523664,,9266,,,
0.178432,206,Cl* NGC 330 ELS 061950,Classical,00 56 29.96,-72 14 41.70,17.67,B5IIIe,302,0,14.12479888,-72.2449651,4689017080697090000,-0.1507,0.299,-0.361,1.70573E+03,17.608587,1.59654E+03,17.343441,8.62515E+02,17.422504,,,,,
0.241029,207,Cl* NGC 330 ELS 075061,Classical,00 56 30.58,-72 16 16.20,17.58,B3IVe,122,0,14.12745378,-72.27123266,4689014057093720000,-0.0371,0.831,-1.109,2.03858E+03,17.415049,1.67210E+03,17.293234,9.66310E+02,17.29913,,,,,
0.272648,208,Cl* NGC 330 KWBBE 206,Classical,00 56 31.14,-72 27 57.80,15.6,B3IIIe,284,0,14.12983551,-72.46612678,4688999351065970000,-0.1428,0.823,-1.028,1.22974E+04,15.463829,9.85387E+03,15.367371,5.91237E+03,15.332516,,9492.75,,,
