angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,gaia_id,_RAJ2000_gaia2dis,_DEJ2000_gaia2dis,rest
0.005742,1199,CD-49 3441,Classical,08 14 20.46,-50 09 46.25,10.34,B8e,,3,5513460822231530000,123.58525104812,-50.16284577531,1462.59553418396
0.15531,1200,HD 69404,Classical,08 14 51.24,-46 29 09.21,6.43,B2Vnne,,3,5519364860379760000,123.71346251059,-46.48585709930,412.26818589173
0.060402,1201,HD 69425,Classical,08 15 30.41,-37 07 02.98,9.1,B1Vpe,,1,5541351309058060000,123.87669045339,-37.11748559902,2083.41378268429
0.153579,1202,HD 69651,Classical,08 15 43.43,-48 20 39.19,10.16,B9Vne,,2,5516000522296980000,123.93093070183,-48.34418093923,1203.44207089336
0.185416,1203,HD 70064,Classical,08 18 02.82,-45 38 31.85,10.09,B5Ve,,2,5519785664097530000,124.51169491524,-45.64214635682,1381.86951922077
0.106388,1204,HD 70234,Classical,08 19 38.05,-31 49 24.51,8.83,B9IIIe,,1,5547292696249430000,124.90851311832,-31.82345811987,1175.01283856810
0.234796,1205,HD 70461,Classical,08 21 13.42,-26 19 59.28,8.99,B6Ve,266,0,5693651369080360000,125.30585546180,-26.33316861602,1714.64962679861
0.081811,1207,CD-37 4605,Classical,08 22 05.20,-37 30 26.91,9.548,Be,,0,5542031326950670000,125.52164959763,-37.50745674899,1903.65663652860
0.147144,1208,HD 71042,Classical,08 23 22.90,-45 45 11.03,9.44,B2.5ne,,0,5516874432182640000,125.84538449454,-45.75302973189,995.79198358292
0.176876,1209,HD 71072,Classical,08 25 00.40,-12 45 53.23,6.89,B4IIIe,,119,5724008575871790000,126.25161721538,-12.76477673441,687.30689192923
0.74987,1210,CD-44 4392,Classical,08 25 17.84,-45 09 45.92,9.25,B2IVe,,2,5522897763037230000,126.32411572728,-45.16261467973,1604.44906196936
0.390667,1211,HD 71510,Classical,08 25 31.33,-51 43 38.70,5.159,B2Ve,158,4,5322244690627580000,126.38042036557,-51.72733836525,212.75638370672
0.178809,1212,HD 71823,Classical,08 27 28.16,-47 43 43.61,8.82,B3Vne,,2,5515664179122580000,126.86729136244,-47.72873968968,1404.68236238675
0.115226,1213,NR Vel,Classical,08 27 50.48,-50 06 00.07,7.67,B2Ve,,3,5322668277484180000,126.96030026693,-50.09999547422,1208.53593386658
0.17713,1214,HD 72014,Classical,08 28 52.06,-42 35 14.91,6.577,B1.5Vnne,,7,5526573774005240000,127.21687136115,-42.58743882966,782.95725679917
0.090248,1216,HD 72126,Classical,08 29 20.68,-43 50 31.96,9.31,B2nne,,0,5523066503711020000,127.33617110534,-43.84218624740,1552.94311588057
0.116946,1217,HD 72063,Classical,08 29 37.72,-34 55 50.20,9.36,B2Vne,,0,5542757863615580000,127.40713067796,-34.93059752008,2214.89914135237
0.094582,1218,HD 72043,Classical,08 30 20.47,-10 36 58.45,8.83,B8e,,55,5751305974960460000,127.58526723673,-10.61622544819,1051.60472440229
0.15855,1219,NS Vel,Classical,08 31 05.93,-39 03 39.47,7.3,B6IIIe,,2,5529422780429010000,127.77466258412,-39.06093785487,875.54111953016
0.098261,1220,HD 72551,Classical,08 32 08.70,-36 06 27.20,9.49,B4Ve,,0,5542361313566530000,128.03622665907,-36.10753582245,1078.03814841579
0.092828,1221,FY Vel,Classical,08 32 23.38,-49 36 04.77,6.9,B2IIpshe,,11,5323025172085840000,128.09738949508,-49.60130616440,1642.59106572048
0.175284,1222,V471 Car,Classical,08 36 52.70,-63 37 39.42,8.06,B5ne,,4,5276711165339100000,129.21950978428,-63.62758056483,801.54924427241
0.142374,1224,HD 73903,Classical,08 38 58.88,-46 13 37.56,9.05,B3IIe,,2,5521672799702360000,129.74528780959,-46.22707607876,1869.44463666107
0.053235,1226,CD-40 4488,Classical,08 39 31.68,-40 28 18.10,10.83,B6Ve,,0,5528335432147050000,129.88199420402,-40.47168032957,845.55252284529
0.204082,1227,CD-45 4394,Classical,08 40 50.93,-46 05 45.40,10.27,B2Vne,,0,5522000733351640000,130.21214159182,-46.09591170836,1874.59136496428
0.161328,1228,HD 74401,Classical,08 42 00.38,-47 39 53.97,9.21,B1IIIne,,0,5329322556222450000,130.50155687599,-47.66495054790,1770.92765091595
0.552311,1230,HD 74559B,Classical,08 42 46.46,-48 05 25.53,10.3,B9Ve,,0,5329110419198060000,130.69335478963,-48.09040972392,789.91240139123
0.137425,1231,HD 75485,Classical,08 42 56.65,-77 07 04.04,8.01,B9IIe,,5,5209519666165010000,130.73595273330,-77.11775626850,1836.24373456532
0.133238,1232,HD 74867,Classical,08 45 02.02,-41 30 58.26,8.71,B7IVe,,0,5525056134417250000,131.25837897500,-41.51615938992,823.93789322045
0.33712,1233,HD 75081,Classical,08 46 23.76,-41 07 31.41,6.205,B9Ve,,0,5525443132449880000,131.59888612981,-41.12535409152,226.84448955414
0.216884,1234,f Car,Classical,08 46 42.55,-56 46 11.19,4.51,B3Vne,268,9,5316544444395570000,131.67720959616,-56.76973491542,173.96036768213
0.153135,1235,OR Vel,Classical,08 48 20.86,-46 54 37.94,9.01,B3Vne,,2,5329568365796870000,132.08686431510,-46.91051585792,2795.84194919087
0.073697,1236,HD 75551,Classical,08 48 34.39,-50 22 13.05,9.24,B2Vne,,4,5327822130854380000,132.14325987980,-50.37028883428,1289.88557814516
0.145239,1237,HD 75661,Classical,08 48 54.03,-54 16 22.59,9.02,B2Vne,,4,5317449582988780000,132.22506392390,-54.27292280558,1618.35703307735
0.115642,1238,HD 75658,Classical,08 49 24.74,-47 29 19.13,8.12,B2.5ne,,1,5329486486537910000,132.35305523750,-47.48862131012,1405.89368808513
0.161654,1239,CD-47 4412,Classical,08 49 53.77,-48 03 39.12,9.59,A5e,,2,5328689237524100000,132.47400138205,-48.06083072985,2477.36797016728
0.186969,1240,CD-46 4657,Classical,08 50 26.27,-46 35 04.53,10.28,A1IIe,,0,5329670139338420000,132.60940675060,-46.58455371271,1969.62041494228
0.812039,1241,GW Vel,Classical,08 50 35.84,-45 32 56.77,8.97,B2Vne,,2,5331423722933240000,132.64913024902,-45.54892769563,2643.50182999054
0.109996,1242,HD 75740,Classical,08 50 54.07,-26 21 05.55,9.5,A0IIIe,,0,5652176759676550000,132.72525851687,-26.35153451271,1147.35381386896
0.545962,1243,HD 75925,Classical,08 51 28.03,-41 51 26.80,8.95,B4Vnne,,0,5524544384776200000,132.86672658936,-41.85730074258,1043.79586147942
0.160369,1244,CD-45 4676,Classical,08 53 22.01,-46 02 08.82,9.09,B0.5IIIe,,0,5331167124402140000,133.34164927308,-46.03576591416,1603.93765516130
0.174235,1245,HD 76568,Classical,08 54 57.81,-50 51 50.37,9.45,B1Vnne,,2,5324650422076800000,133.74081456191,-50.86396187932,1049.64526274003
0.153092,1246,OU Vel,Classical or Herbig,08 55 08.71,-43 27 59.89,8.04,B2Vne,202,8,5332070987385760000,133.78624773520,-43.46660797199,895.10991249277
0.143419,1247,HD 76985,Classical,08 56 47.14,-59 31 12.01,9.05,B5Vne,,2,5303085219480920000,134.19635558570,-59.51997773410,895.97971384167
0.082515,1248,CD-29 6963,Classical,08 56 48.25,-30 11 01.89,9.25,Be,,0,5641493526747320000,134.20102242912,-30.18384255873,2863.55804798471
0.104625,1249,HD 76838,Classical,08 57 07.55,-43 15 22.27,7.31,B2IVe,,0,5332087896670210000,134.28143532274,-43.25616236714,3204.65283888384
0.162857,1250,HD 77032,Classical,08 57 15.42,-58 35 09.64,8.68,B5Vne,,3,5303386897984760000,134.31416641446,-58.58599892654,1153.73264698675
0.185683,1251,HD 77147,Classical,08 57 23.28,-63 29 48.91,8.45,B8Ve,,1,5297543543432630000,134.34704379577,-63.49696717709,762.43853068780
0.076796,1252,HD 76868,Classical,08 58 59.33,03 39 21.98,8.04,B5e,,153,578483097784850000,134.74720261493,3.65608500086,564.22991711112
0.123288,1253,CD-46 4821,Classical,09 00 14.04,-46 41 08.60,9.08,Be,,0,5330149285872270000,135.05847769452,-46.68569158406,536.52196936141
0.192802,1254,IU Vel,Classical,09 00 22.26,-43 10 26.36,6.05,B2.5Vne,345,1,5332125176988200000,135.09267691174,-43.17399410102,422.41858055978
0.109089,1255,CD-45 4826,Classical,09 04 06.53,-45 40 36.38,10.16,Be,,0,5330668461522420000,136.02719704419,-45.67674296427,2609.19906689208
0.172047,1256,HD 78328,Classical,09 05 03.76,-58 46 03.56,9.2,B9.5IIIe,,1,5303237604924010000,136.26558555679,-58.76763285660,1747.46884407506
0.168894,1257,E Car,Classical,09 05 38.38,-70 32 18.60,4.654,B2IVe,120,4,5222191159719540000,136.40984714076,-70.53845920247,308.75091700188
0.120223,1258,HD 78482,Classical,09 07 41.86,-29 00 11.97,9.54,B8Ve,,0,5635993116747400000,136.92438156043,-29.00331186470,877.78516012682
0.075831,1259,HD 298298,Classical,09 08 27.45,-52 34 39.88,9.16,B0e,,1,5311817162886180000,137.11436718383,-52.57772392284,1809.56439271650
0.221805,1260,HD 79206,Classical,09 10 42.02,-53 02 44.93,7.73,B3.5Vne,,2,5311742670970110000,137.67499638969,-53.04578126822,830.34410833704
0.418833,1262,HD 79621,Classical,09 13 34.45,-47 20 18.26,5.905,B9Ve,,1,5327251969654160000,138.39339422142,-47.33834595830,168.63414290121
0.132736,1263,HD 79778,Classical,09 13 51.37,-55 32 22.76,8.31,B2Vne,,1,5310188511286650000,138.46398791945,-55.53963470912,1733.51349961028
0.025066,1264,HD 79811,Classical,09 14 38.62,-45 34 33.64,9.32,B5Ve,,0,5423747240418600000,138.66090689293,-45.57600981635,1500.57622851316
0.148017,1265,HD 80284,Classical,09 16 17.68,-59 14 03.08,8.89,B5Vnne,,2,5300304004827050000,139.07361113208,-59.23415916482,806.18311947338
0.20098,1266,HD 80156,Classical,09 16 39.71,-44 26 04.55,8.72,B8.5IVe,,0,5423955048115400000,139.16538614023,-44.43457578886,529.16713696247
0.238394,1267,HD 80459,Classical,09 16 55.61,-63 46 30.49,7.39,B6Vne,,2,5296949875873900000,139.23157904261,-63.77510263026,434.87698466299
0.061812,1268,QQ Vel,Classical,09 20 42.11,-42 10 42.78,9.77,B5nne,,0,5427553848451890000,140.17545837462,-42.17853283007,3635.49353658848
0.160043,1269,HD 298339,Classical,09 21 24.87,-51 09 59.28,10.54,B2Vne,,1,5313358265867020000,140.35358899495,-51.16642837015,1591.05675322781
0.086093,1270,QR Vel,Classical,09 21 58.42,-51 10 35.42,10.1,B2Vne,,2,5313354692454440000,140.49339080491,-51.17648797595,2910.66641853539
0.121386,1271,HD 81354,Classical,09 22 54.76,-55 44 11.96,9.35,B4Ve,,1,5310311416074770000,140.72811180080,-55.73664203608,1529.13208460740
0.102601,1272,HD 298377,Classical,09 23 55.80,-51 57 44.19,10.25,B3Vne,,1,5313172860715490000,140.98247885145,-51.96224965354,2445.75044564888
0.16643,1273,V480 Car,Classical,09 24 39.48,-58 41 20.51,7.88,B2.5Ve,,3,5306384029251890000,141.16442906626,-58.68900265630,1063.74395050828
0.083147,1275,HD 81357,Classical,09 27 23.91,58 08 34.21,8.35,B9e,150,166,1026166578637240000,141.84966798442,58.14284043902,613.97277341983
0.111931,1276,HD 82830,Classical,09 33 09.09,-46 45 54.50,9.27,B1e,,0,5410866942737780000,143.28783753454,-46.76512133640,1854.18926686815
0.103396,1278,HD 83060,Classical,09 33 42.39,-57 09 48.04,9.1,B2Vnne,,1,5306938183107330000,143.42657955879,-57.16332968803,1715.31156158504
0.18613,1279,HD 83043,Classical,09 33 55.17,-53 38 06.26,8.52,B2.5Vne,,1,5309130162620710000,143.47978967117,-53.63506157026,1501.89132466050
0.21483,1280,V484 Car,Classical,09 34 29.79,-66 07 20.04,7.47,B4pshe,,2,5247689452847080000,143.62399646787,-66.12220410708,562.67926695797
0.079856,1281,HD 83597,Classical,09 37 50.89,-53 40 49.22,9.07,B2Ve,,0,5309093878735650000,144.46200839174,-53.68032870896,2631.29695445942
0.496339,1282,I Hya,Classical,09 41 17.01,-23 35 29.45,4.754,B5Ve,260,236,5663583299457850000,145.32072523399,-23.59150079761,151.95518923674
0.192774,1283,V485 Car,Classical,09 41 37.30,-68 30 17.96,7.1,B3IIIpshe,,1,5243790825131640000,145.40528114819,-68.50496884819,501.58315922053
0.120917,1284,HD 309784,Classical,09 42 36.47,-67 08 53.70,10.08,Be,,1,5244393151347850000,145.65189121915,-67.14822881413,2813.92953321508
0.200359,1285,HD 84361,Classical,09 42 42.69,-58 06 19.78,8.43,B2.5Ve,,1,5305863066904560000,145.67781663942,-58.10544811181,1254.88093610532
0.231123,1286,HD 84511,Classical,09 43 55.33,-55 03 03.80,8.86,Bpshe,,2,5308011443900110000,145.98046442195,-55.05100903948,574.60302411205
0.071425,1287,HD 84523,Classical,09 44 07.16,-53 44 42.98,7.97,B4Ve,,1,5309212797793980000,146.02980461372,-53.74526196673,1217.57301619986
0.226028,1288,HD 84567,Classical,09 45 22.01,-30 12 09.89,6.438,B0.5IIIne,,1,5440342169408200000,146.34164025596,-30.20272530506,2026.61055456619
0.127459,1289,HD 84777,Classical,09 45 35.40,-55 44 37.51,9.24,B8Vne,,1,5307825832594500000,146.39746340080,-55.74372398339,1441.31727269059
0.158633,1290,HD 85083,Classical,09 47 34.01,-58 11 16.70,8.27,B5IIIe,,1,5257902468462140000,146.89162800162,-58.18796003456,647.72982548978
0.15559,1291,HD 298697,Classical,09 48 53.04,-53 08 06.80,9.97,Be,,1,5309357280487480000,147.22094907443,-53.13519165225,2572.19756147649
0.099879,1292,HD 297625,Classical,09 49 06.58,-51 09 24.53,10.34,B5Ve,,1,5405682023870180000,147.27737408368,-51.15680637644,3713.72782047918
0.111304,1293,HD 85495,Classical,09 50 14.68,-58 02 45.11,7.94,B4IIIe,,1,5257918415698660000,147.56111812439,-58.04584668679,1131.23725565075
0.331146,1294,HD 85860,Classical,09 54 05.14,-27 59 56.45,7.17,B4Ve,,1,5465067334058350000,148.52131431048,-27.99903101805,505.25769858247
0.123412,1295,HD 86119,Classical,09 54 31.82,-58 36 34.84,9.66,B8.5IVe,,1,5257655769865160000,148.63252548884,-58.60966142437,1379.73463684814
0.154257,1296,HD 86272,Classical,09 55 00.55,-63 32 28.81,9.43,B5Vne,,1,5249683348475970000,148.75220084829,-63.54132201519,1341.33964532463
0.063108,1297,HD 86689,Classical,09 58 08.33,-59 40 18.75,10.1,A3ne,,0,5256780489893110000,149.53467904882,-59.67186558506,3655.11994413660
0.333478,1298,OY Hya,Classical,09 59 06.30,-23 57 02.77,6.21,B5Ve,185,172,5660602557795900000,149.77615206025,-23.95074558226,295.80836860791
0.029908,1300,HD 87203,Classical,10 01 52.34,-54 12 21.08,8.59,B5Ve,,0,5356285158330620000,150.46809043003,-54.20584835911,1597.48873814003
0.193622,1301,HD 87366,Classical,10 02 35.58,-60 08 51.49,9.42,B9IIIe,,1,5256693387951770000,150.64815470340,-60.14761076185,1196.62822249686
0.158786,1302,HD 87380,Classical,10 03 01.39,-54 33 30.37,9.1,B1IVne,,0,5356260488037190000,150.75572062445,-54.55842035053,1567.67400179174
0.301937,1303,HD 87543,Classical,10 03 34.12,-61 53 02.54,6.2,B7IVne,,8,5255904179120920000,150.89199199798,-61.88402280028,556.04846615969
0.134701,1304,HD 87565,Classical,10 03 50.78,-59 51 23.33,9.67,B4IVe,,1,5256726304583750000,150.96151180513,-59.85647007463,1687.48005559430
0.10604,1305,HD 87801,Classical,10 05 33.41,-59 54 23.66,9.1,B2.5Vne,,1,5256541895880130000,151.38915844417,-59.90655666968,2736.96249009494
0.108493,1306,HD 87818,Classical,10 05 39.77,-60 00 37.72,9.41,B8.5IVe,,1,5256534371097140000,151.41565650369,-60.01046238051,1204.75664956178
0.145412,1307,V337 Vel,Classical,10 09 18.14,-50 38 22.54,7.95,B2IIIe,,0,5406612485580740000,152.32552313591,-50.63958125163,1306.95164499562
0.12984,1309,HD 300584,Classical,10 10 59.30,-57 09 26.43,10.2,B1Ve,,1,5258865473141800000,152.74701793508,-57.15733512065,2422.71420336088
0.144252,1310,V497 Car,Classical,10 11 36.28,-59 53 01.62,9.03,B5Ve,,1,5257981740701840000,152.90108791318,-59.88377668745,1960.84457805179
0.205115,1311,QY Car,Classical,10 11 46.46,-58 03 37.96,5.76,B2IVnpe,237,18,5258611382897320000,152.94349037697,-58.06051566920,473.37364683138
0.263652,1312,HD 88825,Classical,10 13 01.15,-59 55 05.12,6.09,B4Ve,,4,5257989506003100000,153.25464867395,-59.91807383745,675.22549795346
0.574497,1313,ome Car,Classical,10 13 44.22,-70 02 16.46,3.3,B8IIIe,240,5,5242895960104830000,153.43379086538,-70.03787561148,87.29332420259
0.174429,1314,HD 305019,Classical,10 15 02.41,-60 55 21.21,10.57,B0pe,,1,5253377776290460000,153.75994391074,-60.92254881614,4141.04101302103
0.142875,1315,V425 Vel,Classical,10 16 20.65,-55 35 51.32,8.86,Bpshe,,9,5355221140301970000,154.08597473990,-55.59757683854,2433.30486221800
0.148946,1316,CD-55 3246,Classical,10 16 36.04,-55 49 02.69,10.7,B2Ve,,0,5355111773246150000,154.15010631469,-55.81739018076,3288.96782996816
0.144393,1317,CPD-60 1829,Classical,10 17 52.18,-61 35 17.16,11.2,B2Ve,,1,5253154747232530000,154.46736365168,-61.58806881587,7892.88691406368
0.161225,1318,HD 302724,Classical,10 19 18.15,-59 17 48.85,10.05,B2Ve,,1,5255115039010480000,154.82553897337,-59.29689404118,2878.30655546673
0.203528,1320,HD 89884,Classical,10 21 59.40,-18 02 04.13,7.131,B5IIIe,,139,5669719158456970000,155.49744793932,-18.03450786363,553.31483966536
0.050199,1321,GPSC G284.1277-00.5835,Classical,10 22 05.74,-57 53 46.00,,B5Vne,,0,5255683623954700000,155.52390066924,-57.89610005856,4326.02481480730
0.091555,1322,HR Car,Classical,10 22 53.84,-59 37 28.38,7.57,B2ev,10,4,5255045082580350000,155.72429209548,-59.62453544131,4885.45937427918
0.207721,1323,CD-55 3338,Classical,10 22 56.51,-56 29 59.63,10.92,B1Ve,,1,5354831603941600000,155.73537804526,-56.49986026832,2926.42893092205
0.137498,1324,HD 90187,Classical,10 23 07.84,-57 59 51.22,9,B1pe,,1,5255670567254160000,155.78260199793,-57.99754425181,2818.31310682029
0.177189,1325,HD 90436,Classical,10 24 50.65,-59 47 32.51,9.16,B8.5Vne,,1,5255226295855960000,156.21096605832,-59.79233265754,576.32676961160
0.324927,1326,HD 90490,Classical,10 25 16.19,-58 52 20.85,6.995,B5Vne,,1,5255467295045100000,156.31729284907,-58.87242955395,380.51946351181
0.772942,1327,HD 307718,Classical,10 25 19.79,-62 26 31.09,10.47,B2Ve,,1,5252306611444790000,156.33200778380,-62.44191797450,3155.54317655035
0.127255,1328,HD 305138,Classical,10 25 31.01,-59 47 38.99,9.88,B2Ve,,1,5255216159731880000,156.37916369523,-59.79413659093,2893.33294714935
0.288851,1329,HD 90551,Classical,10 25 50.92,-56 37 15.34,8.55,B3Vne,,1,5351915424219990000,156.46206852437,-56.62086842826,116.53665379315
0.121188,1330,HD 90563,Classical,10 25 52.46,-58 47 07.13,9.86,B2Ve,,1,5255562334073810000,156.46852388755,-58.78530032003,3016.98467467278
0.098976,1331,HD 302798,Classical,10 25 58.95,-58 59 44.70,10.16,B3Ve,,1,5255278041625280000,156.49559560094,-58.99572705319,2968.56739356616
0.127705,1332,V503 Car,Classical,10 26 00.19,-57 49 36.95,9.38,B1IIe,,1,5351703184123930000,156.50072934443,-57.82691802091,4156.19870938505
0.033051,1333,HD 90599,Classical,10 26 07.11,-58 37 01.88,9.24,B4IIIe,,1,5255569755777660000,156.52960767122,-58.61718719949,2979.78146668126
0.149717,1334,HD 302842,Classical,10 27 32.57,-57 39 22.22,10.1,B1Ve,,1,5351700847662610000,156.88563687388,-57.65615585202,2818.70858602923
0.507786,1336,HD 302840,Classical,10 27 54.11,-57 36 43.99,9.77,B2Ve,,1,5351723799968440000,156.97548466331,-57.61207909967,2975.04747416177
0.19747,1337,HD 91180,Classical,10 27 58.23,-76 13 56.89,9.18,B5e,,1,5204185316784560000,156.99246362256,-76.23243027961,628.61997304029
0.279903,1338,V507 Car,Classical,10 28 18.26,-63 09 52.44,6.429,B2.5IIIne,,1,5252200714724010000,157.07591205619,-63.16455848786,570.67656320327
0.112648,1339,HD 302838,Classical,10 28 31.52,-57 42 18.19,10.01,B8e,,1,5351720123476410000,157.13127538120,-57.70504825601,2979.50728706880
0.034792,1340,CD-55 3417,Classical,10 29 47.19,-56 36 46.37,10.14,B0Ve,,1,5351880441704980000,157.44662325450,-56.61287093907,2105.35997314963
0.08091,1341,HD 91273,Classical,10 30 06.83,-68 33 07.29,7.98,B8Ve,,1,5232543130423320000,157.52840037757,-68.55201751496,429.57304148398
0.0661,1342,LX Vel,Classical,10 30 22.41,-57 04 38.61,6.615,B3IIIe,,1,5351834335244520000,157.59334168792,-57.07739472108,803.01326175014
0.134785,1343,HD 310080,Classical,10 30 22.84,-68 33 44.66,9.72,B5e,,0,5232542889904980000,157.59507798198,-68.56238681622,2181.99706830582
0.213025,1344,HD 305218,Classical,10 30 23.87,-60 04 40.43,10.37,B2Ve,,0,5255149948512150000,157.59934410529,-60.07788125798,2566.02525872828
0.15557,1345,V510 Car,Classical,10 30 33.71,-61 20 11.35,7.56,B4Vne,,1,5253948354108760000,157.64037182636,-61.33647404174,1053.70503198421
0.227284,1346,HD 91307,Classical,10 30 58.22,-61 36 48.43,8.04,B5Ve,,0,5253847164675830000,157.74245512897,-61.61343631654,508.04896668185
0.579971,1347,HD 91120,Classical,10 30 59.84,-13 35 18.49,5.592,B8.5IVe,307,230,3753867151179150000,157.74916778120,-13.58847716132,166.05857057339
0.143385,1348,HD 91359,Classical,10 31 24.51,-59 18 02.61,9.49,B7IIIe,,0,5255293052487580000,157.85204711986,-59.30072266001,1733.71746024503
0.114843,1349,HD 305296,Classical,10 31 39.86,-60 17 10.94,9.26,B2Ve,,0,5254392178870150000,157.91602922136,-60.28635495162,3179.90672755211
0.29725,1350,p Car,Classical,10 32 01.46,-61 41 07.20,3.361,B4Vne,266,62,5253796346588020000,158.00593736023,-61.68528834530,115.44756782078
0.125623,1351,GSC 08609-02253,Classical,10 32 44.21,-56 46 54.59,11.9,B8Ve,,0,5351679132313560000,158.18414585455,-56.78182376303,2172.07302132634
0.717633,1352,HD 305301,Classical,10 32 49.18,-60 27 07.99,10.74,B2Ve,,0,5254377438510680000,158.20521494751,-60.45235398054,7717.47734672406
0.133607,1353,HD 91597,Classical,10 33 01.14,-60 50 41.76,9.61,B7.5IVe,,2,5253988177051790000,158.25468464119,-60.84491426712,6459.77240573307
0.112946,1354,HD 305330,Classical,10 33 14.77,-61 25 40.91,9.97,B0Ve,,0,5253899391434630000,158.31147611738,-61.42802932465,3864.31419275835
