angDist,angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,ra,dec,main_type,source_id,duplicated_source,a_g_val,id,RA_ICRS,DE_ICRS,rest,b_rest,B_rest,rlen,ResFlag,ModFlag
0.021136,1.0E-6,103,Cl* NGC 330 ELS 014271,Classical,00 54 18.13,-72 27 37.15,15.56,B0IIIe,499,0,13.57538622,-72.46034016,Be*,4.6889998E18,0,,4689004642523682176,13.57539671855,-72.46034510557,8013.791055894670000,6773.907363476180000,9548.540139836110000,583.983878902904,1,1
0.017985,4.0E-6,104,Cl* NGC 330 ELS 045353,Classical,00 54 22.37,-72 27 07.62,15.53,B2IIIe,319,0,13.59304541,-72.45213923,Be*,4.6889998E18,0,,4689004745602866560,13.59305307794,-72.45214365874,7461.382357064630000,6308.794786793900000,8895.028951062450000,583.843477034288,1,1
0.104263,0.094522,104,Cl* NGC 330 ELS 045353,Classical,00 54 22.37,-72 27 07.62,15.53,B2IIIe,319,0,13.59295833,-72.45213889,Em*,4.6889998E18,0,,4689004745602866560,13.59305307794,-72.45214365874,7461.382357064630000,6308.794786793900000,8895.028951062450000,583.843477034288,1,1
0.024308,1.3E-5,105,Cl* NGC 330 ELS 080910,Classical,00 54 24.27,-72 13 49.41,16.74,B2IVe,316,0,13.60098214,-72.23043955,Be*,4.6890598E18,0,,4689059132762054784,13.60099257263,-72.23044550435,4360.884810579970000,3498.010376072700000,5530.222627412230000,581.162239847548,1,1
0.027855,1.1E-5,106,Cl* NGC 330 ELS 025718,Classical,00 54 27.14,-72 15 15.90,16.87,B2IIIe,264,0,13.61292453,-72.25445937,Be*,4.6890598E18,0,,4689058862175809152,13.61293578472,-72.25446630546,4434.117073681430000,3592.087073786620000,5571.307732946380000,581.424154184597,1,1
0.023974,3.0E-6,107,Cl* NGC 330 ELS 064745,Classical,00 54 28.85,-72 27 38.11,15.691,B0IVe,447,0,13.62002153,-72.460599,Be*,4.6889998E18,0,,4689004676883411456,13.62003204231,-72.46060485750,6934.219615587600000,5877.585147889170000,8269.045970993530000,583.878060501483,1,1
0.021882,1.6E-5,108,2MASS J00543292-7227418,Classical,00 54 32.96,-72 27 41.85,15.42,B2IIIe,213,0,13.6371382,-72.46163057,Be*,4.6889998E18,0,,4689004470724982528,13.63714909980,-72.46163568445,7128.976641469660000,6001.888042055870000,8543.733105606930000,583.848590471818,1,1
0.021456,1.3E-5,110,Cl* NGC 330 ELS 041410,Classical,00 54 33.31,-72 32 11.70,16.37,B1IIIe,496,0,13.6384938,-72.53661621,Be*,4.6889899E18,0,,4688992273014021632,13.63850461254,-72.53662120915,6666.927722383100000,5552.132818366000000,8083.077867380310000,584.730221002995,1,1
0.089680,0.054535,112,IPHAS J005436.84+630549.8,Classical,00 54 36.84,63 05 49.81,,B2-3V,,0,13.6535625,63.09717778,Be*,5.23708005E17,0,,523707906696257152,13.65351068586,63.09718620064,4918.795639855290000,4262.385974687300000,5785.968054142720000,1180.026794942370,1,1
0.227184,0.233499,113,[MA93] 785,Classical,00 54 40.79,-72 27 52.50,16.02,B2IIIe,368,0,13.66995833,-72.46458333,Be*,4.6890103E18,0,,4689005948193735296,13.66975763077,-72.46460138186,7602.145031760490000,6357.504862075640000,9149.611825569440000,583.804427224077,1,1
0.026616,5.0E-6,114,Cl* NGC 330 ELS 002825,Classical,00 54 41.37,-72 28 02.42,17.43,B1Ve,277,0,13.67216922,-72.46734886,Be*,4.6890103E18,0,,4689005879419023616,13.67218137073,-72.46735528349,5234.700977595590000,4215.358457523190000,6569.830323723010000,583.831170652682,1,1
0.048798,0.068147,115,Cl* NGC 330 ELS 002957,Classical,00 54 45.21,-72 27 13.78,15.28,B2IIIe,239,0,13.68819583,-72.45385,Be*,4.6890103E18,0,,4689005948193694080,13.68820441228,-72.45383669431,6559.346463577080000,5573.433414508620000,7811.278942334040000,583.631955743447,1,1
0.204843,0.172031,116,Cl* NGC 330 ELS 064576,Classical,00 54 46.29,-72 28 05.00,17.38,B2Ve,308,0,13.692875,-72.46805556,Be*,4.6890103E18,0,,4689005875207307648,13.69272559418,-72.46809037554,2244.428983772700000,1827.337179733760000,2854.233936064300000,583.789985439158,1,1
0.022140,1.6E-5,117,Cl* NGC 330 ELS 016486,Classical,00 54 46.42,-72 25 22.76,15.58,B1IIIe,496,0,13.69321009,-72.42299872,HMXB,4.6890103E18,0,,4689006257431240960,13.69321931716,-72.42300420258,7532.261813940000000,6380.522200980860000,8968.649404477710000,583.253240673525,1,1
0.267114,0.279047,118,Cl* NGC 330 ELS 085503,Classical,00 54 47.46,-72 27 58.77,16.88,B5IIIe,275,0,13.69775,-72.46633333,Be*,4.6890103E18,0,,4689005879474251008,13.69750374397,-72.46633213426,6302.396016114150000,5168.586519039010000,7743.034949857280000,583.757557159007,1,1
0.021987,2.0E-6,119,LIN 267,Classical,00 54 49.56,-72 24 22.35,14.97,B0IVe,370,0,13.70654162,-72.40619246,Be*,4.6890103E18,0,,4689007013345428480,13.70655133245,-72.40619781572,9669.416425172000000,8246.407934981980000,11393.999397424500000,583.020553150662,1,1
0.015405,4.0E-6,120,LIN 265,Classical,00 54 50.94,-72 22 34.63,,B1IIIe,415,0,13.71218881,-72.37629747,Be*,4.6890103E18,0,,4689007391302444544,13.71219942682,-72.37630029466,7947.755788080960000,6593.826473338020000,9614.413752975920000,582.649562146557,1,1
0.165078,0.172625,121,Cl* NGC 330 ELS 064832,Classical,00 54 54.58,-72 27 23.64,16.79,B3IIIe,300,0,13.72741667,-72.45658333,Be*,4.6890103E18,0,,4689005913779435776,13.72732286751,-72.45661943015,6194.165286574160000,4952.660590753100000,7756.335455789070000,583.570096603809,1,1
0.165078,0.775204,121,Cl* NGC 330 ELS 064832,Classical,00 54 54.58,-72 27 23.64,16.79,B3IIIe,300,0,13.72741667,-72.45658333,Be*,4.6890103E18,0,,4689005913779435776,13.72732286751,-72.45661943015,6194.165286574160000,4952.660590753100000,7756.335455789070000,583.570096603809,1,1
0.578724,0.12242,121,Cl* NGC 330 ELS 064832,Classical,00 54 54.58,-72 27 23.64,16.79,B3IIIe,300,0,13.7268125,-72.45657278,Em*,4.6890103E18,0,,4689005913779435776,13.72732286751,-72.45661943015,6194.165286574160000,4952.660590753100000,7756.335455789070000,583.570096603809,1,1
0.578724,0.560468,121,Cl* NGC 330 ELS 064832,Classical,00 54 54.58,-72 27 23.64,16.79,B3IIIe,300,0,13.7268125,-72.45657278,Em*,4.6890103E18,0,,4689005913779435776,13.72732286751,-72.45661943015,6194.165286574160000,4952.660590753100000,7756.335455789070000,583.570096603809,1,1
0.023508,8.0E-6,123,2MASS J00545932-7227022,Classical,00 54 59.34,-72 27 02.05,15.71,B2IIIe,404,0,13.74713837,-72.45061498,Be*,4.6890103E18,0,,4689005913833936256,13.74714885257,-72.45062069416,8631.568599845470000,7378.836260310860000,10170.615547607600000,583.450897442761,1,1
0.023085,1.7E-5,124,AzV 162,Classical,00 55 00.85,-72 56 17.30,13.77,Be,,0,13.75332695,-72.93826521,Em*,4.6859701E18,0,,4685965901635689344,13.75333902658,-72.93827055469,12356.180244475300000,10788.005789578300000,14212.828316105400000,589.024697844720,1,1
0.022670,4.0E-6,125,[MA93] 820,Classical,00 55 08.97,-72 24 37.47,16.24,B2IIIe,306,0,13.78731957,-72.41045024,Be*,4.6890103E18,0,,4689006360510398336,13.78733124952,-72.41045545498,8788.885096248160000,7366.036524689120000,10523.180394917400000,582.875809988496,1,1
0.373290,0.390984,126,Cl* NGC 330 ELS 049780,Classical,00 55 13.49,-72 21 06.75,16.71,B1IVe,446,0,13.806074,-72.352058,Be*,4.6890103E18,0,,4689007803619202176,13.80609430038,-72.35195449115,5982.909415919580000,4919.522881201250000,7351.481110484680000,582.130614866731,1,1
0.917205,0.390984,126,Cl* NGC 330 ELS 049780,Classical,00 55 13.49,-72 21 06.75,16.71,B1IVe,446,0,13.806074,-72.352058,Be*,4.6890103E18,0,,4689007799375839744,13.80684159122,-72.35216172791,1912.010961938770000,1229.581995519360000,2990.165007262600000,582.131298378698,1,1
0.373290,0.899232,126,Cl* NGC 330 ELS 049780,Classical,00 55 13.49,-72 21 06.75,16.71,B1IVe,446,0,13.806074,-72.352058,Be*,4.6890103E18,0,,4689007803619202176,13.80609430038,-72.35195449115,5982.909415919580000,4919.522881201250000,7351.481110484680000,582.130614866731,1,1
0.917205,0.899232,126,Cl* NGC 330 ELS 049780,Classical,00 55 13.49,-72 21 06.75,16.71,B1IVe,446,0,13.806074,-72.352058,Be*,4.6890103E18,0,,4689007799375839744,13.80684159122,-72.35216172791,1912.010961938770000,1229.581995519360000,2990.165007262600000,582.131298378698,1,1
0.186832,0.206666,127,Cl* NGC 330 ELS 44,Classical,00 55 13.61,-72 29 13.69,15.5,B2IIIe,135,0,13.806629,-72.487236,Be*,4.6889899E18,0,,4688993991000727808,13.80659612139,-72.48718505393,6329.125629649660000,5234.436929332560000,7728.280315205390000,583.740398181628,1,1
0.186832,0.683832,127,Cl* NGC 330 ELS 44,Classical,00 55 13.61,-72 29 13.69,15.5,B2IIIe,135,0,13.806629,-72.487236,Be*,4.6889899E18,0,,4688993991000727808,13.80659612139,-72.48718505393,6329.125629649660000,5234.436929332560000,7728.280315205390000,583.740398181628,1,1
0.020569,1.6E-5,128,2dFS 1061,Classical,00 55 14.50,-72 19 18.60,15.92,B2IIIe,346,0,13.81027896,-72.32193706,Be*,4.6890103E18,0,,4689010895995562880,13.81028854430,-72.32194197677,7172.479013569480000,6022.192785003480000,8614.258546099120000,581.759798651581,1,1
0.023934,1.0E-5,129,[MA93] 831,Classical,00 55 16.58,-72 15 04.70,15.62,B2IIIe,222,0,13.81905945,-72.25133916,Be*,4.6890103E18,0,,4689012231676395392,13.81906890712,-72.25134515076,5588.415707564720000,4773.787247091310000,6635.039517067660000,580.886172240767,1,1
0.154132,0.146665,130,Cl* NGC 330 ELS 038312,Classical,00 55 18.95,-72 16 56.60,17.72,B7IVe,267,0,13.82895833,-72.28238889,Be*,4.6890103E18,0,,4689011205233119872,13.82889521827,-72.28242715468,4844.879389969610000,3823.138771236140000,6192.194745416780000,581.238445452183,1,1
0.125906,0.130609,131,Cl* NGC 330 ELS 066754,Classical,00 55 21.82,-72 21 33.70,16.09,B2IVe,165,0,13.840966,-72.359406,Be*,4.6890103E18,0,,4689007597460791808,13.84086529524,-72.35942308250,8261.900835871270000,6935.734412850660000,9893.298428891800000,582.136375299813,1,1
0.025195,9.0E-6,132,Cl* NGC 330 ELS 004982,Classical,00 55 24.88,-72 15 30.60,16.29,B2IVe,270,0,13.85362572,-72.2585391,Be*,4.6890103E18,0,,4689012132946020224,13.85363747992,-72.25854511144,5448.502993146640000,4509.632468277980000,6672.314220690240000,580.890023882049,1,1
0.224606,0.21342,133,Cl* NGC 330 ELS 011991,Classical,00 55 25.31,-72 29 56.79,16.28,B2IVe,192,0,13.85545833,-72.49911111,Be*,4.6889899E18,0,,4688993166367035392,13.85535227731,-72.49916473350,6320.596964978690000,5265.159782401650000,7670.512821443950000,583.764430697268,1,1
0.022978,6.0E-6,134,Cl* NGC 330 KWBBE 278,Classical,00 55 30.79,-72 25 20.30,15.7,B2IIIe,430,0,13.87825351,-72.42235549,Be*,4.6890103E18,0,,4689006424875124096,13.87826523175,-72.42236080123,7315.421546166680000,6122.041160212810000,8806.870368719910000,582.798623687351,1,1
0.024308,5.0E-6,135,Cl* NGC 330 KWBBE 277,Classical,00 55 30.95,-72 29 36.70,15.84,B2IVe,276,0,13.87883097,-72.49357891,Be*,4.6889899E18,0,,4688993196384821248,13.87884116899,-72.49358492508,7249.835263432320000,6114.261182509180000,8672.388042481070000,583.642075029230,1,1
0.971917,0.95591,135,Cl* NGC 330 KWBBE 277,Classical,00 55 30.95,-72 29 36.70,15.84,B2IVe,276,0,13.87916667,-72.49333333,Star,4.6889899E18,0,,4688993196384821248,13.87884116899,-72.49358492508,7249.835263432320000,6114.261182509180000,8672.388042481070000,583.642075029230,1,1
0.021942,1.5E-5,136,Cl* NGC 330 KWBBE 1064,Classical,00 55 32.21,-72 29 56.04,16.8,Be,,0,13.8839846,-72.4991505,Be*,4.6889899E18,0,,4688993127665319040,13.88399510403,-72.49915571255,5198.252063623040000,4243.026620271900000,6453.129222478140000,583.695463793952,1,1
0.181016,0.212654,137,Cl* NGC 330 KWBBE 1062,Classical,00 55 32.48,-72 27 52.00,17.29,B2IVe,370,0,13.88533333,-72.46444444,Be*,4.6889899E18,0,,4688994025360393472,13.88516918880,-72.46445352104,1001.134753775770000,738.369990729531000,1494.483835728350000,583.282192259090,1,1
0.625595,0.212654,137,Cl* NGC 330 KWBBE 1062,Classical,00 55 32.48,-72 27 52.00,17.29,B2IVe,370,0,13.88533333,-72.46444444,Be*,4.6889899E18,0,,4688994021020320768,13.88570225314,-72.46457801686,2921.523730154770000,2081.913336763250000,4125.679753956410000,583.282387499889,1,1
0.181016,0.596691,137,Cl* NGC 330 KWBBE 1062,Classical,00 55 32.48,-72 27 52.00,17.29,B2IVe,370,0,13.88533333,-72.46444444,Be*,4.6889899E18,0,,4688994025360393472,13.88516918880,-72.46445352104,1001.134753775770000,738.369990729531000,1494.483835728350000,583.282192259090,1,1
0.625595,0.596691,137,Cl* NGC 330 KWBBE 1062,Classical,00 55 32.48,-72 27 52.00,17.29,B2IVe,370,0,13.88533333,-72.46444444,Be*,4.6889899E18,0,,4688994021020320768,13.88570225314,-72.46457801686,2921.523730154770000,2081.913336763250000,4125.679753956410000,583.282387499889,1,1
0.336114,0.320301,138,Cl* NGC 330 ELS 038363,Classical,00 55 33.33,-72 16 22.70,16.54,B1IVe,356,0,13.88854167,-72.27298056,Be*,4.6890103E18,0,,4689011308312315904,13.88883191894,-72.27301067305,5351.840124239480000,4416.433554807690000,6574.417210968890000,580.980357960491,1,1
0.023405,1.0E-6,139,Cl* NGC 330 KWBBE 2299,Classical,00 55 33.65,-72 26 29.90,17.63,B1Ve,467,0,13.89012322,-72.44168365,Be*,4.6889899E18,0,,4688994673889050112,13.89013405427,-72.44168927023,3826.681862459390000,3046.857089691800000,4907.233746266480000,583.000079990573,1,1
0.020257,9.0E-6,140,Cl* NGC 330 KWBBE 1054,Classical,00 55 34.70,-72 29 12.84,16.66,Be,,0,13.89434968,-72.48702907,Be*,4.6889899E18,0,,4688993196384862208,13.89436004792,-72.48703375292,5725.303881733760000,4674.866750055840000,7085.164972672270000,583.527394869161,1,1
0.258078,0.260962,141,Cl* NGC 330 ELS 086251,Classical,00 55 35.31,-72 15 11.70,16.86,B2IVe,298,0,13.89691667,-72.25333333,Be*,4.6890103E18,0,,4689012064170680704,13.89711329329,-72.25329399438,4064.464780010080000,3285.491911446590000,5130.058386362400000,580.721861501679,1,1
0.425946,0.433513,142,Cl* NGC 330 KWBBE 1041,Classical,00 55 38.26,-72 27 54.60,17.23,B1IVe,425,0,13.909088,-72.465302,Be*,4.6889899E18,0,,4688994330256289280,13.90936293877,-72.46521751526,5563.839053066750000,4525.571039112200000,6912.913361265770000,583.233167957683,1,1
0.026671,1.5E-5,144,Cl* NGC 330 KWBBE 528,Classical,00 55 40.10,-72 29 44.70,16.36,B2IIIe,316,0,13.91701142,-72.49582324,Be*,4.6889899E18,0,,4688993509964395776,13.91702271689,-72.49582982353,5297.993551843200000,4490.592892363400000,6345.492170713310000,583.576932532761,1,1
0.097750,0.10586,145,Cl* NGC 330 KWBBE 529,Classical,00 55 40.15,-72 26 41.70,16.58,B2IIIe,279,0,13.917319,-72.444946,Be*,4.6889899E18,0,,4688994609475803648,13.91723097272,-72.44495168499,5858.142829617790000,4833.641886328620000,7181.378016091860000,582.973817510716,1,1
0.024233,2.0E-6,147,Cl* NGC 330 ELS 000643,Classical,00 55 44.49,-72 20 38.00,16.3,B3IVe,280,0,13.9353014,-72.34397975,Be*,4.6890103E18,0,,4689007734899674880,13.93531276937,-72.34398553095,6559.801014644360000,5467.752125621960000,7943.492450247970000,581.724187977379,1,1
0.026171,1.3E-5,148,Cl* NGC 330 KWBBE 1017,Classical,00 55 44.52,-72 25 43.91,16.99,B1Ve,286,0,13.93546788,-72.42889793,Be*,4.6889899E18,0,,4688994712554990592,13.93547765589,-72.42890457363,5464.341859414160000,4453.266837677560000,6782.069151092160000,582.739257003812,1,1
0.161454,0.133424,149,Cl* NGC 330 ELS 052688,Classical,00 55 47.14,-72 16 34.00,15.49,B2IIIe,279,0,13.94641667,-72.27611111,Be*,4.6890103E18,0,,4689011273952577920,13.94643461621,-72.27615562439,1316.915550736560000,955.051905741645000,1975.380714438390000,580.880154869372,1,1
0.178460,0.206081,149,Cl* NGC 330 ELS 052688,Classical,00 55 47.14,-72 16 34.00,15.49,B2IIIe,279,0,13.94633333,-72.27619444,Star,4.6890103E18,0,,4689011273952577920,13.94643461621,-72.27615562439,1316.915550736560000,955.051905741645000,1975.380714438390000,580.880154869372,1,1
0.365068,0.351255,150,Cl* NGC 330 ELS 021886,Classical,00 55 48.57,-72 19 46.88,17.5,B2IVe,409,0,13.95235833,-72.32968889,Be*,4.6890103E18,0,,4689007941058062336,13.95226228140,-72.32978601656,3396.329517543080000,2695.826939387420000,4390.144734534420000,581.512912418811,1,1
0.024912,1.5E-5,151,Cl* NGC 330 G 68,Classical,00 55 48.78,-72 27 12.70,17.4,B5IVe,317,0,13.95318462,-72.45357062,Be*,4.6889899E18,0,,4688994437677214464,13.95320023287,-72.45357569262,5274.008925363710000,4201.783207724100000,6671.140299102000000,582.990051135497,1,1
0.021867,1.1E-5,152,Cl* NGC 330 KWBBE 137,Classical,00 55 49.62,-72 25 27.43,14.9,B3IIe,330,0,13.956753,-72.42429117,Be*,4.6889899E18,0,,4688994712554983296,13.95676297275,-72.42429644507,9234.529824037360000,7903.730267945070000,10857.186699702300000,582.633428347026,1,1
0.475404,0.454412,153,Cl* NGC 330 ELS 022842,Classical,00 55 49.88,-72 18 42.10,17.77,B2IVe,493,0,13.95783333,-72.31169444,Be*,4.6890103E18,0,,4689008044137232512,13.95775602930,-72.31182439116,4086.497355205260000,3207.309156914010000,5290.010733852610000,581.283525034585,1,1
0.020994,1.8E-5,154,Cl* NGC 330 ELS 053267,Classical,00 55 50.49,-72 15 39.90,17.04,B2IVe,449,0,13.96039122,-72.26113077,Be*,4.6890103E18,0,,4689011269603687296,13.96039935022,-72.26113604935,5955.442348529330000,4851.823316214640000,7373.373880216820000,580.665026641998,1,1
0.026378,4.0E-6,155,Cl* NGC 330 KWBBE 991,Classical,00 55 52.28,-72 26 03.77,17.23,B2IVe,207,0,13.96777598,-72.43441077,Be*,4.6889899E18,0,,4688994643835517056,13.96778929983,-72.43441689606,4964.105310280950000,4012.812300815720000,6221.600113943090000,582.727504696122,1,1
0.023610,1.5E-5,156,Cl* NGC 330 ROB B24,Classical,00 55 54.44,-72 28 08.69,14.97,B1IVe,,0,13.97689636,-72.46910307,EB*Algol,4.6889899E18,0,,4688993608742014720,13.97690669428,-72.46910884265,7098.924531771860000,5957.330936768060000,8532.038173378940000,583.117535331068,1,1
0.139313,0.125794,157,Cl* NGC 330 KWBBE 2118,Classical,00 55 55.50,-72 26 58.34,17.53,B3IVe,310,0,13.98125,-72.44952778,Be*,4.6889899E18,0,,4688994364696015104,13.98120321034,-72.44956381416,5740.447670931910000,4615.239629941670000,7181.225223233760000,582.875454446143,1,1
0.044760,0.031231,158,Cl* NGC 330 KWBBE 509,Classical,00 55 56.32,-72 23 33.30,16.59,B2IIIe,331,0,13.984625,-72.39263889,Be*,4.6890103E18,0,,4689006566668725888,13.98466497622,-72.39264178124,5698.214617175360000,4680.591343446130000,7017.120524599560000,582.189063589196,1,1
0.024451,9.0E-6,159,Cl* NGC 330 ELS 004685,Classical,00 55 59.85,-72 17 11.40,16.36,B3IVe,245,0,13.99938197,-72.28655567,Be*,4.6890202E18,0,,4689016874592321280,13.99939060964,-72.28656193258,4980.200317194480000,4156.148334632190000,6067.161938620110000,580.879210970641,1,1
0.024061,7.0E-6,160,Cl* NGC 330 KWBBE 258,Classical,00 55 59.90,-72 26 21.30,15.62,B3IIIe,262,0,13.9995919,-72.43928435,Be*,4.6889899E18,0,,4688994540756306048,13.99960289409,-72.43929015245,7412.932750022990000,6230.286449793040000,8889.531175410010000,582.709440108194,1,1
0.202200,0.176541,161,Cl* NGC 330 G 109,Classical,00 56 01.51,-72 25 25.78,18.76,B9IIIe,309,0,14.00629167,-72.42382778,Be*,4.6889899E18,0,,4688994742566093184,14.00629688388,-72.42388392456,2981.323852079980000,2196.966669943090000,4116.696930362410000,582.510139877422,1,1
0.102643,0.073592,162,Cl* NGC 330 ARP I-204,Classical,00 56 03.10,-72 27 20.88,15.79,B0Ve,,0,14.01267083,-72.45569722,Candidate_RGB*,4.6889899E18,0,,4688993711861245952,14.01274732116,-72.45568044892,1913.400920324290000,1244.391240413630000,2988.163162234320000,582.872742150845,1,1
0.023637,1.3E-5,163,2MASS J00560469-7233420,Classical,00 56 04.70,-72 33 41.46,16.26,B2IIIe,325,0,14.01949916,-72.56161798,Be*,4.6889899E18,0,,4688989936551824896,14.01950941415,-72.56162378223,8007.989689595610000,6750.350848297390000,9564.066599710030000,584.105404488860,1,1
0.322005,0.306369,165,2dFS 1123,Classical,00 56 05.58,-72 31 25.91,15.6,B2IIIe,246,0,14.02325,-72.52386111,Be*,4.6889899E18,0,,4688990245789325696,14.02318878357,-72.52394864611,9077.141220518680000,7760.117293288920000,10686.173594005000000,583.654498865082,1,1
0.107621,0.130849,165,2dFS 1123,Classical,00 56 05.58,-72 31 25.91,15.6,B2IIIe,246,0,14.02325,-72.52397222,Em*,4.6889899E18,0,,4688990245789325696,14.02318878357,-72.52394864611,9077.141220518680000,7760.117293288920000,10686.173594005000000,583.654498865082,1,1
0.023613,1.5E-5,167,Cl* NGC 330 ELS 020211,Classical,00 56 06.80,-72 21 35.34,16.86,B2IVe,337,0,14.02828601,-72.3598899,Be*,4.6890103E18,1,,4689006871554641920,14.02829434434,-72.35989595343,4924.187549721050000,3997.584376264340000,6150.618198763360000,581.692894074342,1,1
0.023152,7.0E-6,168,Cl* NGC 330 BAL 252,Classical,00 56 07.19,-72 28 13.70,13.46,B2IIIe,318,0,14.02995212,-72.47050661,Em*,4.6889899E18,0,,4688993643096977280,14.02996265866,-72.47051220313,9964.168190518240000,8615.156063537940000,11597.452687103600000,583.007526221192,1,1
0.026068,5.0E-6,169,Cl* NGC 330 KWBBE 480,Classical,00 56 07.51,-72 27 43.74,16.72,B2IIIe,390,0,14.03129772,-72.46218336,Be*,4.6889899E18,0,,4688993711861263232,14.03130708375,-72.46219002862,3913.258865446900000,3280.783500908470000,4764.677470056070000,582.905699751710,1,1
0.238010,0.222932,170,Cl* NGC 330 ELS 025589,Classical,00 56 08.45,-72 15 28.00,17.97,B3Ve,357,0,14.03520833,-72.25777778,Be*,4.6890202E18,0,,4689016977671473024,14.03522532018,-72.25784369092,4466.485552809800000,3503.594067908060000,5753.758397392420000,580.446385474594,1,1
0.023044,1.4E-5,171,Cl* NGC 330 ARP 45,Classical,00 56 10.07,-72 27 32.62,14.29,B2IIe,,0,14.04199085,-72.45904254,Star,4.6889899E18,0,,4688993716122710272,14.04200223088,-72.45904794460,8756.065490715510000,7427.555184888730000,10383.364066710300000,582.842957502968,1,1
0.341577,0.316146,172,Cl* NGC 330 ROB B33,Classical,00 56 10.63,-72 28 13.40,15.82,B2.5Ve,,0,14.04429167,-72.47038889,Star,4.6889899E18,0,,4688993647403263360,14.04435208910,-72.47048201106,5585.503012643890000,4732.825376561970000,6686.434539371230000,582.972887465463,1,1
0.033337,1.0E-5,173,IPHAS J005611.62+630350.5,Classical,00 56 11.62,63 03 50.51,,B5V,,0,14.04847015,63.0640109,Be*,5.23705016E17,0,,523704883039340416,14.04844981687,63.06400994505,4088.840614597350000,3721.931293366460000,4531.943245996470000,1178.789918258910,1,1
0.536882,0.537396,174,Cl* NGC 330 KWBBE 471,Classical,00 56 11.66,-72 28 41.80,16.34,B2IVe,333,0,14.048125,-72.478385,Em*,4.6889899E18,0,,4688993441185875072,14.04857926368,-72.47832553011,4223.680746699990000,3468.720220931480000,5246.030972127270000,583.055681147437,1,1
