#,name_BeSS,mag_BeSS,type_BeSS,_RAJ2000_BeSS,_DEJ2000_BeSS,_2CXO,_4XMM,_2SXPS,Flag_x,_RAJ2000_X,_DEJ2000_X,X_pos,Flux (s band),Flux (m band),Flux (h band),X_flux,Gamma,_RAJ2000_gaia,_DEJ2000_gaia,pmRA,e_pmRA,pmDE,e_pmDE,epsi,sepsi,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,abs_BPmag,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,_2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,dist,HR_hms,HR_hm,HR_ms,Gflux,Flux (b band),LX,X-O-fluxratio,BP-RP,ebv,nH,main_type,main_id,Memberships,Class
1375,HD 93190,8.65,O9.5e,161.08174999999997,-59.283005555555555,J104419.6-591658,,,CXO,161.081806831,-59.282933114,CXO,4.5277028479354e-15,4.1112453453187e-15,1.0201907300427e-14,CXO,,161.0817114020311,-59.2830007925888,-6.398,0.019999999552965164,2.624,0.017000000923871994,0.141,17.899999618530273,1.073,8.381301,0.002791,8.605257,0.002948,7.960076,0.003858,2395.84302,2285.20825,2531.81226,2390.75171,2262.28003,2628.49072,-3.2920347944185604,6.593999862670898,0.0689999982714653,6.2170000076293945,0.029999999329447746,5.63100004196167,0.023000000044703484,4.706999778747559,,10441961-5916590,7.54,0.02,7.359,0.038,7.038,0.02,2395.84302,0.08295584601755956,0.42552902954742317,-0.04820696840639689,4.499797787034842e-09,1.88408554936811e-14,1.294252593313567e+31,4.187044926322423e-06,0.645181,3.6405546177494297,11.872956486883696,Be*,HD  93190,"CSC,Gaia,2MASS,WISE",star
1379,HD 305560,9.82,Oe,161.61854166666666,-60.564099999999996,,,175558.0,XRT,161.61895,-60.56402,XRT,1.3075195198858762e-10,7.07874498795818e-11,1.596393230892522e-10,XRT,,161.6185694266651,-60.564101836377,-5.353,0.014000000432133675,1.164,0.014000000432133675,0.088,8.109999656677246,0.937,9.602126,0.002827,9.825287,0.003324,9.184463,0.004247,5569.66113,5091.19385,5983.27344,5597.95801,5204.68066,5998.38867,-3.9038568628991293,8.29800033569336,0.010999999940395355,8.253000259399414,0.00800000037997961,8.133999824523926,0.026000000536441803,9.317000389099121,,10462846-6033508,8.667,0.024,8.513,0.033,8.42,0.023,5569.66113,-0.11600926600495838,0.3855970036159293,-0.29753240087627975,1.4617159898828318e-09,3.611787249574216e-10,1.340853756809666e+36,0.2470922719990037,0.6408240000000003,2.3217115725517044,12.511066631036401,BlueSG*,HD 305560,"XRT,Gaia,2MASS,WISE",star
1389,HD 93843,7.33,O6IIIe,162.15741666666668,-60.22374166666667,J104837.7-601325,,,CXO,162.157336752,-60.223788205,CXO,8.8435000507085e-14,1.7838096192933e-14,8.5679622862245e-15,CXO,7.13491,162.1573813966107,-60.2237551354633,-5.956,0.03099999949336052,1.8,0.027000000700354576,0.265,54.400001525878906,0.876,7.274279,0.00282,7.249497,0.003091,7.243824,0.004062,2365.56592,2221.19067,2551.2876,2320.53003,2200.62646,2476.5498,-4.62017827406275,7.28000020980835,0.014000000432133675,7.251999855041504,0.00800000037997961,6.99399995803833,0.026000000536441803,5.7170000076293945,0.21799999475479126,10483776-6013255,7.226,0.029,7.267,0.047,7.234,0.029,2365.56592,-0.8507857318304438,-0.35106087165661193,-0.6642970470073828,1.2473886778690896e-08,1.148410589862425e-13,7.690755517262294e+31,9.206517665562361e-06,0.005672999999999817,2.8584285592558336,13.053477820451628,Eruptive*,HD  93843,"CSC,Gaia,2MASS,WISE",star
1411,HD 305891,10.37,B3Ve,165.62495,-60.815525,,J110230.0-604854,,XMM,165.62537889,-60.81516,XMM,1.453291840477749e-17,2.5958666422034928e-15,7.626154147547545e-15,XMM,,165.6249501822997,-60.8155251524893,-6.089,0.01899999938905239,1.784,0.017999999225139618,0.144,20.200000762939453,0.824,10.208307,0.002864,10.121664,0.01144,10.015839,0.012925,2378.36938,2272.02905,2480.91333,2385.73169,2294.35669,2474.62817,-1.75973252483187,9.744126268386841,-0.0005179609879641819,9.741648977279663,-0.001087763508729384,9.432000160217285,0.28600001335144043,6.7729997634887695,0.18700000643730164,11023001-6048558,9.915,0.033,9.87,0.035,9.859,0.027,2378.36938,0.4899846891774768,0.4921030399769483,0.9888653686400476,8.363548848100966e-10,1.0236553708155815e-14,6.929694466707573e+30,1.2239485766236823e-05,0.10582500000000117,3.7814462940116127,13.281070887247985,Star,HD 305891A,"XMM,Gaia,2MASS,WISE",star
1448,2E 1118.7-6138,12.12,O9.5IVe,170.23841666666667,-61.91674722222222,J112057.1-615500,,22389.0,CXO+XRT,170.238178188,-61.916700733,CXO,4.5638698229386e-14,3.0738743396539e-13,2.6052274580998e-12,CXO,1.50222,170.2382237020677,-61.9167127994493,-5.421,0.012000000104308128,1.37,0.012000000104308128,0.07,6.380000114440918,0.882,11.589363,0.002815,12.270934,0.003158,10.759902,0.003857,2899.67139,2823.24365,2986.16699,2883.57764,2808.43286,2990.07373,-0.040809917777515636,7.747000217437744,0.00800000037997961,7.598999977111816,0.007000000216066837,6.803999900817871,0.01899999938905239,6.025000095367432,0.052000001072883606,11205717-6155002,9.563,0.024,9.071,0.023,8.587,0.019,2899.67139,0.7613280123428349,0.7889268266788014,0.741442946754969,2.3440571600537787e-10,2.958253590294576e-12,2.9766973090571366e+33,0.012620228041822607,1.5110320000000002,3.1684458509331717,12.428194990173983,HMXB,WRAY 15-793,"CSC,XRT,Gaia,2MASS,WISE",HMXB
1451,HD 99146,8.18,B3Ve,170.9707083333333,-59.30481111111111,J112352.9-591817,,,CXO,170.97075893,-59.304825422,CXO,3.5490092669201e-15,0.0,0.0,CXO,,170.9707024658234,-59.3048106745566,-5.833,0.7490000128746033,1.538,0.6669999957084656,7.294,30000.0,37.98,8.042924,0.003628,8.150716,0.003409,7.71876,0.005543,6099.83691,4288.09912,9130.4834,5502.06836,3420.2356,7644.61523,-5.775875117648987,6.896999835968018,0.014999999664723873,6.552999973297119,0.008999999612569809,5.854000091552734,0.008999999612569809,5.386000156402588,0.03200000151991844,11235296-5918171,7.398,0.023,7.314,0.046,7.034,0.027,6099.83691,-0.9943962039590728,0.0,-0.9943804585770839,6.145310028840434e-09,3.5490092669201e-15,1.5803209150157055e+31,5.775150887854826e-07,0.43195599999999956,0.747084019676375,5.625421960313626,Be*,HD  99146,"CSC,Gaia,2MASS,WISE",star
1456,HD 100199,8.17,B0.5IIIne,172.77879166666668,-62.94692777777777,J113106.9-625648,,,CXO,172.778934998,-62.946931875,CXO,1.2921820840847e-14,1.3853484135923e-13,2.5638112912406e-12,CXO,0.065576,172.7788004432347,-62.9469251233351,-6.098,0.04800000041723251,1.373,0.04800000041723251,0.468,136.0,1.505,8.126811,0.002887,8.113963,0.003502,8.075031,0.005015,1731.27478,1619.39111,1870.4386,1536.59802,1457.02856,1756.77222,-3.0778670128808674,7.889999866485596,0.008999999612569809,7.869999885559082,0.00800000037997961,7.625,0.04399999976158142,7.040999889373779,0.12099999934434891,11310691-6256489,8.048,0.023,8.067,0.031,8.009,0.029,1731.27478,0.8884407249692191,0.8974706906062025,0.8293660951833596,5.688385199724833e-09,2.715267953440677e-12,9.739718536166579e+32,0.0004773354577977638,0.038932000000000855,4.418563626532971,13.768884538923526,HMXB,HD 100199,"CSC,Gaia,2MASS,WISE",HMXB
1479,HD 308829,10.49,B5e,174.743251,-63.476778,,J113858.4-632838,,XMM,174.74364306,-63.47744,XMM,5.621049057626858e-17,1.3419001437954035e-14,9.917790238210337e-14,XMM,,174.7432510955176,-63.4767775317696,-5.942,0.06400000303983688,0.352,0.05700000002980232,0.259,3.440000057220459,1.129,16.38316,0.010441,16.40597,0.079988,15.136759,0.047806,2869.37085,2478.62183,3452.35645,2733.64282,2462.12524,3138.38086,4.117036590069695,,,,,,,,,,,,,,,,2869.37085,0.760766277772432,0.7616452853908111,0.9916572012559955,2.8343233705065634e-12,1.1265311431063367e-13,1.1099879747441388e+32,0.039746034444368916,1.2692110000000003,4.384431374064363,13.798367195963229,,,"XMM,Gaia",star
1492,V801 Cen,8.94,B1Vne,177.00008333333332,-62.20691388888889,J114800.0-621224,,154436.0,CXO+XRT,177.000126115,-62.206866408,CXO,4.1202405205558e-13,8.5656490833604e-13,7.3229277188784e-12,CXO,0.83215,177.0000893600523,-62.2069173291039,-6.226,0.017000000923871994,1.598,0.017999999225139618,0.114,10.100000381469727,0.852,8.652682,0.003156,8.823288,0.004444,8.294997,0.010268,2063.11938,1975.95654,2143.86597,2049.01001,1985.73267,2111.28247,-2.7493337932230393,inf,,7.067579572677612,-0.0011794429346117105,7.783999919891357,0.024000000208616257,6.980000019073486,0.09099999815225601,11480002-6212249,8.677,0.026,8.577,0.057,8.403,0.029,2063.11938,0.7046880061462195,0.7905579362010509,0.3504215078012566,3.504617278460851e-09,8.59151667927002e-12,4.376432780309947e+33,0.0024514849972557405,0.5282909999999994,2.9967875995097772,12.500431912802936,Be*,HD 102567,"CSC,XRT,Gaia,2MASS,WISE",HMXB
1509,V863 Cen,4.448,B6IIIe,182.02174999999997,-50.66126944444444,,J120805.2-503940,,XMM,182.02185111,-50.66130611,XMM,1.566322865772629e-14,1.4573198062916785e-14,4.8723708684265986e-15,XMM,,182.0217594433313,-50.6612709587585,-32.587,0.13199999928474426,-11.55,0.1379999965429306,1.426,4540.0,1.44,4.397392,0.002927,4.340251,0.003086,4.552444,0.00443,108.944145,106.796333,110.868553,108.757874,106.604462,110.858009,-0.8457684743102174,6.084000110626221,0.041999999433755875,5.598999977111816,0.02500000037252903,4.994999885559082,0.014000000432133675,4.960999965667725,0.02800000086426735,12080523-5039406,5.125,0.262,4.949,0.076,4.871,0.026,108.944145,-0.7224415985158376,-0.49887083421117534,-0.036050245119252734,1.7650483144946504e-07,3.510879758906967e-14,4.986840215866344e+28,1.9891125529400392e-07,-0.21219300000000008,0.134587770384773,1.088878767496625,Be*,HD 105382,"XMM,Gaia,2MASS,WISE",star
1510,del Cen,2.561,B2Vne,182.0895833333333,-50.72242777777778,,J120821.5-504320,,XMM,182.08967306,-50.722385,XMM,1.7226257393663924e-14,8.758797006979306e-15,4.4164112627743655e-15,XMM,,182.0896924597213,-50.7224315848886,-42.613,0.4129999876022339,-11.135,0.4819999933242798,2.75,10100.0,3.221,2.508257,0.006114,2.883904,0.026306,2.631458,0.011911,187.458588,167.441025,212.209625,182.851196,162.146988,202.104065,-3.480622707265437,2.3492700538635254,-0.00044794324925405947,1.4825707130432129,-0.0006105951913298422,1.0230000019073486,0.006000000052154064,0.33399999141693115,0.014999999664723873,12082152-5043208,2.788,0.298,2.809,0.244,2.668,0.244,187.458588,-0.7094606351108474,-0.3295876357547802,-0.32585886702915723,1.005566039686916e-06,3.040146566341759e-14,1.278518191963467e+29,3.023318654723375e-08,0.25244599999999995,0.13384051228388477,1.0987243348639275,Be*,* del Cen,"XMM,Gaia,2MASS,WISE",star
1537,BZ Cru,5.316,B0.5IVpe,190.7094583333333,-63.058625,,J124250.3-630330,,XMM,190.70961889,-63.05857389,XMM,1.8742951775665146e-15,5.539566710016041e-13,1.0217356669498866e-11,XMM,,190.7094431551641,-63.0586258281673,-12.857,0.07000000029802322,-3.677,0.07400000095367432,0.663,549.0,1.09,5.13685,0.003006,5.317963,0.004043,4.793645,0.005707,439.173645,424.144012,454.24054,443.522156,427.214355,460.941559,-2.895218350123449,3.695544668197632,-0.0001756770832599685,2.813313549041748,-0.00042574671745329573,2.2699999809265137,0.009999999776482582,1.5369999408721924,0.013000000268220901,12425028-6303310,4.655,0.22,4.339,0.208,4.038,0.31,439.173645,0.8968121627551716,0.8971422233315394,0.993255880684552,8.932507670006168e-08,1.0773187635678037e-11,2.4866718127219596e+32,0.00012060653104001867,0.5243180000000001,5.365152057445926,13.078948781827794,Be*,HD 110432,"XMM,Gaia,2MASS,WISE",$\gamma$ Cas analog
1560,V850 Cen,13.4,B2Vne,195.32170833333333,-61.6019,,,26238.0,XRT,195.32092,-61.60133,XRT,3.243930826874766e-11,1.7562230416282472e-11,3.960620958040046e-11,XRT,,195.3212370588403,-61.6018437638302,-4.341,0.012000000104308128,-0.236,0.014999999664723873,0.089,10.300000190734863,1.017,12.647679,0.002886,13.952112,0.004534,11.519385,0.004795,1856.10498,1810.54553,1892.7334,1850.77478,1801.8158,1906.99597,2.6090993201511026,8.017000198364258,0.023000000044703484,7.611000061035156,0.019999999552965164,6.89300012588501,0.01899999938905239,4.882999897003174,0.035999998450279236,13011709-6136065,9.798,0.022,9.297,0.022,9.04,0.021,1856.10498,-0.11600926600495823,0.38559700361592936,-0.29753240087627963,8.843858753550194e-11,8.960774826543058e-11,3.6944716949775324e+34,1.0132200294295666,2.432727,3.71167150989224,10.468353651235974,HMXB,V* V850 Cen,"XRT,Gaia,2MASS,WISE",HMXB
1563,CPD-63 2495,10.08,B2e,195.69858333333332,-63.83574166666667,J130247.6-635008,J130247.6-635008,16098.0,CXO+XMM+XRT,195.6985128,-63.835708915,CXO,1.0016919680308e-13,1.8446712607459e-13,7.0824954229282e-13,CXO,1.7948,195.6985600062725,-63.8357297139674,-7.093,0.012000000104308128,-0.342,0.014000000432133675,0.067,4.900000095367432,0.981,9.632835,0.00278,10.15393,0.00285,8.913,0.003799,2170.5105,2111.84595,2232.89746,2167.04053,2112.46411,2222.67432,-1.5288794555523069,6.7829999923706055,0.01600000075995922,6.439000129699707,0.00800000037997961,5.63700008392334,0.014999999664723873,4.741000175476074,0.029999999329447746,13024765-6350085,8.026,0.027,7.699,0.055,7.248,0.02,2170.5105,0.42664845404200685,0.5867286170158751,0.2961601260839056,1.4209519677819934e-09,9.9288586517049e-13,5.597895897778845e+32,0.0006987469581539166,1.2409300000000005,4.131870604535384,14.151074692186425,HMXB,LS 2883,"CSC,XMM,XRT,Gaia,2MASS,WISE",HMGB
1591,HD 117357,9.14,O9.5Ve,202.81454166666666,-61.732616666666665,,J133115.4-614357,,XMM,202.81424306,-61.73253111,XMM,1.394914850697165e-17,2.4270909333453035e-18,3.8803213701966035e-15,XMM,,202.8145663716279,-61.7326211533041,-5.426,0.012000000104308128,-2.771,0.01600000075995922,0.11,15.0,0.914,9.029179,0.002793,9.121632,0.003055,8.802739,0.003954,2210.94141,2123.18384,2297.41089,2190.20679,2100.44604,2256.81421,-2.6012541695854683,8.159000396728516,0.008999999612569809,8.41100025177002,0.007000000216066837,7.784999847412109,0.029999999329447746,6.802000045776367,0.11999999731779099,13311549-6143573,8.601,0.026,8.577,0.044,8.537,0.023,2210.94141,0.9915948112577087,0.9987498077932974,-0.7035838487595625,2.4776605035418497e-09,3.8966976096369205e-15,2.2795697247467797e+30,1.572732666185112e-06,0.3188929999999992,3.549754314697706,11.502250409769134,PulsV*bCep,HD 117357,"XMM,Gaia,2MASS,WISE",star
1601,HD 119682,7.908,B0Ve,206.63570833333333,-62.92336944444444,J134632.5-625523,J134632.5-625524,,CXO+XMM,206.635741587,-62.923328593,CXO,9.4917423607223e-14,1.3547567807651e-13,6.8928329384921e-13,CXO,1.54956,206.6357123376341,-62.9233769149066,-4.749,0.02199999988079071,-2.261,0.023000000044703484,0.255,69.5999984741211,0.946,8.518085,0.00638,8.513863,0.015549,8.429379,0.026808,1597.0271,1531.73108,1677.98022,1582.36389,1514.76367,1645.34595,-2.5026984287844662,inf,,7.039268558502197,-0.002097880569343638,5.690000057220459,0.02199999988079071,5.241000175476074,0.08900000154972076,13463256-6255241,7.35,0.027,7.184,0.033,6.95,0.023,1597.0271,0.49896919655043964,0.6714781343689067,0.17603936130415243,3.967157089470718e-09,9.19676395532943e-13,2.807122201179584e+32,0.00023182253054053942,0.08448399999999978,8.94833472627114,16.180238460465826,Be*,HD 119682,"CSC,XMM,Gaia,2MASS,WISE",$\gamma$ Cas analog
1605,mu Cen,3.456,B2Vnpe,207.402686,-42.473011,,J134936.7-422822,,XMM,207.40308111,-42.47296694,XMM,6.630415388930589e-14,5.4548095585537997e-14,1.649863129793596e-14,XMM,,207.4026860673521,-42.4730112793286,-25.726,0.07599999755620956,-19.125,0.07100000232458115,0.558,350.0,4.202,12.38846,0.00666,11.258957,0.060971,10.922451,0.05307,158.004929,156.076599,159.589279,158.623245,156.459503,160.78006,5.265603824591427,,,,,,,,,,,,,,,,158.004929,-0.7597593665929275,-0.5355554851950913,-0.0972762886487685,1.1228697904516834e-10,1.3735088077277984e-13,4.103688869713019e+29,0.0012232128955711717,0.33650599999999997,0.07620029026006941,0.6194129586460091,,,"XMM,Gaia",star
1611,V767 Cen,5.83,B2Ve,208.48849999999996,-47.12816388888889,,J135357.1-470741,,XMM,208.48794111,-47.12827,XMM,1.2944724960646367e-13,4.40331350591631e-13,1.6392351519514806e-12,XMM,,208.4884990189045,-47.128164058943,-7.699,0.08500000089406967,-4.225,0.10000000149011612,0.585,437.0,1.559,6.110023,0.006613,6.029997,0.015185,6.160856,0.026363,677.693542,644.307495,717.461731,679.715759,641.356018,717.120117,-3.1251697355106796,6.754000186920166,0.024000000208616257,6.25,0.012000000104308128,5.690000057220459,0.01600000075995922,5.052999973297119,0.027000000700354576,13535723-4707413,5.876,0.02,5.811,0.021,5.617,0.021,677.693542,0.4841330438584665,0.576516211380451,0.5456226346112024,3.645055940374015e-08,2.2090137521495753e-12,1.2141345596924688e+32,6.06030137338005e-05,-0.13085900000000006,0.11846683333796336,1.0334895562525097,Be*,HD 120991,"XMM,Gaia,2MASS,WISE",$\gamma$ Cas analog
1631,4U 1416-62,17.2,Be,215.30065,-62.698914,J142112.1-624156,,192409.0,CXO+XRT,215.300589441,-62.698998672,CXO,0.0,1.747216837311e-14,2.8906414071862e-13,CXO,,215.300650110705,-62.6989137092598,-4.343,0.027000000700354576,-1.811,0.04399999976158142,0.274,12.0,1.035,16.191755,0.002823,17.230152,0.008246,14.935932,0.005304,7428.98535,5617.9585,10524.6807,5537.20166,4810.88867,6966.20508,2.8755044904078417,11.746999740600586,0.009999999776482582,11.682999610900879,0.008999999612569809,,,,,14211216-6241560,13.297,0.024,12.747,0.023,12.294,0.019,7428.98535,0.8859410936970133,0.8860026179288176,0.9988559771549411,3.3807370862244923e-12,3.0653630909173e-13,2.0246158627853652e+33,0.09067144272791136,2.294220000000001,2.797211866349542,12.647608734732902,,,"CSC,XRT,Gaia,2MASS,WISE",star
1658,CQ Cir,9.98,B1Ve,222.70937499999997,-60.286202777777774,,,170159.0,XRT,222.70906,-60.28552,XRT,7.67389381831567e-13,6.76726621726535e-13,2.891616221738558e-12,XRT,1.3930000066757202,222.7093871288476,-60.2862099103339,-3.779,0.014000000432133675,-2.642,0.013000000268220901,0.092,15.300000190734863,1.019,9.555422,0.002853,10.043425,0.003384,8.866023,0.004432,1597.83374,1556.33545,1643.23975,1575.21802,1530.22351,1622.98083,-0.9742329376024443,7.270178266525269,-0.0010468465092276999,inf,,5.6529998779296875,0.014999999664723873,4.394999980926514,0.02500000037252903,14505026-6017103,7.943,0.027,7.62,0.046,7.276,0.033,1597.83374,0.3338536936702578,0.6207053798286997,-0.06278080146030621,1.5259650884208377e-09,4.3357322252966596e-12,1.3247298882040323e+33,0.0028413049932771014,1.177401999999999,7.142666816124345,17.095569657824562,Be*,HD 130437,"XRT,Gaia,2MASS,WISE",$\gamma$ Cas analog
1709,48 Lib,4.943,B8IIe,239.547375,-14.279358333333334,,J155811.3-141645,,XMM,239.54714306,-14.27925889,XMM,1.2498587875711566e-16,1.162506227058657e-16,4.135186457460256e-15,XMM,,239.5473677093555,-14.2793558636369,-13.843,0.13600000739097595,-16.271,0.09600000083446503,0.702,760.0,0.863,4.74231,0.004434,4.725637,0.009676,4.740682,0.012733,138.949844,136.168488,141.400909,138.995316,136.924866,141.283661,-0.9886533176404626,4.507911869049073,-0.0001901700589684826,3.755827491760254,-0.00046078018827341573,3.2920000553131104,0.013000000268220901,2.4639999866485596,0.02199999988079071,15581136-1416454,5.098,0.216,4.829,0.08,4.591,0.02,138.949844,0.889756312985647,0.9453123165114214,-0.03621034129692191,1.2846635376024507e-07,4.376422958923237e-15,1.0112001427087203e+28,3.406668618532517e-08,-0.015044999999999753,0.14727006853420285,1.0651863469207887,Be*,*  48 Lib,"XMM,Gaia,2MASS,WISE",star
1716,HD 143700,9.38,B1.5Vne,241.011158,-47.477649,,,122205.0,XRT,241.01106,-47.47757,XRT,8.468050167481137e-14,2.6166788356874332e-14,3.048045288991179e-14,XRT,2.8929998874664307,241.0111584587948,-47.4776490010753,-4.818,0.35600000619888306,-4.476,0.25600001215934753,0.728,3.0799999237060547,1.052,18.68532,0.006282,19.157341,0.063574,17.11601,0.031211,4703.06982,2881.41821,7087.68115,3526.91187,2492.27075,5289.12939,5.795433869170253,,,,,,,,,16040267-4728394,14.789,0.265,14.037,0.184,13.772,0.13,4703.06982,-0.568655774728943,0.0761495959572823,-0.5278768051182027,3.400833717517458e-13,1.413277429215975e-13,3.741036822425574e+32,0.41556793028023725,2.0413309999999996,1.289291641203406,4.723887794235909,,,"XRT,Gaia,2MASS",star
1790,HD 153295,9.05,B2e,255.1052083333333,-42.316747222222226,J170025.2-421900,,116761.0,CXO+XRT,255.105201046,-42.316776517,CXO,0.0,0.0,0.0,CXO,1.4240000247955322,255.1051815246113,-42.3167444195125,1.181,0.029999999329447746,-1.47,0.023000000044703484,0.109,12.899999618530273,1.023,8.707157,0.00299,9.097729,0.00416,8.094566,0.005289,1496.2207,1442.27551,1545.8429,1496.4989,1445.74377,1544.62158,-1.7772492942555864,6.879000186920166,0.028999999165534973,5.955999851226807,0.012000000104308128,5.077000141143799,0.026000000536441803,3.5209999084472656,0.02500000037252903,17002524-4219003,7.445,0.027,7.093,0.036,6.729,0.016,1496.2207,-0.33333333333333337,0.0,0.0,3.3331173003379394e-09,0.0,0.0,0.0,1.003162999999999,16.836174916115787,16.832784327254497,HMXB,HD 153295,"CSC,XRT,Gaia,2MASS,WISE",HMXB
1812,V1075 Sco,5.612,O8Ve,258.8302083333333,-33.54841944444444,,J171519.2-333254,,XMM,258.83020389,-33.548415,XMM,2.0067244270386304e-14,3.2291192039470725e-14,3.4212019568757165e-15,XMM,,258.8301994461337,-33.5484164941712,1.67,0.09700000286102295,-3.415,0.07199999690055847,0.462,226.0,0.817,5.6681,0.002917,5.634211,0.003219,5.673813,0.004983,1030.18945,931.148254,1175.09082,1036.87476,947.711182,1120.84937,-4.430374490146385,5.540999889373779,0.04600000008940697,5.3470001220703125,0.017999999225139618,5.173999786376953,0.014999999664723873,4.692999839782715,0.03200000151991844,17151924-3332543,5.655,0.021,5.683,0.027,5.591,0.018,1030.18945,-0.8773315115269888,-0.8084025418611968,0.23346663175239124,5.476125565519975e-08,5.5779638266732747e-14,7.084539026916026e+30,1.018596772468936e-06,-0.03960200000000036,1.4008704080002445,4.577046096529345,Be*,HD 155806,"XMM,Gaia,2MASS,WISE",star
1827,gam Ara,3.312,B1IIe,261.3485833333333,-56.377725,,J172523.7-562239,,XMM,261.34889111,-56.37776889,XMM,1.1193327346043835e-13,1.060721288188535e-13,2.933562234905786e-14,XMM,,261.3485841379112,-56.3777302252402,-3.583,0.2529999911785126,-12.641,0.3230000138282776,2.013,6390.0,2.488,3.304689,0.00357,3.302995,0.014002,3.372585,0.004337,259.563477,232.724625,290.243622,267.377106,242.611328,297.767426,-3.768222915733003,3.8684541664123535,-0.00016400573077899163,3.309832160949707,-0.0003962534009982768,3.7820000648498535,0.014999999664723873,3.6630001068115234,0.026000000536441803,17252367-5622404,3.568,0.238,3.561,0.216,3.794,0.036,259.563477,-0.7627921013658204,-0.5667068968203978,-0.026885318346726098,4.828784208007756e-07,2.473410246283497e-13,1.9942749279046734e+30,5.122221535975344e-07,-0.06958999999999982,0.13136829773097447,1.0370617188137723,Be*,* gam Ara,"XMM,Gaia,2MASS,WISE",star
1829,V750 Ara,6.652,B2Vne,261.97837499999997,-47.02622222222222,,J172754.7-470133,,XMM,261.97816,-47.02609,XMM,2.67136731530405e-14,2.8599071109596515e-13,2.1541242092221927e-12,XMM,,261.9783806049897,-47.0262214010235,-0.938,0.05299999937415123,-1.625,0.03799999877810478,0.283,68.0999984741211,0.735,6.563528,0.003247,6.588638,0.005779,6.436725,0.006491,987.961792,937.627075,1058.42053,971.960754,923.233398,1018.36542,-3.3850627459926654,5.705999851226807,0.03400000184774399,5.630000114440918,0.026000000536441803,4.638999938964844,0.014999999664723873,3.8889999389648438,0.024000000208616257,17275481-4701343,6.311,0.02,6.233,0.034,5.965,0.021,987.961792,0.7464725477265659,0.7655924245906616,0.8291442365466263,2.4005026944860816e-08,2.4668285934711986e-12,2.8815156300595114e+32,0.00010276300039726956,0.1519130000000004,0.3863593250350652,2.0991332145589183,Be*,HD 157832,"XMM,Gaia,2MASS,WISE",$\gamma$ Cas analog
1838,Cl* NGC 6383 FJL 24,11.38,B9Ve,263.69975,-32.588969444444444,,J173448.0-323520,,XMM,263.70004806,-32.58889111,XMM,1.1134963628244883e-17,1.324224320345147e-15,2.758063440502544e-15,XMM,,263.6997505571024,-32.588961304641,2.402,0.03999999910593033,-1.923,0.03099999949336052,0.253,72.5,1.512,11.266541,0.002893,11.398829,0.002918,11.014829,0.003891,1347.90796,1285.08069,1426.56824,1317.71411,1243.51074,1406.30774,0.7505278098818895,10.140000343322754,0.014999999664723873,10.50100040435791,0.013000000268220901,8.779999732971191,0.3919999897480011,6.366000175476074,,17344795-3235202,10.655,0.023,10.474,0.029,10.402,0.035,1347.90796,0.3475585719555254,0.3512342108532935,0.9833228948015958,3.155709358655375e-10,4.093422724475936e-15,8.900384725224261e+29,1.2971482032236687e-05,0.38399999999999856,16.153165210897523,13.757246191375888,Star,NGC  6383    24,"XMM,Gaia,2MASS,WISE",star
1851,V3892 Sgr,8.69,Oe,266.19075,-27.229027777777777,J174445.7-271344,J174445.6-271344,,CXO+XMM,266.190723409,-27.229025655,CXO,7.0113304845422e-14,1.7257746833105e-13,6.966094127931e-13,CXO,1.68804,266.1906902649831,-27.2290219331497,-0.857,0.024000000208616257,-2.296,0.01600000075995922,0.087,4.670000076293945,0.803,8.234564,0.003204,8.511403,0.006559,7.735419,0.005686,1207.56238,1177.92114,1241.23218,1215.50806,1178.05664,1260.56714,-1.8981448734739867,5.809000015258789,0.07699999958276749,5.632999897003174,0.05299999937415123,4.965000152587891,0.01600000075995922,3.9749999046325684,0.026000000536441803,17444577-2713444,7.054,0.018,6.843,0.038,6.507,0.023,1207.56238,0.4832519426663165,0.6028990494935923,0.4222004905440778,5.150955498050224e-09,9.39300185969572e-13,1.6391747864420174e+32,0.00018235455272815358,0.7759839999999993,5.0460471379192064,8.06267112131918,Be*,HD 161103,"CSC,XMM,Gaia,2MASS,WISE",$\gamma$ Cas analog
1858,HD 316341,9.06,B0Ve,267.14804166666664,-29.95800277777778,J174835.5-295729,,175809.0,CXO+XRT,267.14749,-29.95877,XRT,4.882474945792419e-14,2.6433100634991763e-14,5.961172919350118e-14,XRT,,267.1480534649486,-29.9579971631597,1.236,0.019999999552965164,-0.986,0.013000000268220901,0.066,3.5899999141693115,0.82,9.640618,0.003031,9.841462,0.005035,9.266438,0.006185,1554.88647,1493.92285,1612.42847,1502.33765,1449.15601,1585.83203,-1.1170314225940086,8.560999870300293,0.017000000923871994,8.473999977111816,0.013000000268220901,,,,,17483552-2957286,7.596,0.021,7.342,0.046,6.957,0.023,1554.88647,-0.1160092660049583,0.38559700361592936,-0.29753240087627963,1.4108024259443277e-09,1.3486957928641713e-13,3.902231939573836e+31,9.559777953751498e-05,0.5750239999999991,5.066381141110019,8.946835004518478,Be*,HD 316341,"CSC,XRT,Gaia,2MASS,WISE",star
